index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
5803,밑반찬,일상,해물류,부침,동태전,동태전,"30,982",30분 이내,초급,2인분,"[('동태포', ''), ('계란', ''), ('밀가루', ''), ('', ''), ('쑥갓', ''), ('홍고추', '조금'), ('소금', '약간'), ('후추', '약간')]",노릇노릇 맛있는~ 그리고 간단한 동태전!,"[{'step_number': 1, 'description': '동태는 키친타월에서 물기를 적당히 빼주시고... 소금과 후추를 넣고 살짝 밑간을 해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/18/57a2e39635c507770bc5c78ab351af681.jpg'}, {'step_number': 2, 'description': '밀가루(부침가루)- 계란옷을 입혀줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/18/f533471cba2114678f2966f0d46310a71.jpg'}, {'step_number': 3, 'description': '기름을 두른 팬에 앞뒤로 노릇하게 구워주세요. 홍고추나 쑥갓으로 데코해주시면 완성입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/18/03cd4e5f92eb7f431221d6264c2a02af1.jpg'}]"
5804,밑반찬,일상,해물류,부침,꼬막전,꼬막전,"13,630",30분 이내,초급,2인분,"[('꼬막', ''), ('계란', '2개'), ('채소', ''), ('카레가루', ''), ('부침가루', '1큰술'), ('쪽파', ''), ('파프리카', '')]",삶은 꼬막을 부침물에 퐁당! 넣어 부친 고소한 꼬막전이예요. 겉은 노릇하게 익혀져 있고 안은 촉촉 쫄깃해요. 특히 부침물에 각종채소와 소금대신 카레가루를 넣어 더욱 건강에 좋은 전이랍니다. 아이에서부터 어른들까지 두루 좋아하는 꼬막전이예요.,"[{'step_number': 1, 'description': '꼬막은 삶아서 껍질을 제거해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/10/948714531fc15f29f016a6da536dc3511.jpg'}, {'step_number': 2, 'description': '계란2개,부침가루아기밥숟가락으로 1큰술,쪽파,파프리카를 다져서 부침옷을 만들었어요 부침가루는 계란물로만 하면 잘 안묻어서~ 한큰술 넣었는데, 소량만 넣어야되요 안그러면 전이 두꺼워져서 맛이 없어요 카레가루 소량을 넣었더니 별도의 소금간은 하지않았어요 카레 대신 소금으로 간을 하셔도되요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/10/97ae5e8cf979a896e612edce0e6595371.jpg'}, {'step_number': 3, 'description': '기름 살짝 두르고 노릇노릇하게 구워주기만 하면 끝!! 부침옷이 두꺼우면 안되요.맛이 없기도하지만 꼬막이 삶아진 상태라 너무 오래 구우면 질겨지고 맛이없어져요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/10/91373aa1819af7c32f862d1f19e4b06d1.jpg'}]"
5805,밑반찬,일상,해물류,부침,동태전,동태전,"4,590",15분 이내,초급,3인분,"[('동태', ''), ('부침가루', ''), ('계란', ''), ('홍고추', ''), ('쪽파', ''), ('포도씨유', ''), ('소금', ''), ('후추', '')]",명절이 아닌 날에 간단하게 해먹을 수 있는 동태전입니다.,"[{'step_number': 1, 'description': '사오자마자 후추와 소금으로 밑간을 해놓았어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/14/18bdd85548fa514b9035fb218aa73fe51.jpg'}, {'step_number': 2, 'description': '간이 된 동태에 부침가루를 묻혀주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/14/498eeb36b0ba7b757f97caad655cd8a31.jpg'}, {'step_number': 3, 'description': '계란은 잘 풀어주시구요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/14/aa8237e15faee8ee963c94398221a1231.jpg'}, {'step_number': 4, 'description': '동태에 계란물을 입혀주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/14/084c1c795246488e074a04aa73d9366b1.jpg'}, {'step_number': 5, 'description': '팬에 노릇노릇 부쳐주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/14/11d29e2a4d6e79ce4cb264db50ea062d1.jpg'}]"
5806,밑반찬,일상,해물류,부침,포동포동 굴전♡♡♡,굴전,"1,011",15분 이내,초급,2인분,"[('굴', '10알'), ('부침가루', '3숟가락'), ('계란', '1알'), ('소금', '1꼬집'), ('간장', '1숟가락'), ('레몬즙', '1/4숟가락')]","굴이 맛난 계절입니다^^
쪄서 먹고 구워도 먹고 전으로도 먹고 튀겨 먹고~~
오늘은 전으로 먹어봅니다~
쫄깃하니 맛있습니다♡♡♡","[{'step_number': 1, 'description': '굴을 찜기에 쪄요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/09/bf86b0d2b7b9aaabd55e3bc26d7c266b1.jpg'}, {'step_number': 2, 'description': '간장1숟가락,\n레몬즙1/4숟가락을 넣어\n찍어먹을 간장을 만들어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/09/633b08c468137440a3865fad60c693e61.jpg'}, {'step_number': 3, 'description': '살짝 투명함이 없어지면 \n내려도 되요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/09/16cecc3f619759e9ee0940c2b0ab81091.jpg'}, {'step_number': 4, 'description': '부침가루를 묻혀요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/09/475e9e4d10aff469a771eb1b395c2e461.jpg'}, {'step_number': 5, 'description': '골고루 묻혀요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/09/e05045f61c4e838d683c72b23208f8411.jpg'}, {'step_number': 6, 'description': '계란물에 굴을 넣어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/09/988cc73ac5816d6765179ea8a12a4e071.jpg'}, {'step_number': 7, 'description': '계란물을 골고루 묻혀요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/09/c5ceeeb3845e1a63d604a1a477a609071.jpg'}, {'step_number': 8, 'description': '달군 팬에 식용유를 두르고 \n굴을 올려요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/09/f91e417aa9794fedd16be639f763a1491.jpg'}, {'step_number': 9, 'description': '뒷부분도 노릇하게 구워요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/09/e0e3e5db5378c3a44c564afd3e4349611.jpg'}, {'step_number': 10, 'description': '간장을 찍어서 맛나게 먹어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/09/ca1b539cb392312f24f98676218694b11.jpg'}]"
5807,밑반찬,일상,해물류,부침,청양고추 파래전 만들기 만드는법,청양고추파래전,"1,458",20분 이내,초급,2인분,"[('파래 물파래', '200g'), ('청양고추', '2개'), ('밀가루', '30g'), ('부침가루', '30g'), ('소금', '1꼬집'), ('식용류', '50ml'), ('물', '2컵')]",간단하게 물파래 넣고 전 만들어 볼께요,"[{'step_number': 1, 'description': '비오는 날은 전이져..\n그래서 맛나게 부쳐 먹고 포스팅 올려 봐요..ㅋㅋㅋ\n그냥 평상시 간식으로도 딱인거 같아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/18/d07ba20ecfc58b8b28fdeb4c9abd1d291.jpg'}, {'step_number': 2, 'description': '우선 물파래를 불순물을 제거하고 \n깨끗하게 흐르는 물에 세척해서 \n물기를 꼭 짜주세요.\n그리고 적당한 크기로 썰어 주시구요.\n청양고추도 잘게 썰어서 준비해 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/18/39a92e07dccdb8c6d2649fd5a5b93c1c1.jpg'}, {'step_number': 3, 'description': '그리고 물과 밀가루,부침가루를 섞고\n소금 한꼬집과 청양고추.그리고 물파래 짜서 썰서어 준비해 둔 것을 함께 \n넣고 후라이팬에 기름을 두르고 노릇하게 부쳐 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/18/12205680315fb93ee5ba421cbd5cb8c51.jpg'}, {'step_number': 4, 'description': '그럼 바다향 그득한 물파래전 완성', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/18/8f9e884c16e94af932e2d96512c994211.jpg'}]"
5808,밑반찬,일상,해물류,부침,파래김이 든 계란 말이,None,"1,815",None,None,None,[],,[]
5809,밑반찬,일상,해물류,부침,두부에 꼬리가 달렸어요!!,두부새우전,"6,058",30분 이내,초급,3인분,"[('두부', '1/2모'), ('당근', '1/2개'), ('고추', '2개'), ('브로콜리', '1/4개'), ('새우', '4마리'), ('녹말가루', ''), ('계란', '1개')]",꼬리가 너-무- 매력적인 두부새우전. 두부와 야채를 한번에!! 영양까지 만점인 두부새우전. 모양도 이쁘고 맛까지 좋은 두부새우전!! 함께 만들어 보아요♥,"[{'step_number': 1, 'description': '당근, 브로콜리, 고추를 잘게 다져주세요.', 'image_url': None}, {'step_number': 2, 'description': '두부를 칼등으로 으깨주세요.', 'image_url': None}, {'step_number': 3, 'description': '그 다음 거즈를 이용해 으깬 두부의 물기를 쪼-옥 빼주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/12/e64ddc0a26684c9436560e0c87f337ab1.jpg'}, {'step_number': 4, 'description': '으깬 두부와 다져 놓은 야채를 넣고 주물럭 주물럭 잘 섞어주세요. 이때 소금간을 조금 해주세요.', 'image_url': None}, {'step_number': 5, 'description': '새우는 머리를 제거하고 이쑤시개로 내장을 제거 한 후에 반으로 갈라서 준비해주세요.', 'image_url': None}, {'step_number': 6, 'description': '새우를 녹말가루에 묻힌 다음 톡톡톡 털어주세요.', 'image_url': None}, {'step_number': 7, 'description': '녹말가루를 묻힌 새우를 계란물에 퐁당 담가주세요.', 'image_url': None}, {'step_number': 8, 'description': '새우를 두부사이에 넣고 토닥토닥 하면서 모양을 만들어 주세요.', 'image_url': None}, {'step_number': 9, 'description': '모양을 만든 두부새우에 녹말가루를 한번 더 묻혀주세요.', 'image_url': None}, {'step_number': 10, 'description': '달군 팬에 기름을 두른 후 \n두부새우에 계란물을 묻혀 노릇노릇 지져주세요.', 'image_url': None}, {'step_number': 11, 'description': '노릇노릇 지져낸 두부새우전을 키친타올에 올려 불필요한 기름을 빼주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/12/f19fdf641a53cc842e84bc70cd12ad231.jpg'}]"
5810,밑반찬,일상,해물류,부침,추석날 빠져서는 안 될 동태전,None,"3,115",None,None,None,[],,[]
5811,밑반찬,일상,해물류,부침,파래바지락전,파래바지락전,"3,071",30분 이내,초급,2인분,"[('파래', '130g'), ('바지락', '120g'), ('밀가루', '1컵'), ('포도씨유', '적당량'), ('물', '적당량'), ('진간장', '3큰술'), ('식초', '1큰술'), ('통깨', '1작은술')]",저녁밥상에 올려 보려고 신선해 보이는 파래와 싱싱한 바지락살을 사 가지고 왔네요,"[{'step_number': 1, 'description': '파래는 흐르는 물에 문질러서 씻은 후 체에 밭쳐 물기를 제거해 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/b5e5a3dc53bd82f692e58a78194399151.jpg'}, {'step_number': 2, 'description': '바지락살은 체에 밭쳐 흐르는 물에 씻은 후 물기를 제거해 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/c7390005386b8502f0e7b258ef4098501.jpg'}, {'step_number': 3, 'description': '볼에 파래와 바지락살을 담아 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/fa24a860a6daf03abb73fc9b78a43ec31.jpg'}, {'step_number': 4, 'description': '밀가루와 물을 붓고 반죽을 합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/cc5e38e4c0884a68677890b7a397285c1.jpg'}, {'step_number': 5, 'description': '달군 프라이팬에 포도씨유를 두르고 반죽을 한수저씩 떠 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/9cebcfc5111e951a3bffa0902bcac7781.jpg'}, {'step_number': 6, 'description': '밑부분이 노릇노릇해지면 뒤집어서 앞뒤로 노릇노릇하게 지져 냅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/e059c3637aafc2b97d2b3d0d99e083e11.jpg'}]"
5812,밑반찬,일상,해물류,부침,굴전,굴전,"15,934",30분 이내,초급,4인분,"[('굴', '300g'), ('달걀', '3개'), ('부추', '약간'), ('밀가루', '1/3컵'), ('포도씨유', '적당량'), ('소금', '약간')]",얼큰하면서도 뒷맛이 개운한 참치 김치찌개와 밥반찬으로 굴전을 만들어서 저녁 밥상을 차려 보려고 마트에서 장을 보면서 싱싱한 굴과 부추를 사 가지고 왔네요.,"[{'step_number': 1, 'description': '굴은 옅은 소금물에 굴껍질을 제거하면서 살살 씻은 후 체에 밭쳐 물기를 제거해 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/3cc1de332776ca660d62a610c13c20e51.jpg'}, {'step_number': 2, 'description': '달걀은 젓가락으로 푼 다음 체에 밭쳐 달걀물을 만들어 놓아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/4365c403f766cf4daba6d1d0ee1c0fef1.jpg'}, {'step_number': 3, 'description': '부추는 다듬어서 씻은 후 잘게 썰어 놓은 다음 달걀물에 넣어서 잘 섞어 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/0e243f01e5a77f49353e7f5c84d0d7981.jpg'}, {'step_number': 4, 'description': '접시에 밀가루를 담고 굴에 밀가루를 골고루 묻혀 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/6d30677a2741de574b131a0ba8463d3b1.jpg'}, {'step_number': 5, 'description': '밀가루를 묻혀 놓은 굴을 넣어 달걀물을 묻혀 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/d9b4b0c08ff63cf20cdb1ca0213942521.jpg'}, {'step_number': 6, 'description': '달군 프라이팬에 포도씨유를 두르고 달걀물을 묻힌 굴을 넣어 앞뒤로 노릇노릇하게 지져 냅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/17/0b77e07cbe3d94ed4881f6c2046113ac1.jpg'}]"
