index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
56908,디저트,간식,채소류,튀김,고구마 맛탕 간식,고구마맛탕,"3,700",30분 이내,아무나,2인분,"[('고구마                                                                                약16~17cm', '1개'), ('볶은 땅콩', '약간'), ('식용유', ''), ('백 설탕', '1큰술'), ('올리고당', '2큰술'), ('물', '1큰술')]",달달한 간식 고구마 맛탕 만들기,"[{'step_number': 1, 'description': '고구마는 깨끗이 씻어 준비하고 길이로 반을 잘라 세모 모양으로 자르고 모서리를 조금씩 잘라 주고, 물에 담가 전분을 제거하고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/31/48390ae2cceb57b1e0d92b9af658831a1.jpg'}, {'step_number': 2, 'description': '면포나 키친 타올로 물기 제거하고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/31/a8ad18c9581adccab17d699d92535cf61.jpg'}, {'step_number': 3, 'description': '데운 기름에 물기 없는 나무 젓가락을 넣고 주위가 뽀글 거리면 적당한 온도예요 이때 물기 제거한 고구마 넣고 약 3~4분 정도 노릇하게 튀겨요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/31/f78acb866d3f01ba1a835987629abc411.jpg'}, {'step_number': 4, 'description': '노릇하게 튀긴 고구마는 기름 제거하고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/31/53f9efe25e77c64a42cd144f3f9a25141.jpg'}, {'step_number': 5, 'description': '팬에 설탕1,올리고당 2,물 1을 넣고 끓이고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/31/05164be146183b08cdf6f9b9ba62fbfa1.jpg'}, {'step_number': 6, 'description': '처음에는 잔 거품이 생기고 끓이다 보면 큰 거품이 생기는데요 바글바글 중불로 끓이고요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/31/92a9de4d2baf6e9e43819f570854ca941.jpg'}, {'step_number': 7, 'description': '튀긴 고구마 볶은 땅콩을 넣고 골고루 섞고 시럽이 조려지면 불 끄고 뜨거울때 넓은 그릇에 달라 붙지 않도록 하고 한 김 식혀요고구마 맛탕은 식으면 서로 달라 붙어 떼기가 어려워요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/31/555fc179f8b8df3dfeb035437c14cf4f1.jpg'}, {'step_number': 8, 'description': '달달한 간식 고구마 맛탕 완성~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/31/f5a23dca9d008966ffe6563d9cd671761.jpg'}]"
56909,디저트,간식,채소류,튀김,고구마스틱 - 딸에게#,None,"2,504",None,None,None,"[('고구마', '1개'), ('튀김기름', '')]",,[]
56910,디저트,간식,채소류,튀김,고구마맛탕,고구마맛탕,"8,822",30분 이내,아무나,2인분,"[('고구마 큰거', '1개'), ('기름', '5T'), ('올리고당', '2T'), ('꿀', '2T')]",집에 고구마가 너무 많아서,"[{'step_number': 1, 'description': '고구마껍질 벗겨서 먹기좋게 자르기', 'image_url': None}, {'step_number': 2, 'description': '찬물에 담가 전분빼기(5분정도)', 'image_url': None}, {'step_number': 3, 'description': '전자레인지에 5분 돌리기\n(속을 익히는 시간)전자레인지', 'image_url': None}, {'step_number': 4, 'description': '후라이팬에 기름5T 넣고 가열한 후 고구마 넣고 노릇하게 굽기', 'image_url': None}, {'step_number': 5, 'description': '접시에 키친타월 깔아서 구운 고구마 올려놓기(기름 빼는 시간)', 'image_url': None}, {'step_number': 6, 'description': '후라이팬에 물2T, 올리고당2T, 꿀2T 넣고 보글보글할 때까지 끓이기(절대 섞지 말 것!)', 'image_url': None}, {'step_number': 7, 'description': '고구마 넣고 버무리면서 굽기', 'image_url': None}]"
56911,디저트,간식,채소류,튀김,고구마 치즈 튀김 체다치즈소스로 부드럽게,고구마치즈튀김,"3,941",30분 이내,초급,2인분,"[('고구마', '4개'), ('체다치즈', '4장'), ('우유', '200ml'), ('파마산치즈가루', '1밥수저'), ('소금', '1꼬집')]","시어머님께서 고구마를 많이 주셨어요.
튀겨 먹고, 날로 먹고, 쪄 먹고!다양한 방법으로 요리해먹고 있지만 오늘은 집에 있는 치즈를 활용해서 고구마 치즈 튀김을 만들어 보았습니다.
집에 있는 체다치즈를 녹여서 뿌렸더니 패밀리 레스토랑에서 먹던 느낌도 나고 고구마튀김 특유의 퍽퍽함이 없어서 좋더라고요. 자세한 것은 지금부터 보여드릴게요!","[{'step_number': 1, 'description': '[고구마 손질]\n흙과 불순물 등이 묻어있는 고구마 표면을 주방 천으로 문질러 주시며 물로 헹궈주세요. 껍질을 벗겨서 사용할 테지만 한번 세척해서 사용하시는 게 좋겠죠!고구마4개주방용천', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/418e50948bf0e307cdaa592e7517e30e1.jpg'}, {'step_number': 2, 'description': '깨끗하게 씻어낸 고구마 4개는 감자칼을 이용해서 껍질을 제거해주세요. 호박 고구마 2개, 밤고구마 2개를 사용했어요. 혼합해서 사용하면 당도와 식감이 달라서 다양한 느낌으로 즐길 수 있어요.고구마4개감자칼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/d6a202a00690ebdb02c2a2eac1f6ffde1.jpg'}, {'step_number': 3, 'description': '이제 드시기 좋은 크기로 썰어 주세요.\n절반은 깍둑썰기, 절반은 스틱으로 썰었어요. 아이와 함께 먹을 거라서\n아이 한입 기준에 맞춰 작게 썰었답니다. 나중에 치즈로 덮을 거라서 모양은 딱히 중요하지는 않아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/8943847a96e55dc32606735a52e6c7461.jpg'}, {'step_number': 4, 'description': '[고구마 튀기기]\n이제 고구마 치즈 튀김 본격적인 시작이에요. 프라이팬에 식용유를 충분히 넣고 강불로 예열해주세요. 적당히 예열되었는지를 모르시겠다면 1조각만 먼저 튀겨보시기를 권장 드려요.튀기는 시간을 체크하시면서요.!고구마4개,식용유프라이팬강불적당히 예열되었는지를 모르시겠다면 1조각만 먼저 튀겨보시기를 권장 드려요.튀기는 시간을 체크하시면서요.!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/289c5ad6a4a8108af874ea86c5c80a8a1.jpg'}, {'step_number': 5, 'description': '제 기준으로 중불로 4분가량 튀겨주었어요. 고구마 모양을 저처럼 2가지로 하셨다면 따로따로 튀겨주셔야 한답니다.\n튀겨지는 시간이 다르니까요.고구마 모양을 저처럼 2가지로 하셨다면 따로따로 튀겨주셔야 한답니다. 튀겨지는 시간이 다르니까요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/bab5bd1bf2e61fc58f9e70395e4437ba1.jpg'}, {'step_number': 6, 'description': '약 4분 후 채반으로 건져낸 모습이에요. 노릇노릇하게 잘 튀겨졌죠?\n튀김은 언제나 옳다는 말이 있듯이\n이 상태로 드셔도 너무 맛있잖아요.\n제가 맛을 보며 만족하고 있는데 아들이가 엄마 나도! 나도! 하네요.채반', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/c49f4007da13a806ccd5358f0faa2aa01.jpg'}, {'step_number': 7, 'description': '깍둑썰기로 썰은 고구마는 중불로 약 6분가량 튀겨 주었습니다. 한 번 튀길 때마다 기름 온도가 떨어지기 때문에\n한번 튀긴 다음 강불로 보충 예열해주세요. 튀긴 고구마를 키친타월 위에서\n기름을 빼주시는 동안 치즈 소스 만들어볼게요.중불한 번 튀길 때마다 기름 온도가 떨어지기 때문에\n한번 튀긴 다음 강불로 보충 예열해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/1cf51166f0efb8181ba2e226ed62084b1.jpg'}, {'step_number': 8, 'description': '[치즈 소스 만들기]\n움푹 팬 프라이팬에 우유 200ml를 넣고\n거품이 올라올 때까지 강불로 끓여주세요.우유200ml강불', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/1afd9b4834bb4283beb7275bce6121241.jpg'}, {'step_number': 9, 'description': '우유가 부글부글 끓으면 중불로 줄이고 체다치즈 4장을 넣고 저어가며 녹여주세요.우유200ml, 체다치즈4장중불', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/6a94f69b5bbbc750286ef5be722548b21.jpg'}, {'step_number': 10, 'description': '체다치즈가 어느 정도 녹았다면 파마산 치즈 1스푼과 소금 1 꼬집을 넣어주세요.파마산치즈 1스푼, 소금1꼬집', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/95ca4d7b3e7e8b0fb8d9f1f52a2149d71.jpg'}, {'step_number': 11, 'description': '약불로 걸쭉한 상태가 될 때까지 저어주세요. 제 기준으로 약 5분 정도 끓였답니다. 너무 걸쭉하다고 판단되시면 우유를 조금 더 넣고 끓여주세요!너무 걸쭉하다고 판단되시면 우유를 조금 더 넣고 끓여주세요!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/18ef7c2e011ca463cd2519d176d3522f1.jpg'}]"
56912,디저트,간식,채소류,튀김,"어니언링 만드는 법, 달콤하고 바삭한 양파튀김 만들기!",어니언링,"21,885",10분 이내,초급,2인분,"[('양파', '3개'), ('튀김가루', '4큰술'), ('다진 마늘', '1작은술'), ('후추', '약간'), ('빵가루', '2컵'), ('계란', '3개'), ('우유', '1소주잔')]","양파 산 지 일주일 밖에 안 됐는데, 제대로 손질 안 하고 대충 베란다에 던져놨더니 몇몇은 벌써 맛이 가서 시들시들 ~ 

뭐라도 빨리 만들어 먹어야겠다 싶어 오래간만에 달콤하고 바삭한 양파튀김을 만들어보았어요.","[{'step_number': 1, 'description': '먼저 양파는 양쪽 끝을 잘라낸 뒤 겉껍질을 벗겨서 준비해주시고요.\n링 모양으로, 두께는 1~1.5cm 정도로 잘라주시면 될 것 같아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/9faef4d1dca40ed812be1e6dc23ac60d1.jpg'}, {'step_number': 2, 'description': '양파는 큰 링과 중간 크기의 링만 사용할 거예요.\n(남은 건 반찬이나 국, 볶음밥에 넣어주세요 ㅎㅎㅎ)\n분리한 양파링은 물에 살짝 헹궈줍니다.\n그래야 튀김가루 묻힐 때 골고루 잘 묻어나니까요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/91b22b5be6a9b76f17f9753b444796231.jpg'}, {'step_number': 3, 'description': '튀김가루에 다진 마늘 1 작은 술과 후추를 약간 뿌려 잘 섞어주시고요.\n계란 물은 계란 3개 + 우유(소주잔) 1 잔 넣고 잘 섞어서 준비해요.\n빵가루도 준비가 다 됐다면 이제 본격적으로 양파튀김 만들기 시작해볼게요!\n**\n다진 마늘은 물기가 없는 청정원 국내산 마늘을 사용했고요.\n없으신 분들은 안 넣으셔도 상관없어요 ^^\n**', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/2ac0ee4e6df43ea405690c043802913f1.jpg'}, {'step_number': 4, 'description': '물기가 살짝 묻어있는 양파링은 튀김가루 → 달걀물 → 빵가루 순으로 골고루 묻혀주시고요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/82be3028d05e68fd82d4b8ded11069871.jpg'}, {'step_number': 5, 'description': '중약 불로 예열해 둔 튀김기름에 담가 노릇노릇하게 튀겨주시면 끝!\n너무 오래 튀기시면 탈 수도 있으니 노릇노릇 ~ 갈색 사이에서 꺼내주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/a71d48ea1c5516fe9396a019209a17b91.jpg'}, {'step_number': 6, 'description': '노릇노릇하게 튀겨낸 양파링은 키친타올 위에 잠시 올려 기름을 빼줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/726473c6e5e819d0c3d356dd839f66a81.jpg'}, {'step_number': 7, 'description': '그리고 나서 상큼한 케찹 콕 찍어서 맛있게 냠냠 드시면 된다는 :)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/e7f3bff95b75815a0e98b4a30d9bc2891.jpg'}, {'step_number': 8, 'description': '튀김은 만들자마자 먹어줘야 제맛 ♥', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/9be182159f08310f991453e384ef6fe41.jpg'}, {'step_number': 9, 'description': '케찹 찍어 먹으면 더 맛있는 어니언링 ♪\n앞으로 자주 만들어 먹어야겠어요 ㅎㅎㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/3064cd74c1c2eef411ac27c270ea43b01.jpg'}]"
56913,디저트,간식,채소류,튀김,스파이크포테이토,포테이토,"7,509",15분 이내,초급,4인분,"[('감자', ''), ('베이컨', ''), ('청피망', ''), ('홍피망', ''), ('양파', ''), ('밀가루', ''), ('달걀', ''), ('포테이토스낵(감자칩)', ''), ('식용유', '')]",감자와 감자칩으로 만든 한입 간식요리!!!,"[{'step_number': 1, 'description': '감자는 껍질을 벗긴후 적당한 크기로 잘라 삶아준다\n삶은 감자는 잘 으깨어준다\n베이컨, 청.홍피망, 양파는 곱게 다진다\n으깬 감자에 다진 재료를 넣고 고루 섞는다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/06/21/d89339a93d9ac09a68ae885fdc80d3ad1.jpg'}, {'step_number': 2, 'description': '손으로 타원형 모양으로 빚는다\n포테이토 스낵은 일회용 팩에 담아 잘 부셔준다\n밀가루 - 달걀 - 포테이토스낵순으로 묻혀준다\n달군 식용유에 노릇하게 튀겨준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/06/21/28b3ddf33fdf38c518b49b5b305d4b6c1.jpg'}, {'step_number': 3, 'description': '아이들 영양간식!!!\n겉은 바삭하고 속은 무척 부드럽고 아주 맛있네요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/06/21/061ef54ba6607186da95bfcb6fa7978b1.jpg'}]"
56914,디저트,간식,채소류,튀김,바삭한 고추튀김 만드는 방법,고추튀김,"5,381",30분 이내,아무나,2인분,"[('오이고추', '5개'), ('돼지고기 다짐육', '100g'), ('두부', '1/2모'), ('계란', '3개'), ('후추', '1꼬집'), ('밀가루', '30g'), ('파프리카', '1/2개'), ('소금', '1꼬집'), ('튀김가루', '30g'), ('식용류', '1/2컵')]","아삭한 맛과 튀김으로 만들면 더 맛있는
고추튀김 만들어 볼께요.","[{'step_number': 1, 'description': '영양만점 고추튀김 만들어 볼께요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/13/3648c4687768cfb9c8dc644cd0b287e51.jpg'}, {'step_number': 2, 'description': '우선 아삭 오이고추는 반으로 갈라서 속이랑 씨를 빼주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/13/e98be0945c4e5b8e26ac8a7c3c61a6761.jpg'}, {'step_number': 3, 'description': '그리고 물기를 뺀 두부에 계란1개와 밀가루 한움큼.파. 파프리카를 썰어서 넣어서\n소금과 후추로 간을 해 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/13/bed09e45e1e0a8728e24b25c75fc03811.jpg'}, {'step_number': 4, 'description': '그리고 만들어진 소를 고추에 넣어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/13/b339614d51c86599709b5f50e1df988c1.jpg'}, {'step_number': 5, 'description': '그다음 밀가루와 튀김가루를 섞어서 만들어둔 튀김옷을 한번 입혀 주시구요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/13/98047a03e9eba2f4aade61cce780d7d51.jpg'}, {'step_number': 6, 'description': '계란 옷을 입혀서 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/13/b6d711f1c59ac529e9242a267dda15661.jpg'}, {'step_number': 7, 'description': '그다음 앞뒤로 뒤집어 가면서 익혀 주세요.\n튀기셔도 되시구요\n부치듯 부쳐 내셔도 되세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/13/65186ad8e0c73e8c54112d57d5414bfe1.jpg'}, {'step_number': 8, 'description': '그럼 바삭하고 맛있는 고추튀김이 완성이랍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/13/b6d8825432c1dda3fd713d2e3afbc6811.jpg'}]"
56915,디저트,간식,채소류,튀김,부추향 듬뿍~~~부추짜조,부추짜조,"2,614",15분 이내,아무나,2인분,"[('부추', '2줌'), ('계란', '3개'), ('파', '1/3대'), ('양파', '1/4개'), ('라이스페이퍼', '6장'), ('소금', '조금'), ('후추', '조금'), ('굴소스', '1큰술')]","부추를 먹는 또 다른 방법!!
라이스페이퍼에 돌돌말아 튀겨요.","[{'step_number': 1, 'description': '부추는 적당히 자르고, 계란도 풀어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/18/65927ac574799a5b00684cf5d79e49e41.jpg'}, {'step_number': 2, 'description': '파와 양파를 썰어 기름두른 팬에 볶아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/18/d2439b60b6e455b6b1d3abb21b82eb8c1.jpg'}, {'step_number': 3, 'description': '양파가 익으면 계란을 넣고 스크램블 만들어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/18/28e4652758cf32c547c54a232ec837281.jpg'}, {'step_number': 4, 'description': '부추를 넣고 소금.후추,굴소스1큰술 넣고 휘릭 볶아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/18/8332664d6cd2a4e4a0809bcba4f7881a1.jpg'}, {'step_number': 5, 'description': '불을 끄고 한김 식혀요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/18/d4c1d6f6a1b8988ba4ae2bb03929fe8d1.jpg'}, {'step_number': 6, 'description': '라이스페이퍼를 찬물에 담갔다 꺼내 소를 넣고 말아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/18/19f09488949c34c152d964e9a2b98fa61.jpg'}, {'step_number': 7, 'description': '냉장고에 잠시 뒀다가~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/18/bc47eb1abd6a11f81eb9334dbec2814d1.jpg'}, {'step_number': 8, 'description': '먹기전에 팬에 노릇노릇 구워요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/18/8119b66771009412c670dd0eae4637e11.jpg'}, {'step_number': 9, 'description': '잘~~굴려가며 구워주면 완성~~!!\n월남쌈소스,스윗칠리소스,땅콩소스,간장소스 취향대로 곁들여 먹어요..', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/18/bcabb06ce5dd7a75a5a6ed16849efc251.jpg'}]"
56916,디저트,간식,채소류,튀김,"아이들 간식 집에서 만든 ""감자튀김&고구마튀김""",감자튀김,"5,826",30분 이내,아무나,2인분,"[('감자', '1개'), ('고구마', '1개'), ('기름', '')]","감자튀김을 너무 좋아하는 아이들
매일 밖에서 사먹일순없어서 집에서 해주었어요..
에어프라이어기로 해줬지만 맛이없다는...
감자튀김은 기름에 튀겨야한다는 따님~","[{'step_number': 1, 'description': '감자와 고구마를 흐르는 물에 닦고,\n껍질을 벗겨 주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/23/16dadbd0738b8d973475e42f59192ab71.jpg'}, {'step_number': 2, 'description': '이때, 물에넣어 전분기를 빼는 분들도 계시는데, 저는 그 부분 생략!!!\n살짝 도톰한 크기로 감자와 고구마를 채 썰듯 썰어주었답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/23/0fc1a3ffe97fcec06e06c508000c474c1.jpg'}, {'step_number': 3, 'description': '바로 튀겨도 되지만,\n전 끓는물에 살짝 감자와 고구마가 40%정도 \n익혀준다는 느낌으로 데쳐주었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/23/e72adfad323116dd30e164996ce714471.jpg'}, {'step_number': 4, 'description': '데친 감자와 고구마는 \n채에 받쳐 물기 제거를 살짝 해주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/23/0c33b9561457f6f3c558553e070981991.jpg'}, {'step_number': 5, 'description': '물기 제거를 한 감자와 고구마를\n기름에 살짝~~~넣어주세요\n(적은양으로 두번 튀겨줄거랍니다.)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/23/9001bc01c5e3e02c7d400ebc207e6cdb1.jpg'}, {'step_number': 6, 'description': '한번 튀겨낸 감튀&고튀♡\nㅋㅋ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/23/184c1caa2ad1ae9577056d96dac8e70d1.jpg'}, {'step_number': 7, 'description': '기름에 한번 더 튀겨주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/23/3c41cbb7e02bc0d422bc1765ee8b50031.jpg'}, {'step_number': 8, 'description': '한번 튀긴거와는 다르게 \n보기에 더 노릇노릇해진게 보이시죠?\n겉은 바삭\n속은 촉촉\n살짝 소금과 설탕도 뿌려주면\n단짠단짠', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/23/4d17f9944b1f36c067fbc291eb944cad1.jpg'}, {'step_number': 9, 'description': '쥬스와 케찹\n그리고 감자튀김&고구마튀김.\n주말 아이간식으로 최고 랍니다ㅋ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/23/39567841698dca782d4182086548826d1.jpg'}]"
56917,디저트,간식,채소류,튀김,고구마빠스,고구마빠스,"1,137",15분 이내,아무나,1인분,"[('고구마', '1개'), ('설탕', '4스푼'), ('기름', '2스푼')]",입이 심심해서 빠르게 만들어봤네요,"[{'step_number': 1, 'description': '고구마의 껍질을 제거해주세요!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/07/24/6a14723a82a67618719fb459828cc5c41.jpg'}, {'step_number': 2, 'description': '고구마를 돌려가며 잘라주세요', 'image_url': None}, {'step_number': 3, 'description': '열이 오른 기름에 고구마를 넣어 튀겨주세요', 'image_url': None}, {'step_number': 4, 'description': '고구마가 다 익어갈 즈음에 설탕 4스푼과 기름 2스푼을 후라이팬에 넣고 녹여주세요', 'image_url': None}, {'step_number': 5, 'description': '녹은 시럽에 튀긴 고구마를 넣어 고루 코팅해주세요', 'image_url': None}, {'step_number': 6, 'description': '코팅된 고구마를 하나 씩 꺼내 식혀주세요', 'image_url': None}]"
