index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
5450,밑반찬,일상,해물류,볶음,감칠맛나는 새우애호박볶음,새우애호박볶음,"1,291",15분 이내,아무나,4인분,"[('애호박', '1개'), ('양파', '1/2개'), ('당근', '1/3개'), ('대파', '1/2대'), ('새우                                                                                껍질 벗긴', '1/2~1컵'), ('들기름', '1T'), ('식용유', '1T'), ('다진마늘', '1T'), ('액젓', '2/3T'), ('맛술', '1T'), ('들깨가루', '2T'), ('통깨', '약간')]","시댁에서 깐 새우살을 주셨는데 냉동실에 넣어두었다가 애호박이랑 같이 볶았답니다
새우젓을 넣고 많이 볶기도 하지만 새우살을 넣으면 더 맛있더라구요","[{'step_number': 1, 'description': '생새우살은 물에 헹궈 체에받쳐 물기를 빼주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/15/f5fe2122cbdf907126b042a4954a2f1d1.jpg'}, {'step_number': 2, 'description': '애호박은 반달모양으로 썰고 대파와 양파, 당근도 썰어서 준비합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/15/f71790e65741cb40ebf20355e88b90b61.jpg'}, {'step_number': 3, 'description': '팬에 식용유와 들기름을 각 1T씩 넣고 다진마늘 1를 볶아 마늘향을 내주세요들기름이 없다면 그냥 식용유 사용하셔도 괜찮답니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/15/34ba0cf36ab76ebcf7c6d0e6ac2238e91.jpg'}, {'step_number': 4, 'description': '야채를 모두 넣고 볶아주세요\n양파가 투명해질 때까지 볶아주시면 됩니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/15/05baddea3b07cdc7af3ca5b7941209871.jpg'}, {'step_number': 5, 'description': '준비한 생새우살을 넣고 볶아주세요\n새우가 익으면 액젓 2/3T와 맛술 1T를 넣고 볶아주세요\n드셔보시고 싱거우면 간을 조금 더 하셔도 되구요\n새우에서도 간이 좀 나오기때문에 새우양에 따라 조절해주세요소금간보다 액젓이 호박에 간이 더 잘들고 감칠맛이 난답니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/15/80ec1b844adfaddc28447628072f1a2c1.jpg'}, {'step_number': 6, 'description': '애호박이 익으면 들깨가루 2T를 넣고 볶아주세요\n들깨가루는 호불호에 따라 빼셔도 되는데 넣으면 확실히 더 고소하더라구요\n들깨가루가 들어가면 걸죽해지는 감이 있으나 식으면서 애호박에서 수분이 살짝 나와서 뻑뻑한 질감은 아니에요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/15/ded405f4e56ed5df45be70b75208a5951.jpg'}, {'step_number': 7, 'description': '마무리로 통깨 솔솔~\n통깨는 안뿌리셔도 되지만 나물하면 깨랑 참기름이 떠오르니 또 뿌리는 게 더 먹음직스러워보이기도 하구요^^\n밥 비벼드셔도 맛있답니다\n맛있게 만들어보세요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/15/bced225b7ba804a1816557a9a896efa61.jpg'}]"
5451,밑반찬,일상,해물류,볶음,밑반찬 미역줄기볶음,미역줄기볶음,"2,809",30분 이내,아무나,5인분,"[('미역줄기', '160g'), ('양파', '1/2개'), ('청양초', '1개'), ('맛간장', '1큰술'), ('다진마늘', '1/2큰술'), ('참기름', '1큰술'), ('통깨', '솔솔')]",미역줄기볶음,"[{'step_number': 1, 'description': '염장 미역줄기 두세번 \n헹궈 물에 30분 정도 \n담궈 둔다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/04/14/32bbfb5fb74de4ca53784c946238597e1.jpg'}, {'step_number': 2, 'description': '그사이 청양초 어슷썰기\n양파 채썰어 준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/04/14/5eb77a8001405d72fad49f145f4b26831.jpg'}, {'step_number': 3, 'description': '불린 미역줄기 헹궈 \n물기를 최대한 꾹~ 짜서\n팬에 담고 간장1, 기름을\n넉넉히 두르고 충분히\n볶아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/04/14/f8579571587616be238330dd28cafeef1.jpg'}, {'step_number': 4, 'description': '준비한 고추,양파,다진마늘\n참기름1,통깨솔솔 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/04/14/2753f3c2e28e144403580200a223ce291.jpg'}, {'step_number': 5, 'description': '슥슥슥~ 볶아 접시에\n담아 완성합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/04/14/4aa7f004bd823f47650935c2dacfce6b1.jpg'}]"
5452,밑반찬,일상,해물류,볶음,맛있는 밑반찬 비린내 없이 미역줄기볶음 만드는방법,미역줄기볶음,"1,534",20분 이내,아무나,2인분,"[('미역줄기', ''), ('간마늘', '1t'), ('카놀라유', '3t'), ('참기름', '1t'), ('통깨', '1t'), ('설탕', '1t'), ('당근', '1움큼'), ('파', '1움큼')]",만들어 두면 순삭인 미역줄기볶음 맛있게 만들어 볼께요.,"[{'step_number': 1, 'description': '재료가 간단해서 언제든 만들어 먹기\n좋은 미역줄기 볶음 만드는법', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/26/3e45dc6147011badaa4c8769e13dca781.jpg'}, {'step_number': 2, 'description': '우선 미역줄기를 개봉하면 소금에 마구 마구 무쳐있듯 되어 있어요,\n그럼 요 소금을 흐르는 물에 1-3회 정도 헹구어서 \n소금기를 흘려 보내시구요\n물에 5-10분 정도 담가 두시면 짠기가 적당한 정도로\n소금기가 빠진답니다.\n그냥 헹구어서만 하심 짜서 못 드세요.\n그럼 5-10분 정도 담가둔 미역줄기를 물에 헹구어 물기를 빼주시구요\n적당한 크기로 자르셔서 준비해 두세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/26/d7f8b9d01d4951428b301e4af23fdd211.jpg'}, {'step_number': 3, 'description': '예열한 후라이팬에 카놀라유 3t를 넣어 주시구요\n간마늘을 넣고 마늘 기름을 내주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/26/7c390cac1fb3ce709dee33e1277a7e141.jpg'}, {'step_number': 4, 'description': '그리고 마늘이 어느 정도 익음 그다음 썰어둔 미역 줄기를 넣고\n중불에 5분 정도만 볶아 주세요,.\n그리고간마늘1t.카놀라유3t.참기름1t.통깨1t.설탕1t 넣어 주세요,\n후추를 넣으면 혹시나 남아 있을지 모를 미역줄기 비린내 잡기를 \n할수 있답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/26/ae9eb4df5c2d084ea32d4b5bc946c47a1.jpg'}, {'step_number': 5, 'description': '후추를 넣음 비린내가 나지 않아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/26/ac1396fa6583961c9828159469fffd2a1.jpg'}, {'step_number': 6, 'description': '양념을 넣고 볶다가\n채 썰어 둔 당근을 넣고 1분 정도만 더 볶아 주시고 \n불을 꺼 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/26/2b0b85084a526ab2c1af5a0de642eb9d1.jpg'}]"
5453,밑반찬,일상,해물류,볶음,초간단 마늘 오징어실채 볶음,마늘오징어실채볶음,"2,229",30분 이내,아무나,6인분 이상,"[('오징어실채', '1봉'), ('깐마늘', '14알'), ('외간장', '2큰술'), ('매실액', '3큰술'), ('식용유', '2큰술'), ('통깨', '1큰술')]",아삭한 마늘과 쫄깃한 오징어 두가지 식감이 동시에,"[{'step_number': 1, 'description': '오징어실치를 준비', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/ca0b26041ace5ba283f35b95c06f8fdc1.jpg'}, {'step_number': 2, 'description': '먹기좋은 크기로 자르기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/97a8917ba6ba005f03cd5defd8e6215f1.jpg'}, {'step_number': 3, 'description': '마늘 채썰기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/ab6c1819bf1a212ef5a86241a7d6971a1.jpg'}, {'step_number': 4, 'description': '팬에 양념 마늘볶이', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/353aa55606a3c89093bfec3e61dd02cb1.jpg'}, {'step_number': 5, 'description': '마늘에 양념이 베이게 볶아지면', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/954441a349bd2ed7f7cdeddfb6067d671.jpg'}, {'step_number': 6, 'description': '오징어실채를 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/8d55b88abb170e7ab4ef84596d3ead551.jpg'}, {'step_number': 7, 'description': '양념이 베이게 볶아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/d22dc6ee958215cce093e6c5aa3949171.jpg'}, {'step_number': 8, 'description': '통깨로 마무리', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/59c736ab22f2a1b37b18f24095905f5b1.jpg'}]"
5454,밑반찬,일상,해물류,볶음,미역줄기볶음 만드는법 /수미네반찬,None,626,None,None,None,"[('미역줄기', ''), ('다진마늘', '1T'), ('간장', '1/2~1T'), ('양파', '1/4개'), ('당근', '조금'), ('쪽파', '3줄기')]",,[]
5455,밑반찬,일상,해물류,볶음,미역줄기 볶음~!,미역줄기볶음,"1,366",30분 이내,아무나,2인분,"[('미역줄기', '350g'), ('양파', '1/2개'), ('당근', '1/3개'), ('대파', '1/2개'), ('다진마늘', '2T'), ('올리브유', '4T'), ('국간장', '1T'), ('참기름', '1T'), ('깨', '0.5T')]",미역줄기 볶음을 좋아하시는 아빠를 위한 오늘의 요리♥,"[{'step_number': 1, 'description': '당근,양파를 채를 썰어주세요\n대파는 총총 썰어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/13/20c810dd1a87c9915b8726a8718f2dbf1.jpg'}, {'step_number': 2, 'description': '올리브유를 두르고 당근먼저 넣고\n볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/13/20fa77e2f1cd06685dbabc77c4be198e1.jpg'}, {'step_number': 3, 'description': '당근이 어느정도 익었다싶으면\n양파도 넣고 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/13/7345e002d5363eeff2f572964b0c97fe1.jpg'}, {'step_number': 4, 'description': '물에 담가서 염분을 뺀 미역줄기를\n먹기좋게 자른다음\n같이 넣고 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/13/0a72d00b848b2600d4c9561f615e85291.jpg'}, {'step_number': 5, 'description': '마지막으로 대파를 넣고 \n참기름을 두르고,국간장을 넣고 휘리릭~볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/13/cdb6b77d079a4a4abe2e4dc57b45602b1.jpg'}]"
5456,밑반찬,일상,해물류,볶음,두부꼬막볶음,두부꼬막볶음,406,15분 이내,초급,3인분,"[('꼬막', '150g'), ('양배추', '1/2개'), ('두부', '260g'), ('양파', '2조각'), ('대파', '1/3개'), ('소금', '톡톡'), ('쌈장', '1/2T'), ('다진마늘', '1/2T')]",두부 꼬막 볶음 입니다,"[{'step_number': 1, 'description': '두부에 소금을 조금씩 뿌리고 식용유를 두르고 구워 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/19/9bb6956c713a3c74689cc5c92c5e99211.jpg'}, {'step_number': 2, 'description': '앞뒤로 익혀주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/19/e6ad3ff3dff30b92e60b02e7407126501.jpg'}, {'step_number': 3, 'description': '양배추를 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/19/e84d8675724ba7d9fa702dc1e6830bda1.jpg'}, {'step_number': 4, 'description': '두부를 접시에 담고 꼬막과 대파 양파를 채썰어 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/19/65af9546b070df4a78122b42098fb5fe1.jpg'}, {'step_number': 5, 'description': '쌈장 1/2T 다진마늘 1/2T를 넣고 볶아주세요 \n매운맛을 내려면 여기에 고추가루, 고추를 추가합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/19/31aeb02d9d865617b420efade8acacc11.jpg'}, {'step_number': 6, 'description': '골고루 볶은 다음 불을 끄고 썰어 둔 대파를 넣고 섞어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/19/ee01f6e8c672917c2d5e6b74c588850a1.jpg'}, {'step_number': 7, 'description': '부드러운 두부와 쫄깃한 꼬막, 아삭한 양배추를 같이 먹어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/19/92be9682695b7c1f4c3b327db93c88871.jpg'}]"
5457,밑반찬,일상,해물류,볶음,빨갛게 볶아보는 미역줄기볶음,미역줄기볶음,"4,356",30분 이내,초급,5인분,"[('미역줄기', '1팩'), ('당근', '1/2개'), ('양파', '1/2개'), ('마늘', '5개'), ('고추가루', '1큰술'), ('매실액', '1/2큰술'), ('미림', '1/2큰술'), ('식용유', '1큰술'), ('참기름', '1/3큰술'), ('볶음 참깨', '1/2큰술')]","하얗게 볶아내는 미역줄기볶음도 맛있지만, 오늘은 고추가루뿌려가며 볶아낸 미역줄기볶음이 더 입맛을 돋웠답니다^^","[{'step_number': 1, 'description': '미역줄기는 소금기를 제거하기 위해 찬물에 3번 정도 씻어주고 물을 붓고 폭폭 삶아주세요. (이렇게 해주면, 비교적 단 시간내에 소금기를 제거할 수도 있고 미리 한 번 삶아주는 거라서 오래 볶지 않아도 되거든요.)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/03/ecc0e881e310598c319d241113b2cc3d1.jpg'}, {'step_number': 2, 'description': '당근은 채썰기로 길게 썰어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/03/740958b3541aca9ac24cc7e8a287b94c1.jpg'}, {'step_number': 3, 'description': '양파도 1/2개를 준비해서 길게 썰어 준비해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/03/8df34247acfd62c215304ea4bda7a67b1.jpg'}, {'step_number': 4, 'description': '삶아낸 미역줄기를 중간 중간에 맛을 봐가면서, 짠 맛이 빠졌다고 생각되면 찬 물에 헹궈 먹기 좋은 크기로 썰어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/03/23e1447eb0510a2fb14a36c4063f9ebe1.jpg'}, {'step_number': 5, 'description': '팬에 편으로 썰어준 마늘을 넣고 당근도 넣어 타지 않게 볶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/03/032267ba99a6415120f0f69ea46225511.jpg'}, {'step_number': 6, 'description': '삶아낸 미역줄기를 넣고 볶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/03/be25008ac25c33cb8309ebffc849edd01.jpg'}, {'step_number': 7, 'description': '양파도 넣고 잘 섞어 볶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/03/33c3d0416280f09b7dc187b986b8bf051.jpg'}, {'step_number': 8, 'description': '고추가루를 넣어 잘 섞어 타지 않게 뒤적이며 2분 정도만 볶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/03/24cdfecf4d281d6cc216d76e6d0ef2a61.jpg'}, {'step_number': 9, 'description': '참기름 1/2 큰술을 넣고 뒤적여준 다음에 볶음 참깨도 넣고 잘 섞어주고 불에서 내려주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/03/19d7cc604fae84b8a11087fc676452621.jpg'}]"
5458,밑반찬,일상,해물류,볶음,새우양배추간장볶음^-^,새우양배추간장볶음,"3,368",30분 이내,초급,3인분,"[('알새우', '2줌'), ('양배추', '1줌'), ('양파', '1/2개'), ('마늘', '3쪽'), ('홍고추', '약간'), ('당근', '1/3개'), ('간장', '2큰술'), ('맛술', '1큰술'), ('다진마늘', '1큰술'), ('깨', '1큰술'), ('물엿                                                                                or 올리고당', '1큰술')]","알새우가 남아서 처리할목적으로 조리대로 향합니다ㅋ
야채볶음이라고 해도되겠네요~~~^-^*

양배추도 한번사면 은근 소진시키기 어렵거든요
그래서 몽땅 넣어주었어요
특유의 아삭한식감이 조리를 오래해도 남아있네요
나름 만족입니다^^","[{'step_number': 1, 'description': '마늘은 편으로썰고\n홍고추는 가늘게 썰어 준비해요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/e49450a40c8ac2883bb0fdc11aeb4af41.jpg'}, {'step_number': 2, 'description': '기름을 두르고 파를먼저 볶아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/89fae9656d4cdcde44acdccbb9bff32b1.jpg'}, {'step_number': 3, 'description': '양념장을 준비하고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/24553715941164e5823398b7c89abc001.jpg'}, {'step_number': 4, 'description': '새우와함께 양념투하', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/2da2b1841e617647e1789eb58427a07b1.jpg'}, {'step_number': 5, 'description': '당근도 넣어서 볶아줘요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/7d8242bdf47ec19b8a3303cb9cb54f7f1.jpg'}, {'step_number': 6, 'description': '양배추도 넣어주고요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/1246fbab669e294d41fbfcadfac7022c1.jpg'}, {'step_number': 7, 'description': '양배추와 당근 숨이 죽을때까지\n약간더 볶아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/5230fac4d4faab12777eae8cece1622c1.jpg'}, {'step_number': 8, 'description': '깨를 좀더뿌려 담아내요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/57ae3815e335a5a32e09ee09d451515d1.jpg'}]"
5459,밑반찬,일상,해물류,볶음,꼬들꼬들 미역줄기볶음 만드는법,미역줄기볶음,"6,615",10분 이내,아무나,4인분,"[('염장미역줄기', '1팩'), ('대파', '1/2'), ('당근', '약간'), ('참기름', '1숟갈'), ('쿠킹유 등 식용유', '1숟갈'), ('통깨', '약간'), ('소금', '약간'), ('미림', '1숟갈')]","1팩에 천원하는 염장미역줄기로 만든 
가격 착하고 맛도 좋은 반찬 입니다.","[{'step_number': 1, 'description': '염장 미역줄기는 소금을 털어내어 깨끗하게 씻은 다음\n30분 이상 물에 담궈 짠기를 뺍니다.\n(저는 전날 밤에 담궜다가 아침에 볶았어요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/11/24/ab0b912fd82becbcad3ce4197febb4641.jpg'}, {'step_number': 2, 'description': '짠기를 뺀 미역줄기는 끓는 물에 데쳐서\n물기를 빼놓습니다.\n당근은 가늘게 채썰기,\n대파는 어슷썰기 해 둡니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/11/24/19ccde007a0a18a9848704eb836e6d2a1.jpg'}, {'step_number': 3, 'description': '달군 팬에 미역줄기와 미림을 넣어 볶습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/11/24/709ef5a316cd9ce7e3dc19fd3ff8cb2f1.jpg'}, {'step_number': 4, 'description': '미역줄기가 나긋하게 볶아지면\n썰어 놓은 당근채와 대파를 넣습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/11/24/c795fbebd0224d0155c611142c55a4f61.jpg'}, {'step_number': 5, 'description': '소금으로 간을 맞추고\n참기름과 통깨를 넣고 섞어서 마무리 합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/11/24/e974b6cd863fa4450cad981683857c251.jpg'}]"
