index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
26236,메인반찬,일상,채소류,무침,미나리 진미채무침:뜻밖의 만남 성공적 만남,미나리진미채무침,116,30분 이내,초급,2인분,"[('한재 미나리', '70g'), ('진미채', '70g'), ('양파                                                                                소', '1개'), ('당근', '조금'), ('다진마늘', '1큰술'), ('액젓', '1큰술'), ('대게백간장', '1작은술'), ('매실액', '3큰술'), ('통깨', '')]",미나리에 데친 오징어 넣는 것에 착안하여 진미채를 넣어 무쳐봤어요,"[{'step_number': 1, 'description': '미나리 물에 담갔다가 여러번 헹구고 물기를 제거한다 미나리는 4센티 정도 길이로 썰어주세요볼 , 채반 , 도마 , 조리용나이프미나리 손질법', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/09/9e11d31f95ce34c2652ff427136520431.jpg'}, {'step_number': 2, 'description': '진미채는 끓는 물에 데친 후 물에 헹구고 물기를 뺀다 진미채도 먹기 좋게 잘라줍니다냄비 , 채반 , 주방가위', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/09/2e3b9bdaab70cc86d984a090abe41bd41.jpg'}, {'step_number': 3, 'description': '당근과 양파까지 채썬 후 볼에 모든 재료를 담는다 미나리외에 채소는 냉장고 사정껏 넣어주세요볼양파 손질법', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/09/f43d0869376382b7ab6441045c483bad1.jpg'}, {'step_number': 4, 'description': '양념재료를 넣고 가볍게 버무린다.위생장갑', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/09/6d4e9f214a27d4da9e37e42561c1ecdf1.jpg'}, {'step_number': 5, 'description': '통깨 뿌리고 마무리', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/09/458d3092fa28f10314a6fd1d322dcaa71.jpg'}]"
26237,메인반찬,일상,채소류,무침,유채꽃 유채나물 무침 만드는법 간단레시피 유채의 효능,유채나물무침,447,None,None,None,"[('유채나물', '300g'), ('다진파', '2큰술'), ('마늘', '1큰술'), ('참치액젓', '2큰술'), ('들기름', '2큰술'), ('통깨', '약간'), ('매실', '1큰술')]",유채꽃 유채나물 무침 만드는법 간단레시피 유채의 효능 써니멀티,"[{'step_number': 1, 'description': '유채나물볼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/16/26bf60765fe4ccae9047dc080e45f8cb1.jpg'}, {'step_number': 2, 'description': '억세고 굵은 줄기만 자르고 다듬었어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/16/b4bd56917641ebc08f4ea3b280ec6b871.jpg'}, {'step_number': 3, 'description': '끓는물에 5분정도 데쳐주세요.냄비 , 요리스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/16/4d69545e724e2634d022251a073bc9101.jpg'}, {'step_number': 4, 'description': '찬물에 깨끗이 헹구고 물기를 짜주세요.채반 , 볼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/16/a549444c460fab72acfe21a01daf1f571.jpg'}, {'step_number': 5, 'description': '다진파 2큰술 마늘 1큰술 참치액젓 2큰술 들기름 2큰술 통깨 약간 매실 1큰술 양념에 조물조물 간이 배게 해주세요. 쓴맛이 있어서 매실 약간 넣었어요. 빼셔도 되요. 저 양념에 고추장과 올리고당 식초 약간 넣으셔서 빨간 초고추장 양념에 새콤달콤 무치셔도 맛있어요. 갠적으로 전 이렇게 무친걸 더 좋아하거든요.도마 , 조리용나이프', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/16/eac4aab529362b2236c805f754a373fe1.jpg'}, {'step_number': 6, 'description': '향긋한 봄나물 유채나물입니다. 제철재료로 건강한 밥상 건강의 비결인거 아시죠? 환절기 건강 봄나물로 챙기세요.접시', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/04/16/d09dcd1bb7fe6632ff825dd3a1a540a71.jpg'}]"
26238,메인반찬,일상,채소류,무침,고춧잎 요리/ 끝물 고춧잎 무침/고춧잎나물 무침/,고춧잎나물무침,250,30분 이내,초급,4인분,"[('고추 잎', '300g'), ('빨간 고추', '2개'), ('굵은소금', '1큰술'), ('된장', '1큰술'), ('참치액', '1큰술'), ('간 마늘', '1큰술'), ('참기름', '1큰술'), ('통깨', '1큰술')]","고추 잎은 고추를 수확할 철에 고추 대를 처리할 즈음 연한 끝 입을 따내어 나물 요리에 이용합니다. 고추 잎에는 비타민C함유로 항산화 작용과 식이 섬유소를 함유하고 있어서 다이어트와 변비 예방에도 도움이 되고, 비타민A과 베타카로틴 함유로 시력 개선과 면역 기능 강화에 도움을 주어 건강에 아주 좋은 식품인 거 같습니다.","[{'step_number': 1, 'description': '억센 줄기를 다듬어 고추 잎을 세척한 후 끓는 물에 굵은 소금 1 큰 술을 넣고 데쳐줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/f5c716059b0fde421c372755ad2ac0c61.jpg'}, {'step_number': 2, 'description': '고추 잎을 넣고 2 분 정도 데쳐 냅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/369ac4523ad40324bffa10055680da951.jpg'}, {'step_number': 3, 'description': '데쳐 내어 찬물에 재빨리 헹구어 열기를 식혀 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/300953782e40e1286ee26d12ca9587c21.jpg'}, {'step_number': 4, 'description': '두어 번 찬물에 헹구어 내어 소쿠리에 받혀 물기를 빼 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/61544faa9e96802c5c2c080d2f75f0f51.jpg'}, {'step_number': 5, 'description': '세척한 빨간 고추는 양쪽 끝을 잘라내고 송 송 썰어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/e1b8af7d768f181b7343324bd89ab5eb1.jpg'}, {'step_number': 6, 'description': '데쳐 놓은 고추 잎에 억센 줄기가 보여서 가위로 잘라내어 버립니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/0f0407bc2d0a1d28eeddb520fd1b301b1.jpg'}, {'step_number': 7, 'description': '무침 볼에 데쳐 손질한 고추 잎을 담고 간 마늘 1 큰 술을 넣어 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/ba76ad089dba127c6238b6799ab0a8c21.jpg'}, {'step_number': 8, 'description': '참치 액 1 큰 술을 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/271ea9fae2502d9ae3d21bcb84b6bc1b1.jpg'}, {'step_number': 9, 'description': '된장 1 큰 술을 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/9d061c5409691ee5991c0204618230ae1.jpg'}, {'step_number': 10, 'description': '송 송 썰어 둔 빨간 고추도 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/54789db6181f114df3ae9aa68155382d1.jpg'}, {'step_number': 11, 'description': '통깨를 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/e239075c31302e2da97eca93c00b29a61.jpg'}, {'step_number': 12, 'description': '참기름을 1 큰 술 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/bde42b835bb0815e85f70d53386c3e1e1.jpg'}, {'step_number': 13, 'description': '간이 골고루 배도록 조물조물 무쳐 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/e8e9cbb3da9a2dffb4e66f44f5149e4e1.jpg'}, {'step_number': 14, 'description': '그릇에 옮겨 담아 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/0812937536226b419b32932dca9a7cca1.jpg'}, {'step_number': 15, 'description': '고추 잎 나물이 된장의 깊은 맛과 참치 액의 감칠맛! 그리고 고추 잎의 신선한 풍미가 한데 어우러져 특별한 맛에 자꾸 손이 가서 밥 반찬으로 딱 좋습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/09/a447e8d2d62b9bda84539ca5aa38965f1.jpg'}]"
26239,메인반찬,일상,채소류,무침,마늘쫑장아찌 고추장무침 남편 도시락 5-6월 체절 백종원 밑반찬,마늘쫑장아찌,"1,059",10분 이내,아무나,4인분,"[('마늘쫑 장아찌', '2컵'), ('고춧가루', '1t'), ('설탕', '1t'), ('올리고당', '1/2t'), ('통깨', '약간'), ('고추장', '1t')]",아삭하고 맛있는 마늘쫑장아찌 무침 만들기 해 볼께요.,"[{'step_number': 1, 'description': '아삭하고 맛있는 마늘쫑 장아찌무침 만들기 해 볼께요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/10/742796464381b7d4d45f18f32d5efde61.jpg'}, {'step_number': 2, 'description': '우선 마늘쫑 장아찌 2컵 정도 분량에 고추장1t.고춧가루1t. 설탕1t.올리고당1/2t.통깨 약간을 넣고 조물 조물 무쳐 주세요. 마늘쫑장아찌에 간이 다 되어 있어서 다른 간을 하실 필요가 없답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/10/6d213b37bcc9de0d5475a49f5e6f7f4e1.jpg'}, {'step_number': 3, 'description': '그럼 요렇게 무침이 완성되지요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/10/cb271ca3d54d57e2eafed7d87637e4cc1.jpg'}, {'step_number': 4, 'description': '리얼 밥도둑으로도 도시락반찬 메뉴로도 너무 너무 좋지요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/10/10/315e3b68950406c4af2864b18561ca6b1.jpg'}]"
26240,메인반찬,일상,채소류,무침,"반찬 만드는 날, 우리집 나물반찬 4가지",숙주나물,281,None,None,None,"[('숙주', '1봉'), ('마늘', '1숟가락'), ('멸치액젓', '2숟가락'), ('참기름', ''), ('깨소금', '약간'), ('부추', '100g'), ('마늘', '1숟가락'), ('멸치액젓', '1숟가락'), ('참기름', ''), ('깨소금', '약간'), ('오이', '1개'), ('맛살', '3개'), ('식초', '2숟가락'), ('소금', ''), ('마늘', ''), ('참기름', ''), ('깨소금', '약간'), ('꼬시래기', '1봉'), ('사과', '1/4개'), ('식초', '2숟가락'), ('참기름', ''), ('깨소금', '약간')]",아이둘 집떠나 생활하고 우리부부 둘뿐이라 나물반찬은 빠지지 않는 것 같아요. 이번 주 우리집 나물반찬 4가지입니다.,"[{'step_number': 1, 'description': '숙주는 손질하여 물기를 뺀 후 끓는 물에 살짝 데쳐낸다.냄비 , 채반숙주 손질법 레시피', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/11/09/540525a92510dc508f0f882db4c2e3c31.jpg'}, {'step_number': 2, 'description': '마늘, 액젓, 참기름, 깨소금을 넣고 무쳐준다.믹싱볼 , 조리용스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/11/09/1e4a96dcd6e6790d9fb8a9365881ca6e1.jpg'}, {'step_number': 3, 'description': '부추는 손질하여 끓는 물에 데쳐낸 후 먹기 좋은 크기로 썰어준다.도마 , 조리용나이프부추 손질법 레시피', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/11/09/44704c01c0a28750298d2bea6defb1ed1.jpg'}, {'step_number': 4, 'description': '마늘, 액젓, 참기름, 깨소금을 넣고 무쳐준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/11/09/3ffe848d60f2795bfeea19fdfbebdcde1.jpg'}, {'step_number': 5, 'description': '오이는 먹기 좋은 크기로 썰어준 후 소금으로 간을 해 둔다.맛살도 먹기 좋게 썰어', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/11/09/2b4f03c69b25a0382b2908d24c557e2c1.jpg'}, {'step_number': 6, 'description': '마늘, 식초, 참기름, 깨소금을 넣고 버무려준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/11/09/187258473fb632e058866f4c27389ce41.jpg'}, {'step_number': 7, 'description': '꼬시래기(염장)은 흐르는 물에 여러번 씻어 물에 30분 정도 담가 짠기를 빼준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/11/09/2c193be403397e1da355d5cfc861e95b1.jpg'}, {'step_number': 8, 'description': '살짝데쳐', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/11/09/d9466381bd277211ba6aa5cdeb02990b1.jpg'}, {'step_number': 9, 'description': '물기를 빼주고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/11/09/5de48016048a36a2eba44dbeb694e8151.jpg'}, {'step_number': 10, 'description': '물기를 제거한 후 먹기 좋은 크기로 썰어 사과, 마늘, 참기름, 깨소금, 식초를 넣고 무쳐준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/11/09/ff7fc543e6cdf11af4e8a123bdb228471.jpg'}]"
26241,메인반찬,일상,채소류,무침,영양 부추무침 양파보관 칼로리 곱창 겉절이김치양념,영양부추무침,530,10분 이내,아무나,4인분,"[('부추', '100g'), ('고춧가루', '1t'), ('설탕', '1/2t'), ('통깨', ''), ('액젓', '1T'), ('양파', '1/3개')]",고기랑 찰떡궁합인 양파부추무침 만들기 해 볼께요.,"[{'step_number': 1, 'description': '양파부추 무침 만들기 해 볼께요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/05/fddf536f27c6e133a1af712e5e375bf41.jpg'}, {'step_number': 2, 'description': '우선 부추를 깨끗하게 세척하고 물기를 빼서 손가락 길이 정도로 잘라서 준비 해 주세요. 그리고 양파를 생으로 무치는 것이라서 약간 매울수가 있어서 최대한 얇게 썰어 주세요. 그리고 고춧가루1t.설탕1/2t.통깨.액젓1T을 넣고 조물 조물 무쳐 주세요.도마 , 조리용나이프 , 볼 , 위생장갑', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/05/e3ead2b186f187efa078eaf2bfefea731.jpg'}, {'step_number': 3, 'description': '고기 굽는 동안 시간없이 충분히 만들 수 있답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/05/6b6fcd53f1460b6f762b4a0ee7b074ce1.jpg'}, {'step_number': 4, 'description': '그럼 너무 맛있고 고기랑 찰떡궁합인 양파부추무침 완성이랍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/05/02c9ade9994a978d90e4cf90012b39781.jpg'}]"
26242,메인반찬,일상,채소류,무침,고기랑 찰떡 궁합 참나물 겉절이,참나물겉절이,326,None,None,None,"[('참나물', '1봉지'), ('양파', '조금'), ('홍고추', '1/2개'), ('다진마늘', '1/2수저'), ('참치액젓', '1/2수저'), ('액젓', '1스푼'), ('깨소금', '1스푼'), ('매실청', '1수저'), ('고춧가루', '1/2수저')]",고기랑 찰떡 궁합 참나물 겉절이,"[{'step_number': 1, 'description': '참나물 한봉지에 2,000원 참 착하지요. 봉지에 꺼내자 마자 줄기쪽 두마듸 정도 잘라주고도마 , 조리용나이프', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/07/78b7efdb602bf894d98ca19fe71dc0b31.jpg'}, {'step_number': 2, 'description': '흐르는 물에 한번 씻어 줍니다.믹싱볼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/07/9fbdb4ac98c1ebd7a496f7e6a09cbabd1.jpg'}, {'step_number': 3, 'description': '채반에 받쳐 물끼를 빼주고..채반', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/07/b53bbc95478e3ec4fb95b3a39de372421.jpg'}, {'step_number': 4, 'description': '손질해둔 양파와 홍고추를 넣습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/07/ccd09362a525b3b0c2c8c801efb648cc1.jpg'}, {'step_number': 5, 'description': '다진마늘 반수저와 참치액젓 반수저 액젓 1스푼을 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/07/27246ade96a4460a5a83606b07f1c13c1.jpg'}, {'step_number': 6, 'description': '깨소금 1스푼와 오늘은 매실청을 1수저 넣습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/07/a6f2a74cf1949486ed999b7ecfe7f92f1.jpg'}, {'step_number': 7, 'description': '고추가루 반수저를 넣으면 양념 끝.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/07/fa07eae3429771908978753ae233dd2f1.jpg'}, {'step_number': 8, 'description': '조물조물~~ 부드러운 식재니 손가락에 힘을 빼고 무쳐냅니다.위생장갑', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/07/dbc53a6133f56938dc120883670625dc1.jpg'}, {'step_number': 9, 'description': '참나물 특유의 향이있어 한점 씹으면 기분이 좋아지구요.완성접시', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/07/283c6fda13cb164148f9bd4f90219d2b1.jpg'}]"
26243,메인반찬,일상,채소류,무침,제철 봄동무침 겉절이 쉬운 양념 레시피 고기랑 먹어요.,봄동무침,311,None,None,None,"[('봄동잎', '8~10장'), ('액젓', '1T'), ('고추가루', '1T'), ('매실액', '1T'), ('대파', ''), ('간마늘', '0.5T'), ('참기름', '1T'), ('깨소금', '')]",제철 봄동무침 겉절이. 쉬운 양념 레시피 고기랑 먹어요.,"[{'step_number': 1, 'description': '베이킹소다 또는 식초를 이용해 깨끗하게 여러번 세척하고 야채 탈수기를 이용해 물기를 탈탈 털어 줍니다. 뿌리쪽 흙이 있는지 살피며 꼼꼼히 씻어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/06/acd17ae41bc49b29a99f8e12cd8e2c4a1.jpg'}, {'step_number': 2, 'description': '고추가루, 액젓.매실액, 다진마늘, 어슷썬 대파와 참기름을 넣고 골고루 섞어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/06/b0ba6812e7aa3e52bf344e60e495b9791.jpg'}, {'step_number': 3, 'description': '조물조물 무치고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/06/3a7e00381733bdb26b1c5788c5245fe51.jpg'}, {'step_number': 4, 'description': '깨소금 뿌려 마무리 합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/06/020940c9beddc682b93b2fea0e51e4451.jpg'}, {'step_number': 5, 'description': '특별한 양념을 하지 않아도 봄동 자체의 아삭한 식감과 고소함으로 맛있는 반찬이 됩니다. 새콤하게 식초를 추가 하거나 부추나 달래를 넣어 더 향긋 하게 만들 수도 있습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/06/2cee0b1a7bfa11c62efccdc1c1c1d0251.jpg'}]"
26244,메인반찬,일상,채소류,무침,달래간장 만들기,달래간장,214,15분 이내,아무나,4인분,"[('달래', '1팩'), ('간장', '10스푼'), ('들기름', '6스푼'), ('고춧가루', '2스푼'), ('깨', '1스푼'), ('설탕', '1/2스푼')]",달래간장은 밥도둑이죠!! 고슬고슬 맛있는 쌀밥만 있으면 끝!! 달래간장 쓱쓱 비벼먹으면 너무 맛있어요. 오늘의 요리 달래간장 만들어보아요.,"[{'step_number': 1, 'description': '달래 손질법은 하얀 부분에 달려있는 딱딱한 부분을 제거하고 지져분한 부분은 깨끗하게 제거해요.달래 손질법 레시피', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/18/1531bd3709b748e2729305a47b12e9871.jpg'}, {'step_number': 2, 'description': '손질한 달래는 물로 2~3번 세척해요. 물기를 탈탈 털어요. 잠시 채반에서 물기를 제거해요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/18/e4d9059c553452536fe1703eabae279e1.jpg'}, {'step_number': 3, 'description': '물기 제거한 달래는 송송 썰어 준비해요. 간장 10스푼을 섞어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/18/01425f7e61f2b42a7656ff4241da18a81.jpg'}, {'step_number': 4, 'description': '들기름 6스푼, 고춧가루 2스푼을 섞어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/18/0b91897ed5b2eefbc5803ead167174e31.jpg'}, {'step_number': 5, 'description': '깨 1스푼, 설탕 반스푼을 섞어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/18/82a76283d35f5ed97a20f8d63fc8bf721.jpg'}, {'step_number': 6, 'description': '쌀밥에 비벼먹어도 좋고 나물비빔밥에 고추장 대신 달래간장을 넣고 비벼먹어도 좋아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/02/18/4b5d98d2e769ef3e751d996ef82193431.jpg'}]"
26245,메인반찬,일상,채소류,무침,지금아니면 올해는 못먹는 어린머위나물 무침,머위나물무침,"2,221",None,None,None,"[('머위                                                                                2봉지', '150g'), ('청양고추', '1개'), ('홍고추', '1/2개'), ('대파', '1/4대'), ('들기름', '1/2컵'), ('된장', '2수저'), ('고추장', '1수저'), ('다진마늘', '1/2컵'), ('다진 청양고추', '2개'), ('다진 홍고추', '1개'), ('다진대파', '1/2대')]",지금아니면 올해는 못먹는 어린머위나물 무침,"[{'step_number': 1, 'description': '어린머위를 구입해 불 필요한 부분을 다듬어 주고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/a51b29dade15809e163fdaf7427ecd0e1.jpg'}, {'step_number': 2, 'description': '소금 한수저 푼 끓는물에 30초정도만 데쳐 줍니다.냄비 , 조리용스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/584d27aac45bbcd53898a296b96edc481.jpg'}, {'step_number': 3, 'description': '흐르는물에 씻어 손질을 해주는데요.믹싱볼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/ae41b7189797cfab9008ac85818ef86f1.jpg'}, {'step_number': 4, 'description': '어린 머위라도 껍질을 벗겨내야 부드러운 식감을 즐길 수있습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/080ac9beec431ecf0ba9e39135808eee1.jpg'}, {'step_number': 5, 'description': '그런다음 채반에 받쳐 물끼를 제거하고채반', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/c32166629ddeaf45cf7a7718f1b6af761.jpg'}, {'step_number': 6, 'description': '두세번 잘라 줍니다.도마 , 조리용나이프', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/2dfe1fbcf5282ff8441369769360837d1.jpg'}, {'step_number': 7, 'description': '청양고추와 홍고추, 대파를 채썰어 주고 어린머위나물 무침 재료- 머위 150g(2봉지),청양고추 1개, 홍고추 반개, 대파 4/1대', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/db5383d543dc940193092c31a09a33431.jpg'}, {'step_number': 8, 'description': '냉이무칠때 처럼 고추장과 된장,다진마늘을 볶는 비법입니다.프라이팬', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/e94dd1c700c2f207c483f59ed01600981.jpg'}, {'step_number': 9, 'description': '다진마늘과 채 썰은채소를 들기름 두른 팬에 볶아주다 고추장과 된장을 넣고 볶아줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/73c94015d306f3967a749489ef90b8501.jpg'}, {'step_number': 10, 'description': '기본 볶음 소스- 들기름 반컵, 된장 2수저, 고추장 1수저, 다진마늘 반컵, 다진청양고추 2개, 다진홍고추 1개, 다진대파 반대', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/78032e1e1012b8dc8981778dd93bb4311.jpg'}, {'step_number': 11, 'description': '믹싱볼에 머위나물과 대파, 청양고추, 홍고추를 넣고믹싱볼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/bdf3fbda0db686de8da8f04ea281cbdb1.jpg'}, {'step_number': 12, 'description': '양념을 합니다. 머위나물 무침 양념 - 된장고추장소스 1수저, 깨소금 반수저, 참기름 1수저 ,소금 한꼬집', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/959c903a901fcc69808076873993fb911.jpg'}, {'step_number': 13, 'description': '조물조물 무쳐줍니다. 소스를 따로 만드는 이유는 양념이 과하면 채소 고유의 향을 헤칠수있어 볶아 놓았습니다. 손에 힘을빼고 조물조물~~무쳐냅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/05500067a3727e39964e50873c6cc1f91.jpg'}, {'step_number': 14, 'description': '양념의 강한 맛은 순화시키고 재료 본연의 맛을 끄집어 올려 무치면 향긋함이 코를 자극하네요.그릇에 담아 깨소금으로 마무리해주고 식탁으로 고고~~명절이다 묵은 김치다 음식에 질릴때쯤 이런반찬 한가지 나와주면 새로움도 들고 더욱이 몸에 좋은 성분들이 많아 식탁에 내 놓기도 뿌듯합니다.찬기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/08/316f81b2a5fd17d4212f22deb9203e151.jpg'}]"
