index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
2545,밑반찬,일상,채소류,부침,"청양고추 옷을 입은 ""봄동 전""",봄동전,812,15분 이내,초급,4인분,"[('봄동                                                                                12장', '400g'), ('청양고추', '5개'), ('계란', '1개'), ('부침가루', '200g'), ('전분가루', '30g'), ('소금', '약간'), ('간장', '100ml'), ('고추가루', '30g'), ('통깨', '15g'), ('식초', '30ml'), ('참기름', '15ml')]","경상도 진주가 고향이신 우리 시어머니
토요일이지만 늦게 퇴근하고 들어오는 나에게 청양고추송송 들어간 배추전을 드시고 싶다고 하신다
다시 장에 가기도 힘들고 냉장고에 봄동이 한포기 있어서 만든 우리 어머니 간식","[{'step_number': 1, 'description': '봄동은 잎이 넓은 바같쪽으로 준비해 세척해준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/10/6bd98398a0583020ce704de75c95b5811.jpg'}, {'step_number': 2, 'description': '청양고추와 계란1개 그리고 \n물20 ml를 넣어서 믹서기에 갈아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/10/df5827cf631e7398fa9b63a4b71c73501.jpg'}, {'step_number': 3, 'description': '여기에 부침가루200g\n전분가루30g\n소금을 넣어 되직한 반죽을 만들어준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/10/b1feaa2b0d61e47bb13ec089892f34df1.jpg'}, {'step_number': 4, 'description': '봄동에 부침가루 옷을 입혀\n중불에서 양면을 구워준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/10/5994b856f0d45cac84b44dfa6eaf6ef11.jpg'}, {'step_number': 5, 'description': '양념장을 만들어 완성분과 함께셋팅한ㄷᆢ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/10/0877e02416abe109f5cfc0cff91a92031.jpg'}]"
2546,밑반찬,일상,채소류,부침,배추전(막 해먹어요~),배추전,"3,743",15분 이내,초급,2인분,"[('배추잎', '2장'), ('부침가루', '100ml')]","겉절이 담그면서 배추전 생각나서 배추잎 2장 남겼다가 부쳤어요~~
맛있어서 그자리에서 해치웠어요
건강하고 기분좋은 맛입니다^^","[{'step_number': 1, 'description': '배추의 줄기부분을 칼등으로\n두드려요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/27/395e229adf30e49f73a14dbd3896b81b1.jpg'}, {'step_number': 2, 'description': '배추잎에 부침가루를 골고루 묻혀요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/27/e20e8fe74d76a7a458e074a16f8e67271.jpg'}, {'step_number': 3, 'description': '물기를 보태서 반죽을 입혀요\n튀김옷이 많은게 좋으면 가루를 풀어 반죽을 만든후 담가서 부쳐요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/27/38a2974b1f38a0aeef4b188f92e46e7c1.jpg'}, {'step_number': 4, 'description': '달군팬에 식용유를 두르고 한장올려요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/27/5e452261db5f4342f065d4a80196c9531.jpg'}, {'step_number': 5, 'description': '뒤집어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/27/faf96851ea77f60c7cf11495077fd7881.jpg'}, {'step_number': 6, 'description': '앞뒤로 노릇하게 구워요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/27/602de979a7e4fba16e855e97ab4d74261.jpg'}, {'step_number': 7, 'description': '초간장을 찍어먹으니 맛나요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/27/b9b2df2a5a4ddc8cc0b9ece5f11e559b1.jpg'}]"
2547,밑반찬,일상,채소류,부침,아이들도 좋아하는 쑥갓전 만들기,쑥갓전,"4,850",20분 이내,아무나,2인분,"[('쑥갓', '1줌'), ('대파', '조금'), ('청양고추', '3개'), ('부침가루', '1컵'), ('참기름', '1수저'), ('국간장', '1수저')]","쑥갓을 한단 사오면 꼭 한줌씩 남더라구요.
그래서 오늘은 쑥갓부침을 만들어 봤어요.
쑥갓나물을 먹지 안는 아이들도 쑥갓전은 아주 잘 먹어요.","[{'step_number': 1, 'description': '쑥갓한줌을 준비 합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/10/c220b63020f2b220296b305d4194419d1.jpg'}, {'step_number': 2, 'description': '쑥갓은 잘게 썰어주고,\n대파와 청양고추도 송송송 잘게 썰어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/10/9e1a994ea407d98ab070e23c129193941.jpg'}, {'step_number': 3, 'description': '저는 대파를 넣었는데\n양파를 넣어도 좋아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/10/599ee85ef4f3af91dd55fa01e2eb57d71.jpg'}, {'step_number': 4, 'description': '밀가루를 넣고 반죽을 만들어 줍니다.\n저는 부침반죽을 할때 참기름을 한수저씩 넣어 주는데 훨씬 고소한거 같아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/10/a07edcce216d7ccae9011a041c9277101.jpg'}, {'step_number': 5, 'description': '앞뒤로 노릇하게 지져 주시면 됩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/10/ac2d5d9082aa338b889446ef117153df1.jpg'}]"
2548,밑반찬,일상,채소류,부침,미나리밥새우전,미나리밥새우전,"1,453",10분 이내,아무나,2인분,"[('미나리', '8줄기'), ('양파', '조금'), ('밥새우', '3스푼'), ('부침가루', '3스푼'), ('물', '3스푼'), ('식용유', '2T')]","35개월, 11개월 두남매맘인데 우리 아가들 영양반찬 해주려고 준비했어요~미나리 자체의 향 때문에 꺼리는 아가들이 많은데 거부감 없이 먹을 수 있도록 만들었어요~ 밥새우의 짭짤함 때문에 양념이 필요없답니다.","[{'step_number': 1, 'description': '미나리를 잘게 다집니다.\n(애기들은 미나리 질기다고 할수가 있어서~)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/07/09/effeab88e1969249d3464ec64bf45a671.jpg'}, {'step_number': 2, 'description': '잘게 다진 미나리에 다진양파, 밥새우를 넣는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/07/09/2327bdc0008a9071ab631220eaf10e7a1.jpg'}, {'step_number': 3, 'description': '부침가루와 물까지 섞어 반죽을 완성한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/07/09/90b0fb6de18d932b00a4bfb2e3b605a61.jpg'}, {'step_number': 4, 'description': '팬에 식용유를 두르고 식용유가 완전히 가열되기 전에 반죽을 이쁘게 올린다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/07/09/e13111a65f38190ee55df4fa767fe4041.jpg'}, {'step_number': 5, 'description': '노릇노릇하게 구워지면 뒤집어서 뒷면도 노릇노릇하게 구워줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/07/09/8940d1691ce4abc6f6550b6f97a1ff391.jpg'}, {'step_number': 6, 'description': '완성된 전을 이쁜접시에 올려서 맛있게 드시면 됩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/07/09/e344383ccf99e6b05facb18178efb3361.jpg'}]"
2549,밑반찬,일상,채소류,부침,계속 땡기는 쑥부침개 어렵지 않게 만들어요,쑥부침개,"1,272",30분 이내,아무나,2인분,"[('쑥', '80g'), ('홍고추', '1개'), ('식초', '1숟가락'), ('부침가루', '1종이컵'), ('국간장', '1/2숟가락'), ('물                                                                                얼음물', '1종이컵'), ('식용유', '적당량')]","봄에 제철을 맞은 쑥을 활용한
향기가 매력적인 쑥부침개

지글지글 부침개 부치는 소리와 함께
향긋한 쑥내음이 집안을 가득채우면
소리와 향기만으로 침샘폭발~","[{'step_number': 1, 'description': '쑥은 지저분한 잎을 골라내고 억센 줄기는 잘라내요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/0c6ab4c144f60340ba917d8f93a9e78d1.jpg'}, {'step_number': 2, 'description': '식초를 푼 물에 5분 정도 담궈요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/e0ee79a8bcfa9303f9c9107bd280fffd1.jpg'}, {'step_number': 3, 'description': '물에 흔들어가며 여러번 헹군 후 물기를 빼요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/0e6f61d8b25e251c67be907d1a5feb421.jpg'}, {'step_number': 4, 'description': '세척한 쑥은 엉키지 않게 칼로 썰어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/08bb2b3e0ef097ca1359f7760421bae41.jpg'}, {'step_number': 5, 'description': '홍고추는 어슷썰어 씨를 가볍게 털어내요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/b48a2adf6e508bb1580d2f54baa7c6c91.jpg'}, {'step_number': 6, 'description': '부침가루에 얼음물(찬물)과 국간장을 넣어요얼음물을 사용하면 더 바삭한 반죽물을 만들 수 있어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/970aa4dc5eabcc7503ad8553ae9015421.jpg'}, {'step_number': 7, 'description': '날가루가 없어질 정도로만 섞어요너무 오래 저으면 반죽이 질겨져요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/1a5f47535865d3c9bc3b4fa355e350be1.jpg'}, {'step_number': 8, 'description': '반죽물에 쑥과 홍고추를 넣고 골고루 섞어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/3ce0e55efa8c56c50429d8cf82e5f6ea1.jpg'}, {'step_number': 9, 'description': '팬에 식용유를 넉넉히 둘러 달군 후 반죽을 올려요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/c3966b091c263452ce3a528999d835c41.jpg'}, {'step_number': 10, 'description': '쑥이 뭉치지 않게 둥글게 모양을 잡아 부쳐요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/079f8e1a72688df60fb8fc50082745301.jpg'}, {'step_number': 11, 'description': '바닥이 노릇해지면 뒤집어 부쳐 완성해요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/04/27/2d67c876ea2573e433283ffbdece21ec1.jpg'}]"
2550,밑반찬,일상,채소류,부침,드레싱을 활용한 간편 두부요리 미나리요리,두부부침,350,15분 이내,초급,2인분,"[('두부', '300g'), ('식용유', '2큰술'), ('소금', '1작은술'), ('미나리', '1줌'), ('오리엔탈 드레싱', '2큰술'), ('검은깨', '1작은술')]",간편 드레싱으로 간편한 술안주 또는 밑반찬 만들기,"[{'step_number': 1, 'description': '두부는 길죽하게 7등분 하였어요. 팬에 식용유를 두르고 소금을 뿌리고 노릇하게 익혀요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/05/05/c525026a3d4bff740ea1bb7fef1f9bcb1.jpg'}, {'step_number': 2, 'description': '노릇해지면 뒤집어서 소금조금 뿌리고 반대쪽도 노릇하게 익힌 후 접시에 바짝바짝 붙여서 담아요. (드레싱이 두부사이로 빠지지 않게 하기 위해서요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/05/05/04877c72f721bf832b36726978cdfd701.jpg'}, {'step_number': 3, 'description': '미나리는 잎부분만 뗘서 올리고 미나리 부분에 오리엔탈 드레싱을 뿌려요~ 그위에 \ufeff검은깨를 뿌려주면 근사한 반찬 또는 술안주로 최고예요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/05/05/65f8f6c6ce9817f655bce96fc03d9c821.jpg'}]"
2551,밑반찬,일상,채소류,부침,크래미 애호박전 만드는법,크래미애호박전,578,30분 이내,아무나,2인분,"[('애호박 속', '3개'), ('크래미', '1개'), ('데친 브로콜리', '3조각'), ('얇게 썬 당근', '4~5조각'), ('계란', '2개'), ('소금', '1/2티스푼'), ('오일', '넉넉히')]","계란속 채운 애호박찜을 만들면서
애호박 속을 긁어 모아놓은 걸로
애호박전을 만들었어요
애호박 속도 너무 연하고 씨앗도 없고 부드러워
잘게 다져 냉장고에 있는 야채들도 다져 넣고
야채전을 만들었어요~
다른 때는 애호박전에 마른 새우 다져 넣어
전을 부쳤었는데
마침 냉장고에 크래미가 있더라구요~
마른 새우대신 크래미를 다져 넣어 봤어요~
마른 새우 넣고 부친 애호박전 보다 훠얼씬 맛있어요~","[{'step_number': 1, 'description': '애호박과 크래미, 당근 ,브로콜리를 잘게 다져 주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/1d956f714923406ea760df380d0c1f811.jpg'}, {'step_number': 2, 'description': '계란을 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/e074b031d2ac11f536335d8c035d9a531.jpg'}, {'step_number': 3, 'description': '소금을 넣고 반죽을 잘 섞어 주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/a59b0babe833ab0a355853c1e46440051.jpg'}, {'step_number': 4, 'description': '달군 후라이팬에 오일을 두르고 반죽을 떠서 올려 주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/917bd92c093e05ab2ad78e69aae4e68d1.jpg'}, {'step_number': 5, 'description': '앞 뒤 노릇노릇 구워 주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/bc5e5575c78a099e4186676f3d7e3bcf1.jpg'}]"
2552,밑반찬,일상,채소류,부침,양배추달걀전 만드는법,양배추달걀전,899,30분 이내,초급,1인분,"[('양배추', '44g'), ('계란', '1개'), ('새우', '7마리'), ('베이컨', '2줄'), ('피자치즈', '45g'), ('후추', '톡톡')]",양배추와 계란넣어 전 만들어봤어요.,"[{'step_number': 1, 'description': '재료준비해줬어요.\n새우랑 베이컨은 없으면 생략가능합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/17a83391086cf8395ac45ad321f55e4e1.jpg'}, {'step_number': 2, 'description': '양배추는 채썰어 식초물에 담궜다 깨끗이 씻어서 준비해요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/ef6b887b0da8f2803d6f33e1f3145ba51.jpg'}, {'step_number': 3, 'description': '새우는 깨끗이 씻어 반절씩 잘라주고 베이컨도 먹기좋은 크기로 썰어줘요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/d9e7c6ad62607db28a2337046d3f1aa31.jpg'}, {'step_number': 4, 'description': '재료다 넣고 후추 톡톡 뿌려줘요.\n피자치즈를 넣으면 밀가루를 넣지않아도 잘 붙어서 좋아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/9d327393c8c73e870daca9667c4b98eb1.jpg'}, {'step_number': 5, 'description': '잘 섞어 반죽해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/e75eef015178d11a37d821edf7f2ab301.jpg'}, {'step_number': 6, 'description': '기름넣고 키친타올로 골고루 묻혀줘요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/20efd7ed74331e778d0850f37ca5ac301.jpg'}, {'step_number': 7, 'description': '팬에 반죽넣고 노릇노릇 익혀주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/5c5fd12015c0fe65d10f41fc02fdf3c51.jpg'}, {'step_number': 8, 'description': '노릇노릇 뒤집어가며 익혀주면 완성입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/09/742d2f1280be56a4bc9bd887233860781.jpg'}]"
2553,밑반찬,일상,채소류,부침,바삭한 당근전 만드는 법,당근전,"2,135",15분 이내,아무나,1인분,"[('당근', '1/2개'), ('감자전분', '2큰술'), ('식용유', '적당량')]","몸에 좋은, 다각도로 많은 효능을 가지고 있는 당근전 소개합니다!","[{'step_number': 1, 'description': '당근 1/2개를 준비한 뒤 얇게 채 썰어주세요.당근전의 핵심은 얼마다 얇게 썰었는가! 예요.\n굵게 썰면 익는데 시간이 걸리고, 바삭함도 줄어들기 때문에 얇게 써는 것이 중요합니다:)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/12/f28422586a9f060ec75f53d777db2b8b1.jpg'}, {'step_number': 2, 'description': '채썬 당근은 볼에 담아 전분가루 2큰술과 함께 섞어 반죽을 만들어주세요.당근 자체에 수분기가 있고 양이 많지 않기 때문에 물은 사용하지 않았어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/12/1e9a8349b1b6ee6333118bd92a6c55c61.jpg'}, {'step_number': 3, 'description': '후라이펜에 식용유를 두른 뒤 당근 반죽을 얇게 펼쳐 부쳐주세요.\n* 뒤집을 때 한번씩 뒤집개로 한번씩 꾹꾹 눌러주시면 바삭함이 up!되요!중약물로 6-7분 충분히 앞뒤로 각각 부쳐주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/12/b0633765459baf2563e4358488bf5f1b1.jpg'}, {'step_number': 4, 'description': '예쁜 접시에 담아내면 초 간단 당근전 완성이에요!\n당근이 얇아 한 입 가볍게 베어 먹을 수 있고, 어린 아이들도 부담없이 먹을 수 있을 거에요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/12/47ae18ebe9a13edcf2d7c194c37e2d0c1.jpg'}]"
2554,밑반찬,일상,채소류,부침,비오는 날 고소한 상추전 만드는법,상추전,835,30분 이내,초급,3인분,"[('상추', '15장'), ('부침가루', '1컵'), ('물', '1컵'), ('액젓', '1/2티스푼'), ('오일', '1~2스푼')]","남은 상추를 뭘 해먹을까 고민하다가 상추전이 젤 나은 듯하네요. 상추로 전을 부친다는 게 낯설 수도 있는데 생각보다 고소하고 아삭하고 맛있어요. 사찰음식하는 요리사가 상추로 전을 부치는 걸 보고 따라서 만들어 봤더니 의외로 너무 고소하고 바삭하고 아삭하고 맛있어서 놀랐던 기억이 나네요. 상추 잎이 아주 얇아 가열하면 흐물흐물할 거 같지만 예상외로 아삭한 식감이 남아있고 배추전과 비슷한 느낌이 나기도 해요. 상추가 시들해지거나 상추가 많아 처치 곤란할 때 상추전을 부쳐 먹으면 재료도 간단하고 너무 맛있어요. 상추의 맛을 살리고 싶어서 최대한 간단하게 부쳤어요. 비오는 날 전이 먹고 싶어지는 이유는 전 부칠 때 기름과 재료가 만나 지글지글하는 소리가 비소리랑 비슷해서이기도 하고, 비오는 날은 저기압이라 고소한 기름냄새가 낮게 깔려 더 후각을 자극하기 때문이라고 하더라구요. 왠지 꾸물꾸물한 날 고소한 기름 냄새 나면 기분이 좀 좋아지는 거 같기도 해요. ​","[{'step_number': 1, 'description': '상추를 깨끗이 씻어 체에 받쳐 물기를 빼주세요.믹싱볼 , 채반', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/27/c1623cf5338431f8ae8133120090e1821.jpg'}, {'step_number': 2, 'description': '부침가루와 물 , 액젓을 넣고 잘 섞어 주세요. 반죽을 묽게 해야 전이 가볍고 바삭한 맛이 나요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/27/9e6898fe96aef57431c2135fe10621731.jpg'}, {'step_number': 3, 'description': '달군 후라이팬에 오일을 1-2스푼 넉넉히 넣고 고루 기름이 코팅되도록 후라이팬을 움직여 주세요. 기름을 넉넉하게 넣고 온도가 약간 높으면 튀기듯이 구워져 더 바삭하고 고소해요.', 'image_url': None}, {'step_number': 4, 'description': '추를 반죽에 한번 담갔다가 후라이팬에 올려 앞뒤로 노릇노릇 구워 주세요.프라이팬 , 조리용스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/27/3b9259b6fcadec0bbd018d16b62e48971.jpg'}]"
