index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
10770,밑반찬,일상,버섯류,볶음,표고버섯볶음 고기보다 맛있는 제철 향긋한 반찬,표고버섯볶음,"4,622",15분 이내,초급,4인분,"[('표고버섯 데친 것', '10개'), ('양파', '1개'), ('소금', '1/2큰술'), ('다진마늘', '1/2큰술'), ('후추', '약간'), ('송송썬파', ''), ('통깨', '약간')]",표고버섯볶음 버섯 특유의 향이 좋은 표고버섯볶음 이랍니다. 버섯 향도 좋고 쫄깃하니 씹는 식감도 고기처럼 맛이 좋은 반찬으로 달큰한 양파와 볶았는데 밥반찬으로 맛도 좋더라구요.,"[{'step_number': 1, 'description': '데친 표고버섯은 칼을 눕혀 썰어주시고 양파는 채를 썰어서 준비합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/22/1de23b8e90b630ea10c7a6aaeda280dd1.jpg'}, {'step_number': 2, 'description': '마른팬에 양파를 넣고 골고루 섞어가면서 빠르게 볶아줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/22/8aa16b9805ae8fa5f6bd38fdcdf894ed1.jpg'}, {'step_number': 3, 'description': '양파가 투명해지면 굵은소금 1/2큰술과 다진마늘 1/2큰술을 넣어 섞어가면서 볶아줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/22/0aee3625c4ecfee9a52ba9f6476dc24d1.jpg'}, {'step_number': 4, 'description': '소금도 톡톡 뿌려 주시고요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/22/31b48e639d934313b6a817af0f474a201.jpg'}, {'step_number': 5, 'description': '송송 썬 파와 통깨를 넣고 골고루 섞어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/10/22/e9f0576007694e2faeebf936f32104ba1.jpg'}]"
10771,밑반찬,일상,버섯류,볶음,미리 준비하는 설 밑반찬 2 - 새송이볶음,새송이볶음,"2,502",30분 이내,초급,6인분 이상,"[('새송이버섯', '1kg'), ('양파', '1개'), ('아삭이고추', '7개'), ('청양고추', '3개'), ('맛간장', '50ml'), ('참기름', '30ml'), ('통깨', '15g'), ('버섯마늘소금', '1/2작은술'), ('식용유', '30ml')]","설 명절에는 꼭 설 명절날만 필요한 것이 밑반찬이 아니란것 아시죠?
그 전날에도 색다는 밑반찬은 필요하고 
그 다음날에도 색다른 밑반찬은 필요로 합니다 
오늘 슈퍼를 갔더니 새송이버섯이 세일을 해서 좀 사왔네요 
그래서 명절 전에 손님들 상에 내놀 나물로 새송이버섯 볶음을 준비하려고 합니다 
굴소스대신 저는 조선맛간장을 사용하려고 합니다","[{'step_number': 1, 'description': '새송이는 어슷하게 썰어주세요 \n물런 깍둑썰기해도 무방하지만 전 수분을 빼줄거라서 어슷썰기 했어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/e7adc8717c0b1645a3d40a86e268f11e1.jpg'}, {'step_number': 2, 'description': '양파는 굵게 채 썰어주고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/50a3a69f1ddbb0e5a28137e53d37ecd91.jpg'}, {'step_number': 3, 'description': '아새이고추 청양고추는 씨를 제거하고 반으로 잘라 어슷하게 썰어준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/1ac1540d1b6cfc8cb5089c456d1fb7e91.jpg'}, {'step_number': 4, 'description': '어슷하게 잘라준버섯은 뜨거운물에 데쳐준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/389e556ee8c13884b5fd01a92a470c311.jpg'}, {'step_number': 5, 'description': '데친 버섯은 수분제거를 해준다\n난 짤순이에 수분제거를 해주었다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/3bfb97969b29f38befcc9f673a4c5e391.jpg'}, {'step_number': 6, 'description': '버섯마늘을 넣어 밑간을 해주세요\n이렇게 버섯마늘소금을 만들어놓으면 천연조미료와 간을 한꺼번에 해결', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/95d878233563bd59c112889b9fae88141.jpg'}, {'step_number': 7, 'description': '양파를 먼저 볶아주다가\n버섯을 넣고 볶아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/dda9e083805f1089b9ee4dd5cc4a0d171.jpg'}, {'step_number': 8, 'description': '이렇게 볶아주다가 새송이버섯을 넣고 볶아주고 \n여기에 조선맛간장을 넣어서 볶아주면 꼭 굴소스 넣은것처럼 색도 맛도 느낄수가 있어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/bd71a8d34e14c4b61a87dbc3ac05855f1.jpg'}, {'step_number': 9, 'description': '그리고 고추를 넣어서 볶아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/98e3dfde50159ba8911c3cd88524dd451.jpg'}, {'step_number': 10, 'description': '마지막으로 통깨와 참깨로 마무리완성', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/b6668a5252a2b9fc772d09ff521667651.jpg'}]"
10772,밑반찬,일상,버섯류,볶음,여름 밑반찬 새송이버섯볶음,새송이버섯볶음,"5,652",30분 이내,아무나,2인분,"[('새송이버섯', '5개'), ('청피망', '1/4개'), ('당근', '1/5개'), ('양파', '1/4개'), ('들기름', '1큰술'), ('식용유', '1큰술'), ('다진마늘', '0.3큰술'), ('소금', '0.3큰술'), ('후추', '약간'), ('통깨', '약간')]","칼로리걱정 NO!
가격 착하고 맛좋은 밑반찬,
새송이버섯볶음입니다 :)","[{'step_number': 1, 'description': '새송이버섯은 일정한 두께로 슬라이스해주세요.\n양파와 피망, 당근은 얇게 채썰어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/20/c7b5ac4adff572f6fb6d89b888677e971.jpg'}, {'step_number': 2, 'description': '들기름과 식용유를 1:1 비율로 섞은 후 예열된 후라이팬에 뿌려줍니다.\n그리고 썰어놓은 새송이버섯을 올려 구워주세요.\n구운 버섯은 페이퍼타올에 올려 여분의 수분을 제거해줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/20/e9c42a8c062fb3618a3e307a5aafead31.jpg'}, {'step_number': 3, 'description': '앞의 후라이팬을 가볍게 닦아주고, 다진마늘 0.3을 올려 마늘향을 내줍니다.\n향이 올라오기 시작하면 앞서 구운 새송이버섯과 양파, 당근, 피망을 올려 함께 볶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/20/f823b502f379044560d995cfd470bb301.jpg'}, {'step_number': 4, 'description': '야채가 어느정도 익으면 소금 0.3큰술로 기본 간을 해주고 후추와 통깨를 뿌려 마무리해줍니다.소금간은 기호에 맞게 조절해 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/20/7950b27b0a6196396c8636b6776196a31.jpg'}, {'step_number': 5, 'description': '고소하면서도 풍미있는 들기름 향이 포올 포올~\n야들야들 촉촉한 새송이버섯에 갖은 야채가 더해져, 알록달록 색감마저 어여쁜 새송이버섯볶음입니다 :)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/20/a68817936b4e561e0c4a4992e8ba20f81.jpg'}, {'step_number': 6, 'description': '가격도 착하고 칼로리 걱정없이 맛있게 즐기는 여름밑반찬, 새송이버섯볶음!\n오늘도 맛있게 드시고, 행복한 하루 되시기 바랍니다 :D', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/20/c2af12ca929efe5013e533106c15cdb51.jpg'}]"
10773,밑반찬,일상,버섯류,볶음,*느타리버섯볶음*,느타리버섯볶음,"1,826",30분 이내,아무나,2인분,"[('느타리버섯', '200g'), ('대파', ''), ('양파', ''), ('소금', ''), ('후추', ''), ('다진마늘', '1T'), ('굴소스', '1T')]",기본 반찬 느타리버섯볶음 입니다❤,"[{'step_number': 1, 'description': '버섯,파와 양파를 손질해 줍니다버섯 손질법 레시피', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/7be69e25286c5475cf5a496ba694b8d31.jpg'}, {'step_number': 2, 'description': '끓는 물에 소금을 약간 넣어주시고 버섯을 데쳐주세요(30~40초)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/fe6f9037e904c1db5e1f0adf24fdd72e1.jpg'}, {'step_number': 3, 'description': '데친 버섯은 그대로 물기만 빼주시면 됩니다 (꼭 물기제거를 해주셔야 볶아도 물기가 많이 안생깁니다)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/acff8a9291926aa037f2cc1cea4077591.jpg'}, {'step_number': 4, 'description': '기름을 두른 팬에 다진마늘 한스푼 넣어서 먼저 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/ee19fc88f5f9d87534323d7f92ec33911.jpg'}, {'step_number': 5, 'description': '마늘을 볶고 버섯과 양파를 넣고 볶아주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/c3e86733588801c7b12abfaf37da4eaf1.jpg'}, {'step_number': 6, 'description': '야채가 숨이 죽으면 굴소스로 먼저 간을 해줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/74722cedb59f4ac781163eb80b2dde7f1.jpg'}, {'step_number': 7, 'description': '그리고 소금과 후추로 간을 해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/b863bb1599e14abbfa3af93aa0bf7e171.jpg'}, {'step_number': 8, 'description': '마지막 대파를 넣고 한번 더 볶아주시면 완성!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/38b6e6f58e94424f98dffcb26e2a674d1.jpg'}]"
10774,밑반찬,일상,버섯류,볶음,"새송이버섯볶음 레시피, 간단한 밑반찬 만들기",새송이버섯볶음,"4,569",15분 이내,초급,4인분,"[('새송이버섯', '7~8개'), ('실파', '1~2대'), ('다시마물', '1T'), ('다진 마늘', '1T'), ('소금', '1/2t'), ('현미유', '1.3T'), ('참기름', '2/3t'), ('통깨', '1t'), ('소금', '1/2T')]",쫄깃쫄깃한 식감으로~ 젓가락이 가게 되는새송이버섯볶음.15분 만에 뚝딱! 만들 수 있어 간단한 밑반찬으로 넘넘 좋겠죠!,"[{'step_number': 1, 'description': '버섯은 밑동을 떼준 다음, 삶기 좋게 4등분 해주고, 실파는 쫑쫑쫑 썰어주세요.이렇게 손질한 버섯이 530g', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/22/4a5f5c8e0bda4a8b21b45a908dedfe231.jpg'}, {'step_number': 2, 'description': '끓는 물(+소금 1/2T)에 버섯을 넣고 센불에서 3분 정도 삶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/22/bffd9625d2a7aaa03d74fd9569243f531.jpg'}, {'step_number': 3, 'description': '물에 2번 정도 깨끗하게 씻어준 다음, 체에 맡쳐 물기를 빼주면 된답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/22/0cf0d3061fbe12d00513db8367040d611.jpg'}, {'step_number': 4, 'description': '그리고 먹기 좋은 크기로 찢어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/22/2f73dc23c50aaf61ae337a7ef253161e1.jpg'}, {'step_number': 5, 'description': '손으로 꼭! 짜서 남은 물기를 빼주면 된답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/22/885f6b2641f99083f510ab2ff2e83d5b1.jpg'}, {'step_number': 6, 'description': '버섯에 소금, 다진 마늘, 다시마물을 넣고 조물조물 잘 섞어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/22/88df010420cc53d39bafaac1a16967c01.jpg'}, {'step_number': 7, 'description': '예열된 프라이팬에 현미유를 두른 다음, 밑간한 버섯을 넣고 중불에서 3분 동안 볶아주면 된답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/22/784efbb0c96d4819a1badeca067999d41.jpg'}, {'step_number': 8, 'description': '3분 후 불을 끈 다음, 실파와 통깨,참길므을 넣고 한 번만 섞어주세요. 그리고 접시에 따로 담아, 차갑게 식혀주면 오늘의 요리 끝.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/07/22/6129a419ed3feaea92f52620374449e11.jpg'}]"
10775,밑반찬,일상,버섯류,볶음,간단한 밑반찬 느타리버섯 볶음,느타리버섯볶음,"1,659",10분 이내,아무나,2인분,"[('느타리버섯', '200g'), ('청양고추', '1개'), ('대파', ''), ('다진마늘', '1/2큰술'), ('굴소스', '1큰술'), ('포도씨유', '1큰술'), ('깨소금', '')]",느타리버섯과 굴소스만 있으면 간단하고 맛있는 밑반찬을 만들수 있어요~,"[{'step_number': 1, 'description': '주인공 느타리버섯을 준비합니다. 버섯은 물에 씻지 않아도 됩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/19/55ae41ec4c1358bd847285615424d15b1.jpg'}, {'step_number': 2, 'description': '끓는 물에 버섯을 데칩니다. 끓는 물에 버섯을 넣고 기포가 올라오면 불을 끕니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/19/09ced19b8ebf52d90b6cb0cf23fc41971.jpg'}, {'step_number': 3, 'description': '데친 버섯은 차가운 물에 한번 헹구고 채반에 받혀 물기를 빼주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/19/208c2f9b9622ef97b7022e256da5847f1.jpg'}, {'step_number': 4, 'description': '먹기좋게 버섯을 가닥가닥 찟어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/19/260d2d175ebbd34a3c8b623e18ad223f1.jpg'}, {'step_number': 5, 'description': '느타리버섯 볶음에 들어갈 대파와 청양고추를 썰어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/19/0799f0b95a80f2f54344b7a8d31e73921.jpg'}, {'step_number': 6, 'description': '포도씨유 한큰술을 두른 팬에 대파를 먼저 넣고 파기름을 내주세요. 파가 타지않게 한번 온도가 올라가면 약불을 사용해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/19/2494424d8f8accaf94290b04fcd8d8c21.jpg'}, {'step_number': 7, 'description': '파기름을 내는 동안 다진마늘 1/2큰술을 넣고 같이 볶아줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/19/f5868a7947cc048a610cd7365e06292d1.jpg'}, {'step_number': 8, 'description': '손질해놓은 느타리버섯을 넣고 같이 볶아줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/19/13c2cd4eb850ec83d9ca50828080ccb81.jpg'}, {'step_number': 9, 'description': '버섯이 어느정도 볶아지면 굴소스 한큰술과 썰어놓은 청양고추를 넣고 잘 섞이도록 볶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/19/77808a1fd0cd430ae81cf9abc9bf33ae1.jpg'}, {'step_number': 10, 'description': '모든 재료가 잘 섞이고 맨위에 깨소금을 올리면 완성됩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/19/e5021f231f92a6544c40d594675079b21.jpg'}]"
10776,밑반찬,일상,버섯류,볶음,표고버섯 볶음 밑반찬으로 딱 좋아,표고버섯볶음,"3,243",10분 이내,아무나,3인분,"[('표고버섯', '9개'), ('당근', '약간'), ('풋고추', '2개'), ('대파', '1/2뿌리'), ('들기름', '1T'), ('간장', '1.5T'), ('매실액', '1T'), ('참기름', '1/3T')]","쫄깃하니 맛있는 표고버섯볶음

고기 없어도 맛있는 반찬이지요

​

내연산 표고버섯으로 

휘리릭~

표고버섯볶음 만들었어요","[{'step_number': 1, 'description': '당근은 가늘게 채 썰고\n풋고추는 길이로 잘라 씨 빼고\n채썰어 준비했어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/10/fcf638182c5b033d5f7d21010c28092f1.jpg'}, {'step_number': 2, 'description': '표고버섯은 기둥 자르고\n먹기좋게 슬라이스 했어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/10/e4419253eaa9892d8d43b0acdd54acec1.jpg'}, {'step_number': 3, 'description': '팬에 들기름 두르고\n대파볶아 파기름부터 냅니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/10/73d0e75f73dc60b308ebd0e5831163081.jpg'}, {'step_number': 4, 'description': '파기름에 채썬 당근넣고 볶아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/10/6806abe1d7dca8cff8f442488dde2fd11.jpg'}, {'step_number': 5, 'description': '당근이 볶아지면\n표고버섯 넣고 볶아 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/10/400c0493a148073536cd737be855e7331.jpg'}, {'step_number': 6, 'description': '살짝 숨 죽으면\n간장, 매실액넣고 재빨리 볶아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/10/e211346b80fc35d9c98791a0f1520b121.jpg'}, {'step_number': 7, 'description': '풋고추넣고 쉐킷쉐킷~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/10/5b31aab41525bf470f58233bf1f52aca1.jpg'}, {'step_number': 8, 'description': '참기름 둘러 마무리 합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/10/6ca146e3c30c20c55885bdabb9b020921.jpg'}]"
10777,밑반찬,일상,버섯류,볶음,간단한 반찬 양송이버섯볶음 만드는 법 굴소스만 있으면 OK.,양송이버섯볶음,"6,878",30분 이내,아무나,4인분,"[('양송이버섯', '10개'), ('마늘', '5개'), ('양파', '1/2개'), ('노란 파프리카', '1/2개'), ('빨간 파프리카', '1/2개'), ('식용유', '3T'), ('굴소스', '2T'), ('참기름', '1T'), ('볶은참깨', '1T')]","버섯은 4계절 내내 먹을 수 있는 흔하면서도 소중한 식재료입니다.

마트에 가면 버섯 종류가 다양하고 다른 채소에 비해서 가격이 저렴하게 판매되고 있는 버섯을 쉽게 찾아볼 수 있습니다.

만들어 먹을 반찬이 생각나지 않을 때 마트에 가서 가장 만만하게 구입할 수 있는 식재료가 버섯이 아닐까 싶습니다.

오늘은 다양한 버섯 중에서 양송이버섯으로 간단한 반찬을 만들어 먹었는데요, 바로 양송이버섯볶음입니다.

양송이버섯과 각종 채소를 썰어서 볶으면 되는 아주 간단한 반찬인데 특별한 소스도 만들 필요가 없습니다.

바로 굴소스가 있기 때문입니다.

가정마다 굴소스가 없는 집을 찾아볼 수가 없을 정도로 만능 소스라고 불리고 있는데 저희 집 역시 굴소스는 항상 있습니다.

볶음밥이나 볶음 반찬 만들 때 굴소스만 넣어도 맛있다는 사실 다들 알고 계시죠?

그럼 지금 바로 굴소스 넣고 만든 양송이버섯볶음 만드는 법을 알려드립니다.","[{'step_number': 1, 'description': '마늘은 0.3cm 간격으로 편 썰어 준비합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/04/4838a30176c36417872bb49c4b8fa25f1.jpg'}, {'step_number': 2, 'description': '양파는 2x2cm 간격으로 썰고 겹겹이 붙어 있는 것은 손으로 뗀다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/04/2ff25ad8406df03401a3abfd236f29241.jpg'}, {'step_number': 3, 'description': '노란 파프리카, 빨간 파프리카는 양파와 마찬가지로 2x2cm 간격으로 썬다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/04/cb47ad805db05d464353898bc2b8c96d1.jpg'}, {'step_number': 4, 'description': '양송이버섯은 키친타올로 겉에 붙은 지저분한 것을 털어주 듯이 닦고 크기에 따라서 2~4등분 한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/04/52aa348dda00de45a37cf12296d8f0621.jpg'}, {'step_number': 5, 'description': '예열된 팬에 식용유 3T를 두르고 마늘을 넣어 볶는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/04/887de75b529b86634d4f2efa534bc7e21.jpg'}, {'step_number': 6, 'description': '마늘의 향이 올라오면 양파, 노란 파프리카, 빨간 파프리카를 넣고 볶는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/04/65225091ec87aa34cfd69226303898631.jpg'}, {'step_number': 7, 'description': '양파, 노란 파프리카, 빨간 파프리카가 투명하게 익기 시작할 때 양송이버섯을 넣고 볶는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/04/f1f49a3f7dc8ec2e2f7458a64e35800d1.jpg'}, {'step_number': 8, 'description': '양송이버섯이 익기 시작할 때 굴소스 2T를 넣고 볶는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/04/576b8335124eabaa29aa7014631f410c1.jpg'}, {'step_number': 9, 'description': '양송이버섯이 알맞게 익고 모든 재료와 굴소스가 잘 어울린 상태가 되었을 때 참기름 1T를 넣고 볶는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/04/8e69c5b068b4f8b1f6a814b51e787db01.jpg'}, {'step_number': 10, 'description': '참기름의 고소한 향이 올라올 때 볶은참깨 1T를 뿌리면 양송이버섯볶음 완성.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/04/10b32b274575af559aab034033d917251.jpg'}]"
10778,밑반찬,일상,버섯류,볶음,쉽고 간단한 표고버섯볶음,표고버섯볶음,"1,660",15분 이내,아무나,2인분,"[('표고버섯', '5개'), ('양파', '1/2개'), ('당근', '적당량'), ('굴소스', '1큰술'), ('후추', '톡톡'), ('다진마늘', '1티스푼'), ('통깨', '')]",휘리릭~ 표고버섯볶음,"[{'step_number': 1, 'description': '표고버섯 가볍게 헹궈 밑동을\n조금 잘라내고 일정한 두께로\n썰어준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/26/9157a1e59beb8081878637d99a116edf1.jpg'}, {'step_number': 2, 'description': '당근,양파 채 썰어준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/26/9d151b58f602d690120d8b3701914e371.jpg'}, {'step_number': 3, 'description': '표고버섯 볶을때 양념이 \n고루 잘 베일수 있도록 \n비닐팩에 넣고 데치기 \n기능으로 20초 정도 돌려\n버섯의 숨을 죽여준다\n(렌지 오래 돌리면×)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/26/e6fe120ffef92d9875f5e5e7628e55541.jpg'}, {'step_number': 4, 'description': '버섯,양파,당근 담고\n카놀라유,굴소스,후추 \n취향대로 넣어 슥슥~ \n볶아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/26/fafb92899a1426880e57924767c535de1.jpg'}, {'step_number': 5, 'description': '다진마늘,통깨 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/26/471a456a8ef0f1428b00aac0b71194bd1.jpg'}, {'step_number': 6, 'description': '슥슥~ 볶아 그릇에 담아낸다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/26/67bfb32f2caf687bb86504934c5f51131.jpg'}]"
10779,밑반찬,일상,버섯류,볶음,양송이버섯 애호박볶음~쉬운볶음반찬,양송이버섯애호박볶음,"6,208",15분 이내,아무나,4인분,"[('양송이', '200g'), ('애호박', '1개'), ('당근', '1/3등분'), ('청양고추', '2개'), ('소금                                                                                애호박절일때', '1작은술'), ('해바라기유', '2큰술'), ('다진마늘', '1작은술'), ('소금', '1꼬집'), ('참기름', '1작은술'), ('통깨', '1큰술')]",감칠맛좋은 양송이버섯을 넣어서 애호박을 볶아봤어요,"[{'step_number': 1, 'description': '애호박1개를 깨끗하게 씻어서 준비해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/11/32ec434dbb260740c870bcd90acd5f791.jpg'}, {'step_number': 2, 'description': '너무 얇지않게 채를 썰어주시고 소금1작은술을 넣고 10분간 절여주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/11/abaedcd7765122f0aeba55cb4bcbc5f21.jpg'}, {'step_number': 3, 'description': '양송이버섯 준비후에 두툼한듯 채를 썰어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/11/6e487eca0810efa905992d2de746ad8b1.jpg'}, {'step_number': 4, 'description': '당근은 얇게 채를 썰어주시고 청양고추는 쫑쫑썰어서 준비해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/11/b3d4f923de03d9ee959d4de0d7fadb911.jpg'}, {'step_number': 5, 'description': '절여진 애호박채를 씻지마시고 그대로 물기를 꼭짜주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/11/0bb8265e5b44c75265421ce420aa3b041.jpg'}, {'step_number': 6, 'description': '팬에 해바라기유와 다진마늘을 넣고 30초간 살짝 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/11/07cfe8a1f82f3ac0be3eed346a8281991.jpg'}, {'step_number': 7, 'description': '애호박채를 포함한 썰어둔 재료들을 모두 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/11/5430db67263aa72f1a2edc048c9fce2b1.jpg'}, {'step_number': 8, 'description': '잘섞어가면서 볶아주시고 소금1꼬집을 넣어 간이안된 양송이와 당근에 간을 해주시고 센불에서 5분간 휘리릭 볶아주시고 참기름/통깨를 뿌려서 완성을 해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/11/381a90746cfaaaf107e88cb611ab819b1.jpg'}, {'step_number': 9, 'description': '완성하신 애호박볶음은 다른 그릇이나 쟁반에 덜어내주세요\n그대로 볶아주신팬에 있으면 남은열기에 더 익어버려서 너무 물컹거리네요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/11/23a7ce0631d79a9d2398a36c225326c91.jpg'}]"
