index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
10690,밑반찬,일상,버섯류,볶음,이슬송이볶음....표고버섯*송이버섯 (천기누설),송이버섯볶음,"11,042",15분 이내,아무나,2인분,"[('이슬송이버섯', '1팩'), ('마늘', '3톨'), ('맛간장', '1T'), ('멸치육수', '1/2컵'), ('참기름', '1t'), ('들기름', '1t'), ('깨', '약간'), ('후추', '약간'), ('실고추', '약간')]",,"[{'step_number': 1, 'description': '버섯의 밑둥을 도려 내어요. 표고버섯보다 밑둥자루가 짧아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/22/8612c7ef097867d9de6a7b17226eda3d1.jpg'}, {'step_number': 2, 'description': '흐르는 물에 재빨리 씻어서 편으로 썰어요. (스펀지처럼 물을 빨아 당겨요.)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/22/e348f201e8182c3b73ce29ba2ed08ca31.jpg'}, {'step_number': 3, 'description': '마늘 3톨을 편으로 얇게 썰어요.', 'image_url': None}, {'step_number': 4, 'description': '맛간장 만든 냄비를 씻지 않고..ㅋㅋ 참기름 1t를 두르고 마늘편을 먼저 볶아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/22/2cff6b5f4b3b54816198ddff12410f021.jpg'}, {'step_number': 5, 'description': '마늘이 투명해지고 향이 나면 버섯을 넣어요. 맛간장 1T를 넣어주고 잘 섞어 주어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/22/b67d2d2b8fbe3ec2da17731f6d1c1eda1.jpg'}, {'step_number': 6, 'description': '멸치육수를 반컵 준비해요. (간이 안된 상태) 멸치육수가 없으면 다시마 우린 쌀뜨물 넣으셔요. 생수는 NO', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/22/f35f0b30760b32f09deeb87aca1144d51.jpg'}, {'step_number': 7, 'description': '버섯을 볶을때 육수를 조금씩 부어 주어요. (총 ~반컵)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/22/626f3a2a298d252474cb1010400c6df21.jpg'}, {'step_number': 8, 'description': '육수,버섯 자체에서 나오는 야채즙이... 서로서로 맛이 잘 배어야 맛나요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/22/089cf857aa456a408a70d101ea07b5331.jpg'}, {'step_number': 9, 'description': '불끄고 들기름 1t,후추 톡톡', 'image_url': None}, {'step_number': 10, 'description': '마무리는 통깨, 멸치육수에 들어간 홍고추를 조금 잘라서 포인트 색상을 주었어요. 정말....향이 자연송이 향이 확~~올라와요. 맛은 거의 표고버섯 볶음맛~~ 좀 더 말랑말랑하고 쫄깃하네요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/22/ef5e16b59ecc02d77eae8cabf4f54ca41.jpg'}]"
10691,밑반찬,일상,버섯류,볶음,버섯볶음,None,"9,831",None,None,None,[],,[]
10692,밑반찬,일상,버섯류,볶음,팽이버섯 볶음 만들기,팽이버섯볶음,"2,773",30분 이내,아무나,3인분,"[('팽이버섯', '3봉'), ('가지', '1개'), ('대파', '3대'), ('계란', '2개'), ('간장', '7큰술')]","시장에 장을 보러 갔더니 팽이버섯이
3봉에 1000원이어서 사서 팽이버섯 볶음을
만들어 보았어요.","[{'step_number': 1, 'description': '팽이버삿,대파,가지를 잘라주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/14/99f2dbf2ac0c37e314c4625e71d6bcb21.jpg'}, {'step_number': 2, 'description': '기름을 두르고 예열한 뒤 팽이버섯,대파,가지를 넣고 볶아줍니다 그다음 계란 2개를 넣어줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/14/04cfbbec2960de7716c27b3f1f0f95021.jpg'}, {'step_number': 3, 'description': '잘저어 스트램블을 한 뒤 간장 7큰술을 넣어줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/14/ddac1bfce06d092c6872b5d0a42d91971.jpg'}, {'step_number': 4, 'description': '휘휘 잘 젓고 그릇에 담으면 완성~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/14/e8ca79735b94e6b1e621f031b99171991.jpg'}]"
10693,밑반찬,일상,버섯류,볶음,새송이버섯볶음 꼬들꼬들하고 맛있는 버섯볶음과효능,새송이버섯볶음,"11,434",15분 이내,아무나,2인분,"[('새송이버섯', '3개'), ('파프리카 빨강', '1/4개'), ('파프리카 노랑', '1/4개'), ('오이                                                                                5cm', '1토막'), ('천일염', '1작은술'), ('굴소스', '1큰술'), ('참치액', '1큰술'), ('다진마늘', '1큰술'), ('통깨', '조금'), ('참기름', '1작은술')]","새송이버섯의 쫄깃함과 파프리카의 아삭함이 어우러진 맛있는 버섯볶음입니다~!~



대나무의 고향 깨끗한 자연환경에서 정성껏 재배하고 

대나무 의향이 가득한 새송이버섯이랍니다~!~~
담양농협에서 보내주신 새송이버섯입니다

2박스나 보내주셔서 한동안 버섯요리가 

식탁에 자주 올라오게 될 것 같지요~!!

구워도 먹고 볶아도 먹고 쫄깃한 새송이버섯입니다!~","[{'step_number': 1, 'description': '새송이버섯은 납작하게 썰은 다음 굵은 채로 썰어놓았어요~!~~\n물이 팔팔 끓으면 천일염을 조금 넣고 버섯을 데쳐냅니다\n한 번 더 볶을 거라 오래 데치지 않아도 됩니다!~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/dde154776777fc617662da82dd3c45021.jpg'}, {'step_number': 2, 'description': '파프리카와 오이를 준비한 다음 오이는 돌려 깎기를 해줍니다~!~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/1080fa4196b9bfa638f220934842d0551.jpg'}, {'step_number': 3, 'description': '돌려 깎기 한 오이와 파프리카는\n0.7cm 정도 두께에 5cm 정도로 썰어서 준비했어요~~!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/fcb3666608112eb7d3a1572d10f7f4da1.jpg'}, {'step_number': 4, 'description': '팬에 파프리카와 오이를 볶다가 데친 새송이를 넣어 휘리릭 볶아줍니다~!~~\n굴 소스를 넣어 휘리릭 볶은 다음 \n마지막에 참기름과 통개를 뿌려주면 완성입니다~!~~~\n간단하지만 꼬들꼬들하고 아삭한 파프리카의 씹힘이 좋은 \n새송이버섯볶음입니다~!~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/61ca7f41b28d93b72ce3aafda02928411.jpg'}, {'step_number': 5, 'description': '완성 접시에 담은 다음 통깨 솔솔 뿌려주면 완성입니다~!~~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/4848dc64b299bde892de80e6f34376cf1.jpg'}, {'step_number': 6, 'description': '★ 좋은 버섯 고르는 법\n새송이버섯을 고를 때 갓이 완전히 피지 않고 우윳빛을 띈 것이 좋고 \n곧은대의 형태가 흐트러지지 않고 대가 굵을수록 좋은 버섯입니다!~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/d0d366cc33b3d444ae3e0a3fd214c9731.jpg'}, {'step_number': 7, 'description': '담양 대숲향 새송이버섯은 친환경 농업 육성으로\n농약을 전혀 사용하지 않고 재배하여\n우리 아이들까지 안심하고 먹일 수 있는 건강한 버섯입니다~!~~~\n농림축산식품부의 까다로운 무농약 인증 검증 기준을 통과했을 만큼 \n정성껏 재배한 무농약 새송이버섯입니다~!~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/04/55253d1237c9206c43e1a55f7f26260a1.jpg'}]"
10694,밑반찬,일상,버섯류,볶음,꼬마새송이버섯 볶음...이탈리아풍?오리엔탈풍?,꼬마새송이버섯볶음,"10,479",15분 이내,아무나,3인분,"[('미니새송이버섯', '1대접'), ('양파', '1/4개'), ('올리브오일', '2t'), ('맛간장', '1T'), ('소금', '0.2t'), ('스파게티시즈닝믹스', '1t'), ('다진마늘', '1T'), ('홍고추', '1개'), ('흑후추', '약간'), ('통깨', '약간'), ('육수', '1/2국자')]",​갑오징어 & 삼겹살 볶음에 들어 갔던 2번째 재료 꼬마새송이버섯이 많이 남아서 볶음을 만들어 보았어요. 애기새송이버섯인지? 꼬마새송이버섯인지? 미니새송이버섯인지? 명칭을 어떻게 불러야 할지 대.략.난.감. ​ ㅋㅋㅋ ​ ​왜? 이탈리아풍일까요? 이탈리아 버전도 아니고... 일단 스파게티 시즈닝믹스를 사용했구요. 맛간장도 조금 들어가서 약간 오리엔탈 퓨전 볶음이 되었네요. ​,"[{'step_number': 1, 'description': '애기 새송이 버섯중에 큰것은 반을 갈라요. 대충 굵기를 맞추어 주셔요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/dc6402d2472c663509eaa8cbf659f6c01.jpg'}, {'step_number': 2, 'description': '마늘은 입자가 있게 다져 주셔요. 홍고추는 씨를 제거하고 가위로 작은 사각형으로 잘라 주어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/a11c28e097eca124fd7563fd31cc11f81.jpg'}, {'step_number': 3, 'description': '양파는 찬물에 15분 담궈 두기 (아린맛 X 단맛은 UP)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/3f9cb71633535a3e0247bbd7fe5c9c851.jpg'}, {'step_number': 4, 'description': '만능 육수 반국자 준비해요. (멸치육수,사골국,쌀뜨물도 YES)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/010d3c197b385b5b60e3f81657085b6a1.jpg'}, {'step_number': 5, 'description': '달궈진 팬에 오일 1t를 두르고 마늘,고추,양파를 먼저 볶아 주어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/a19c45d5074507f09c2038c274c4211b1.jpg'}, {'step_number': 6, 'description': '양파가 투명해지면... 버섯과 오일 1t를 더 넣어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/29a1ae75fab1edfd676daa4bf0a8afc11.jpg'}, {'step_number': 7, 'description': '시즈닝 믹스 1t랑 맛간장 1T,소금을 째끔 넣어서 섞어 주어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/df4261c50ed9e4fb8af826476b7af7391.jpg'}, {'step_number': 8, 'description': '젓가락으로 잘 저어 주셔요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/4232a706fd20fbf0ca7df96513a672581.jpg'}, {'step_number': 9, 'description': '새송이 버섯이 살짝 숨이 죽으면 육수를 ~반국자 부어서 조려요. 흑후추 톡톡 뿌려 주고 불을 꺼요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/1c0d0b4f27fdd66a3a1e91e8c41c8b7a1.jpg'}, {'step_number': 10, 'description': '접시에 담고 통깨 톡톡. 미니 새송이 버섯 볶음 색상이 참으로 먹음직스럽게 만들어졌어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/19/be32a367b6f151ba77b04cd2550f2f061.jpg'}]"
10695,밑반찬,일상,버섯류,볶음,쫄깃한 느타리버섯볶음 만드는 법 듬뿍 집어 후루룩 먹는 버섯볶음,느타리버섯볶음,"19,318",10분 이내,아무나,3인분,"[('느타리버섯', ''), ('양파', '1/2개'), ('당근', '1/3개'), ('대파', '1/2대'), ('식용유', '1T'), ('액젓', '1/2T'), ('소금', '1꼬집'), ('통깨', '약간'), ('소금', '1/2T'), ('들기름', '1T')]","우리 아들램은 야채를 너무 싫어하는데 버섯만큼은 좋아한답니다
표고버섯, 양송이버섯, 느타리버섯, 팽이버섯 등 버섯을 좋아하는게 신기하기도 하네요
뭐라도 잘먹으면 좋단 생각에 버섯은자주 해주려구요^^
느타리버섯볶음 쫄깃하고 맛있게 볶았답니다","[{'step_number': 1, 'description': '느타리버섯은 물에 헹궈 끓는 물에 소금 1T를 넣고 데쳐주세요\n데치는 시간은 오래 할 필요없이 한 번 휘~ 저은 후 바로 건져주시면 됩니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/12/c7c414ac1ecbd1efe7e01a2001440c531.jpg'}, {'step_number': 2, 'description': '제가 산 느타리버섯은 통통하고 좋더라구요\n찬물에 건진 후 물기를 살짝 짜고 먹기 좋게 찢어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/12/27d818060d3755d84df34b5e9e31698c1.jpg'}, {'step_number': 3, 'description': '양파, 당근은 채썰어 준비하고 대파도 송송썰어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/12/35fb284a3bfc46c3d32606cd361cb2b61.jpg'}, {'step_number': 4, 'description': '팬에 식용유와 들기름을 1T씩 넣고 다진마늘 1T와 대파를 넣고 대파가 숨이 죽어 파향이 올라올 때까지 볶아주세요                    \n\n                        \n                            해피콜 끌레르 프라이팬IH 모음전 택1', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/12/fcd12a1a0f309f2eec0ece9086b6356b1.jpg'}, {'step_number': 5, 'description': '준비한 느타리버섯을 넣고 중약불로 3분간 저어가며 볶아주세요\n수분을 살짝 날려 쫄깃한 식감을 살려주는 거에요\n그런 후 액젓 1/2큰술을 넣고 볶아주세요\n소금간만 하는 것보다 감칠맛이 좋더라구요버섯양에 따라 간을 더 해주셔도 되는데 먼저 1차로 간을 해주고 나중에 추가로 간을 해서 맞춰주시면 좋아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/12/597cba29cf814a798ad7daa568c333ff1.jpg'}, {'step_number': 6, 'description': '당근과 양파도 넣고 양파가 투명해질 때까지볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/12/842ae25aae5f7e807c5962cefbd40bbf1.jpg'}, {'step_number': 7, 'description': '간을 보고 싱거우면 소금 한 꼬집 솔솔 뿌려 간을 맞춰주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/12/fba6dddbbc9f0b3304c811be503e334e1.jpg'}, {'step_number': 8, 'description': '통깨 뿌려주시면 쫄깃쫄깃 맛있는 느타리버섯볶음 완성이에요^^\n젓가락으로 듬뿍집어 후루룩 먹는 맛\n어렵지 않으니 꼭 만들어보세요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/12/52896dd3d2d932a9e7aba233494f9dee1.jpg'}]"
10696,밑반찬,일상,버섯류,볶음,담백한 느타리 버섯볶음,느타리버섯볶음,"14,065",30분 이내,아무나,2인분,"[('버섯', '3줌'), ('마늘', '1큰술'), ('양파', '1/2개'), ('당근', '1/3개'), ('대파', '약간'), ('소금', '약간')]",담백하고~ 쫄깃한 버섯볶음입니다.,"[{'step_number': 1, 'description': '당근,양파,파 등을 썰어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/8aef3b897791b93b0a1652caf1dff30d1.jpg'}, {'step_number': 2, 'description': '버섯을 씻어~ 살짝만! 데쳐 주세요. 데친 다음 찬물로 한번 행구어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/fb319a25c48bced059e9fe3ed73315e21.jpg'}, {'step_number': 3, 'description': '한번 데친 버섯을 물기를 빼서 손으로 찢어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/b33551d9c55828693d06182f50ef698d1.jpg'}, {'step_number': 4, 'description': '마늘을 넣고 먼저 볶아줍니다. 마늘향이 나기시작하면~ 당근,양파를 넣고 함께 볶아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/aaebc49a9dc1571f17dc8e4f6629d7e21.jpg'}, {'step_number': 5, 'description': '야채들이 반쯤 익으면 버섯을 넣어주세요. 소금으로 살짝~ 간도 해주세요. 마지막에 볶을때 파를 넣어 한번 더 볶으면 끝~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/d7a020d58cf79ffefb529adab95da1cc1.jpg'}]"
10697,밑반찬,일상,버섯류,볶음,목이버섯볶음 만들기 - 목이버섯요리,목이버섯볶음,"20,394",20분 이내,아무나,4인분,"[('건 목이버섯', '50g'), ('양파', '1/2개'), ('파프리카', '1/2개'), ('청양고추', '2~3개'), ('다진 마늘', '1큰술'), ('다진 대파', '1줌'), ('굴소스', '2큰술'), ('진간장', '3큰술'), ('후춧가루', '약간'), ('참기름', '1큰술'), ('통깨', '1큰술')]","쫄깃하고 오도독한 식감이 재밌는 목이버섯!!

​

탕수육이나 잡채에 넣어 부재료가 되는 것보다

버섯이 메인이 되는 간단 밑반찬 요리

​

목이버섯볶음 레시피 가져왔습니다 :D","[{'step_number': 1, 'description': '쫄깃쫄깃 간단 밑반찬으로도 좋은\n목이버섯볶음 만들기 ♬♪\n흰 목이버섯을 사용했는데 일반 검은 목이버섯을 사용하셔도 됩니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/74c3d8b50c7b7deb7b44fef15ed691461.jpg'}, {'step_number': 2, 'description': '· 약 30분간 물에 불려준 뒤 흐르는 물에 씻어줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/e06fcbdd232904186986e0b9044f89a51.jpg'}, {'step_number': 3, 'description': '· 한 입 크기로 먹기 좋게 잘라주고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/c3e1153f0bc935c88fd2692c781a8ab11.jpg'}, {'step_number': 4, 'description': '· 양념을 넣고 골고루 버무려줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/6275d112bd4c0904d310a7fc0a6a6c6e1.jpg'}, {'step_number': 5, 'description': '※ 볶음 양념\n【 굴 소스 2 큰 술, 진간장 3 큰 술, 후춧가루 약간 】\n-밥숟가락 계량(입맛에 따라 원하는 양념을 가감해주세요 :D)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/c1e9081b62531f46c4ba9f48ec09195b1.jpg'}, {'step_number': 6, 'description': '· 대파는 다져주고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/cd4de77398603c83371c87cbde4dd5c81.jpg'}, {'step_number': 7, 'description': '양파는 채 썰어줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/8a5112b6e748da72ae3cee65e101039d1.jpg'}, {'step_number': 8, 'description': '파프리카는 색감을 위해 1/2개 썰어 넣어줬습니다- 취향에 따라서 당근이나 피망, 파프리카, 청양고추 등등 원하는 채소를 채 썰어서 넣어주셔도 됩니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/8f867c8a1b142cbb8fac2dc43529d0f41.jpg'}, {'step_number': 9, 'description': '· 기름 두른 팬에\n다진 마늘 1 큰 술, 다진 대파 1줌\n넣어서 볶아주다가', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/1c1f48c89d52ce7eb9fad55b1d3ff7031.jpg'}, {'step_number': 10, 'description': '· 손질해둔 채소를 넣고 볶아줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/2906b4e52f230ac2500509c05910e45d1.jpg'}, {'step_number': 11, 'description': '· 양파가 살짝 투명해질 때쯤에\n버무려놓은 버섯을 넣고 볶아줍니다(수분이 다 날아갈 때까지 볶아주시면 됩니다)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/3de8ae048044e29c37895feea6fe172a1.jpg'}, {'step_number': 12, 'description': '- 다 볶아졌다 싶을 때 간을 보고 싱거우면 굴소스나 진간장을 더 넣어서 간을 맞춰주세요 :)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/08ac47bbaa481d66f4d1618dca672cba1.jpg'}, {'step_number': 13, 'description': '마지막으로 불을 끄고\n참기름 1 큰 술, 통깨 1 큰 술\n넣어 골고루 섞어주면 완성!!!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/90f7fca7a8c82ddb8d2c84dd3f67573e1.jpg'}, {'step_number': 14, 'description': '간단 밑반찬으로도 좋은\n목이버섯볶음', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/01/de570328bba2b71e62e47810b7787fb51.jpg'}]"
10698,밑반찬,일상,버섯류,볶음,초간단반찬 깔끔담백~ 버섯들깨볶음 ★ 표고버섯들깨볶음 / 버섯들깨볶음만드는법 / 간단한 반찬 / 채식요리,None,"83,990",None,None,None,[],,[]
10699,밑반찬,일상,버섯류,볶음,"표고버섯볶음 황금레시피, 맛있는 표고버섯요리",표고버섯볶음,"56,040",15분 이내,초급,4인분,"[('생표고버섯', '18개'), ('양파', '1/2개'), ('초록 대파', '약간'), ('마늘', '2알'), ('홍고추', '1/3개'), ('집간장', '1/2T'), ('굴소스', '1/2T'), ('소금', '2/3t'), ('설탕', '3꼬집'), ('부순 깨', '1T'), ('참기름', '1/2T'), ('후추', '약간'), ('현미유', '1T')]",한 번 데치고 맛깔나게 볶은 덕분에~ 입안에 쫙쫙! 감기는 쫄깃쫄깃하고 탱탱한 식감이 매력적인 표고버섯볶음.,"[{'step_number': 1, 'description': '표고버섯의 밑동과 갓을 분리해주세요. 이번 요리는 갓 쪽을 사용할 거랍니다. 밑동은 나중에 육수 낼 때 사용하면 oK.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/d30ae9166323c09b4152036373e30f9d1.jpg'}, {'step_number': 2, 'description': '끓는 물(+소금 1t)에 표고버섯을 넣고 센불에서 2분 정도 데쳐주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/22309e932b1a09b14b9b1b89eca2def41.jpg'}, {'step_number': 3, 'description': '찬물에 여러 번 씻은 다음,', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/f5722ec69c6ada8362be1426a4d1fad81.jpg'}, {'step_number': 4, 'description': '2개를 맞잡고 손으로 꼭 짜! 물기를 빼주면 된답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/93902069356b25900e1ae092eeb4ce731.jpg'}, {'step_number': 5, 'description': '그리고 0.5cm 두께로 도톰하게 썰어주면 된답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/4db797c8aef082c5b2ddf9dac4e919cc1.jpg'}, {'step_number': 6, 'description': '여기에 소금 2/3t, 후추 약간을 넣고 조물조물 잘 섞어 밑간을 해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/56b50273b54257d533498f69b46aacce1.jpg'}, {'step_number': 7, 'description': '양파는 가늘게 채썰기, 대파는 어슷썰기, 홍고추는 쫑쫑쫑, 마늘 2알은 잘게 다져주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/c0862702f1fe11f6da059ad5f7b687061.jpg'}, {'step_number': 8, 'description': '예열된 프라이팬에 현미유를 두른 다음, 다진 마늘을 넣고 중불에서 30초 동안 볶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/0aa8cda362e8cfd4584b4dbc1780eddd1.jpg'}, {'step_number': 9, 'description': '양파가 투명하게 익을 때까지 볶아주면 된답니다. (대략 30초)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/c818eda39b18502cc07bd1efe6acd5151.jpg'}, {'step_number': 10, 'description': '그리고 표고버섯, 굴소스, 집간장, 설탕을 넣고 5분 동안 볶아주면 된답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/b824d7ae151d7033f49b28560630aa9a1.jpg'}, {'step_number': 11, 'description': '마무리로 대파, 홍고추를 넣고 한 번 잘 저어준 다음 불을 꺼주시면 된답니다. 간 조절은 굴소스 or 소금.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/974979019a5ab9100c442096523537c61.jpg'}, {'step_number': 12, 'description': '마무리로 부순 깨, 참기름을 넣고 뿌려주면 끝.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/26/0d95df15ca0d435e7b0782f25622fc6a1.jpg'}]"
