index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
48292,국/탕,일상,건어물류,끓이기,"바쁜 아침,, 해장국에 최고! 북어콩나물국",북어콩나물국,"1,405",30분 이내,초급,2인분,"[('북어', '1마리'), ('무', '100g'), ('콩나물', '150g'), ('청초', '1개'), ('홍초', '1개'), ('멸치 액젓', '2숟가락'), ('마늘', '2숟가락'), ('참기름', '2숟가락'), ('실파', '3대')]","바쁜 아침, 해장국에 최고! 북어 콩나물국 전날 과음으로 인한 숙취로 괴로워하는 사람에게 구세주 같은 음식이기도 하다. 특히 전날 회식 등으로 과음하고 아침에 숙취로 고생할 때 먹는 북엇국 . 입에 대는 순간 술술 들어가고 거짓말처럼 숙취가 사라집니다.","[{'step_number': 1, 'description': '북어는 물에 한번 씻어 준비하고 무는 나박나박 썰어준다. 콩나물도 손질해두고 고추, 실파도 먹기 좋은 크기로 썰어둔다.콩나물 손질법 레시피', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/e49c337aea6e4f7d2182cd4df19c17341.jpg'}, {'step_number': 2, 'description': '냄비에 참기름을 두르고 북어, 무, 마늘을 넣고 볶아준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/5908ff94a21f2cc2fb0e813cd425139f1.jpg'}, {'step_number': 3, 'description': '북어 머리, 뼈, 꼬리, 배춧잎 2장, 물 5컵을 붓고 육수를 내준다. 그리고 볶은 북어에 육수 4컵을 부어준 후 액젓으로 간을 해 준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/683aeb0300249c00ebf497064b5fe5b71.jpg'}, {'step_number': 4, 'description': '콩나물, 고추, 실파를 넣고 마무리한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/10/c569e936355793556e4eccd662a12cb71.jpg'}]"
48293,국/탕,일상,건어물류,끓이기,"바쁜 아침, 후딱 요리! 말린 매생이국",None,"1,834",15분 이내,초급,2인분,"[('말린 매생이', '2봉'), ('물', '4컵'), ('새우젓', '1숟가락'), ('찹쌀가루', '2숟가락'), ('대파', '1/2대'), ('후추', '약간')]","바쁜 아침, 후딱 요리! 말린 매생이국 우리의 식탁에서 빠지지 않는 국물, 출근 준비로 바쁜 아침 말린 매생이가 있어 후다닥 끓여먹었습니다.",[]
48294,국/탕,일상,건어물류,끓이기,개운하고 맛나네 황태콩나물국,황태콩나물국,"1,547",10분 이내,아무나,3인분,"[('황태채 크게', '1줌'), ('콩나물', '150g'), ('대파', '1/2대'), ('다진마늘', '1/2T'), ('새우젓 건더기', '1/2T')]","요즘 뜻하지 않게 냉파 중인데요

딱히 먹을 것도 없고

이것저것 챙기다가 황태콩나물국 

끓였어요

​

개운하고 맛있는 아침국으로 좋네요","[{'step_number': 1, 'description': '황태채는 먹기좋게 가위질해서\n생수에 잠시 담궈 둡니다\n황태 불린 물 사용합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/28/43dd6ea482ea894707346de109faaa8f1.jpg'}, {'step_number': 2, 'description': '콩나물도 씻어 건져두어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/28/61c69ec1b1d1fba89366989ec56839611.jpg'}, {'step_number': 3, 'description': '냄비에 불린황태넣고\n들기름에 볶아 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/28/9b17c97e98450d4dd106c60f7414570c1.jpg'}, {'step_number': 4, 'description': '맛있는 냄새가 솔솔 올라와요 ㅎㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/28/a73ea36a33a43a9d57c1645d60f5a2391.jpg'}, {'step_number': 5, 'description': '황태 볶아지면\n콩나물 넣고 황태불린물 넣고\n끓입니다\n뚜껑 닫고 끓여요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/28/b82ba9c6466a3de0bc48826a83af3d8b1.jpg'}, {'step_number': 6, 'description': '팔팔 끓으면 뚜껑열고\n대파, 다진마늘 넣어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/28/d0dba196f02384f49ee7d10a4104e59e1.jpg'}, {'step_number': 7, 'description': '떠오른 거품은 걷을게요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/28/73c3bb4d1c846e98fe499246ad2ab00e1.jpg'}, {'step_number': 8, 'description': '간은 새우젓으로하고\n마무리해요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/28/696c165b4e218cef0264a999cd70ef8e1.jpg'}, {'step_number': 9, 'description': '황태콩나물국 완성입니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/28/a1211343c4e82018c3de9bf085f3f7d91.jpg'}]"
48295,국/탕,일상,건어물류,끓이기,국물이 진한 미역국 끓이기,미역국,"10,395",60분 이내,초급,5인분,"[('미역', '4줌'), ('멸치', '조금'), ('감자', '2개'), ('멸치액젓', '3T'), ('참기름', '1T'), ('다진마늘', '1/2T')]",멸치로 국물맛을 냈는데 진하고 맛있어요,"[{'step_number': 1, 'description': '불린 미역을 씻어서 먹기 좋게 잘게 잘라주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/04/4973aa9930e35fa74ae9b9f829b221b41.jpg'}, {'step_number': 2, 'description': '멸치액젓 2T 참기름 1T를 넣고 섞은 후 뚜껑을 덮고 두세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/04/2c178a1f582982bf42bb17fc539c14d81.jpg'}, {'step_number': 3, 'description': '그동안 감자 두개를 납작하게 썰어 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/04/2243e2fd5d8be43d3d422917f956e8ab1.jpg'}, {'step_number': 4, 'description': '2의 미역에 중멸치 한줌을 넣고 센불에 섞으면서 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/04/bb5b63769fc9afa37fd3cf84e8e4f5fe1.jpg'}, {'step_number': 5, 'description': '물을 넣고 끓여주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/04/f4faa9df1b76bec4efe33735ae1398531.jpg'}, {'step_number': 6, 'description': '끓으면 감자를 넣고 약불에 끓여주세요 간을 봅니다 멸치액젓 1T를 더 넣었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/04/d9f396c54571ed74053a9d3cdad8c2251.jpg'}, {'step_number': 7, 'description': '32분간 푹 끓여주세요 다진마늘 1/2T를 넣어 주세요 국물맛을 봅니다 뽀얀 국물이 진하게 나왔어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/04/e5f0001ea08fe0a8e453f341fb2f78161.jpg'}]"
48296,국/탕,일상,건어물류,끓이기,완전 초간단 맑은 미역국,미역국,"15,167",30분 이내,아무나,4인분,"[('불린미역', '1줌'), ('디포리다시백', '1봉지'), ('물', '1.4L'), ('참치액', '1큰술'), ('다진마늘', '1/2큰술')]","오늘 미역국은 소고기를 넣지 않고, 맑고 담백하게 끓여 봤습니다.
끓이는 방법도 완전 초간단 재료도 완전 초간단입니다. 
울 남편이 좋아하는 국입니다.","[{'step_number': 1, 'description': '냄비에 물과 디포리 다시백을 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/24/51cbcc2e42e34c9c0e410c1a110847291.jpg'}, {'step_number': 2, 'description': '불린미역은 잘게 썰어', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/24/67364375416ad06d01217013178ba88b1.jpg'}, {'step_number': 3, 'description': '냄비에 넣고 끓여 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/24/fbd4527dfe5f4bffa98290dafd352c6b1.jpg'}, {'step_number': 4, 'description': '다진마늘과 참치액을 넣고 끓여 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/24/8a7ddd1a7297cbb0f31fd7386813ba781.jpg'}, {'step_number': 5, 'description': '중약불에서 충분히 끓여 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/24/ca308c8821f10aab9d1ba5c73953fee71.jpg'}, {'step_number': 6, 'description': '완성 그릇에 담아 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/24/91ebb072d80558ddb0493f56a720e5db1.jpg'}]"
48297,국/탕,일상,건어물류,끓이기,냉동 la갈비로 끓인 미역국,미역국,"7,504",60분 이내,초급,6인분 이상,"[('LA갈비', '3줄'), ('불린미역', '1.5공기'), ('물', '2L'), ('참기름', '2큰술'), ('간장', '1큰술'), ('참치액', '1작은술'), ('치킨스톡', '2알'), ('다진마늘', '2큰술'), ('고운소금', '1작은술')]","냉동 la갈비를 해동해 구워 먹고, 남겨둔 갈비로 미역국을 끓였습니다. 넘 맛있어 두그릇 먹었네용.
쌀쌀해진 날씨에 감기 기운 있었는데 뜨거운 국물에 몸도 따뜻해졌습니다","[{'step_number': 1, 'description': '*냉동 la갈비는 물에 담가 해동과 동시에 핏물을 빼 준후 물기를 닦고 한마디씩 잘라 주세요.\n*불린미역은 한입 크기로 썰어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/10/08/7adc7f47463a1b8205d2ea19f8f213631.jpg'}, {'step_number': 2, 'description': '냄비에 참기름을 두르고, la갈비를 넣고 앞뒤로 익혀 준 후', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/10/08/9d6c01f85a002bc8ec58dbcba048136b1.jpg'}, {'step_number': 3, 'description': '물기를 짠 미역을 넣고 볶아 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/10/08/526145e0c1956ad38aba5edc46d897cf1.jpg'}, {'step_number': 4, 'description': '물 1리터를 넣고 7~8분 정도 끓여 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/10/08/c35f1ca2b0e87a002b62b323611a793d1.jpg'}, {'step_number': 5, 'description': '물 1리터를 붓고 간장,참치액,치킨스톡,고운소금을 넣고 끓여 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/10/08/40a1cea48444089a8c4c34d5ca59b7a91.jpg'}, {'step_number': 6, 'description': '*10분 정도 끓인후 \n*다진 마늘을 넣고 10분 정도 더 끓인후 \n*불을 줄이고 10분 정도 끓여 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/10/08/1fee98c18009d4cc87b6f66aa2989b311.jpg'}, {'step_number': 7, 'description': '완성 그릇에 담아 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/10/08/ce3fd5957139ef7433ec0a69f3b550671.jpg'}]"
48298,국/탕,일상,건어물류,끓이기,비비고 사골곰탕으로 간편하게 미역국 만들기,미역국,"14,970",15분 이내,초급,1인분,"[('건미역', '4g'), ('소고기', '42g'), ('참기름', '1큰술'), ('비비고 사골 곰탕', '300g'), ('물', '400ml'), ('소금', '간맞추기')]",안녕하세요 구름 달빛 입니다 오늘은 비비고 사골곰탕으로 간편하게 미역국 만드는법 알려드릴께요 CJ 제일제당 비비고 사골 곰탕으로 미역국 만들어 먹기는 처음인데요 아무리 사골 곰탕이라지만 그냥 먹기에는 맹숭한 느낌이 있지요 사골곰탕 요리는 주로 국이나 찌개로 많이 활용해 먹는 편인데요 미역국은 요리하기 간단해서 사골곰탕이 어울리거 같아요 미역국 국물 우려 낼려면 한없이 시간이 걸리는데요 비비고 사골 곰탕으로 미역국 만들어보니 간편하고 맛있더라구요,"[{'step_number': 1, 'description': '건미역은 미지근한 물에 30분정도 불려 사용했어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/11/08/8fb270f63fed4953f07384f75b93928f1.jpg'}, {'step_number': 2, 'description': '참기름 1큰술을 넣고 소고기를 넣어 익을때까지 볶아주세요 소고기가 익으면 불려둔 미역을 넣고 볶아주세요 미역향이 올라오고 어느정도 볶아지면 물 대신 비비고 사골 곰탕을 넣고 끓여주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/11/08/0e7ace57c43c45a089638b1ac11898841.jpg'}, {'step_number': 3, 'description': '비비고 사골 곰탕을 넣고 센불에 8분정도 끓여주니 사골곰탕이 줄어 들어요 당연한 결과이니 당황하지 마시고 물 400ML추가 해주시고 다진마늘과 소금으로 간을 해주시면 비비고 사골 곰탕 미역국이 완성됩니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/11/08/35c4f6a32249e4f2595b8143b16a9de81.jpg'}]"
48299,국/탕,일상,건어물류,끓이기,소고기미역국:합격의 아이콘으로 떠오르다?,소고기미역국,"1,399",30분 이내,초급,2인분,"[('한우 국거리', '300g'), ('다진마늘', '1큰술'), ('식용유', '1/2큰술'), ('참기름', '1큰술'), ('건미역', '20g'), ('국간장', '1큰술'), ('쌀뜨물', ''), ('소금', '1/2작은술'), ('들기름', ''), ('다시마', ''), ('황태', '')]","시험공부를 하는 아들냄에게 고기를 먹이고 싶어서 끓인 한우듬뿍 미역국이에요. 자칫 고기가 많아서 느끼해질까봐 황태육수를 넣어 느끼함도 잡고 피로회복에도 도움이 되도록 했어요. 요즘 수능대세국,합격국으로 떠오르는 미역국, 공부하는 아이들에게 자주 끓여주세요.","[{'step_number': 1, 'description': '쌀뜨물에 다시마와 황태를 넣어 우려낸다쌀뜨물 없으면 맹물에 담궈도 괜찮아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/03/2a100fdaedc3d1a8f897d9e4fbace6981.jpg'}, {'step_number': 2, 'description': '건미역은 가볍게 헹군다\n\n미역 불린 물도 육수로 사용할거라 꼭 헹궈서 불려주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/03/f9337950bb9630437a235f741204cb091.jpg'}, {'step_number': 3, 'description': '다시마 황태우린 물에 미역을 넣어 불린다.미역을 육수와 따로 불려도 상관없어요. 단 미역 불린 물도 버리지 말고 육수로 활용해 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/03/f8f158b08adf1b835066007d7bfedac81.jpg'}, {'step_number': 4, 'description': '핏물 제거한 국거리한우는 적당히 썬다.냉동육은 해동시킬 겸 찬물에 담갔다가\n썰어주어야 핏물제거 뿐 아니라 잡내나 누린내가 제거되어 좋구요, 냉장육이라면 키친타올로 꾹꾹 눌렀다만 조리해도 괜찮아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/03/e577f49d71060b5f3e8d966297a4e9c91.jpg'}, {'step_number': 5, 'description': '냄비에 식용유+참기를 두르고 소고기와 다진마늘을 넣고 불을 켠 후 볶는다고기 잡내나 누린내를 제거하기 위해 볶을 때 후추나 청주를 넣어주는 것도 효과적이에요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/03/0d55cc4699980744a239cfc1c554e2e61.jpg'}, {'step_number': 6, 'description': '소고기 겉면이 익으면 불린 미역과 국간장을 넣어 함께 볶는다.\n\n불린 미역은 먹기좋은 크기로 자른 후 넣어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/03/fe585dfc36e41cf48e0495a99b16ea2f1.jpg'}, {'step_number': 7, 'description': '다시마 황태 우린 육수 일부를 자작하게 붓고 끓이다 또 육수를 붓고 끓인다.끓이는 중간에 생기는 부유물은 걷어내주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/03/c2855d66fcd09b201398121e1da734e51.jpg'}, {'step_number': 8, 'description': '육수를 한번에 넣지 말고 끓이면서 3~4회 나눠서 넣어끓인다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/03/ae2d4b6fe7358a13ad7c9e6bdf1125851.jpg'}, {'step_number': 9, 'description': '육수 중 다시마만 건져내고 황태와 남은 육수를 붓고 끓인 후 불을 끄고 소금으로 부족한 간을 맞춘다.소고기가 많이 들어가 자칫 느끼할 수 있는 국물맛을 황태(육수)가 발란스를 맞춰줘요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/03/bbc6bbf6b2a608c92e015c39147b5bd01.jpg'}, {'step_number': 10, 'description': '국그릇에 미역국을 담고 들기름 한두방울을 떨어뜨린다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/12/03/3bb7cb79556129ecfb7cad1f148aab311.jpg'}]"
48300,국/탕,일상,건어물류,끓이기,황태콩나물국 끓이는법- 딸에게#,None,365,None,None,None,"[('황태', '1줌'), ('콩나물', '200g'), ('청양고추', '1개'), ('홍고추', '1개'), ('대파', '1대'), ('다진마늘', '1T'), ('맛 국간장', '1T'), ('함초 소금', '1t'), ('후추', ''), ('들기름', '1t')]",,[]
48301,국/탕,일상,건어물류,끓이기,건새우 시금치된장국,건새우시금치된장국,"1,450",15분 이내,아무나,4인분,"[('시금치', '300g'), ('건새우 크게', '1주먹'), ('청양고추', '3개'), ('대파', '1/2개'), ('쌀뜨물', '3L'), ('된장', '2~3큰술'), ('고추가루', '1큰술'), ('다진마늘', '1작은술')]",제철 시금치와 건새우로 간단하게 된장국을 끓여봤어요,"[{'step_number': 1, 'description': '제철 노지시금치(섬초)를 준비후에 작게 뜯어서 찬물에서 2~3번을 깨끗하게 씻어주신후 물기를 털어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/8c049b629362cd18f6c5fc4871ce0a141.jpg'}, {'step_number': 2, 'description': '쌀뜨물에 건새우를 넣고 된장을 풀어서 펄펄 끓여주세요\n*된장은 짠맛에 따라서 조절하세요 저는 시판용 재래된장으로 3큰술을 넣었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/1e93856d111e9fd8d9ed64a8d2a55e0c1.jpg'}, {'step_number': 3, 'description': '씻어놓은 시금치를 넣고 대파/청양고추를 쫑쫑썰어서 넣어주시고 다진마늘/고추가루를 넣어주세요\n*요즘의 청양고추가 매운맛이 덜해서 저는 3개를 넣었지만 각자의 취향껏 조절하세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/79619d20acb845d339464002dd5e74ef1.jpg'}, {'step_number': 4, 'description': '10분을 펄펄 끓여주시면 완성이네요\n간을 보시고 싱거우신경우 소금이나 국간장으로 추가간을 해주시면 되세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/a5a064cc49876811632210f63dace81a1.jpg'}, {'step_number': 5, 'description': '밥하면서 쌀뜨물로 끓여서 편하고 구수한맛은 더 추가해서 맛있네요\n*쌀뜨물이 없으실경우 다시육수를 내주신후 끓여주시면 되세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/ac5d1296a71156aefe5a7c1e21d48e481.jpg'}]"
