index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
26396,메인반찬,일상,채소류,무침,양념 깻잎김치 백종원 깻잎무침 장아찌 5월 제철음식,깻잎김치,"2,862",10분 이내,아무나,4인분,"[('깻잎', '20장'), ('간장', '3T'), ('고춧가루', '1T'), ('설탕', '1T'), ('통깨', ''), ('파', ''), ('간마늘', '1t'), ('육수', '1컵')]",리얼 밥도둑 깻잎장아찌 담그기 해 볼께요.,"[{'step_number': 1, 'description': '맛있는 깻잎김치 담그기 해 볼께요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/13/053130f7c97083ca0729f813ed372bc31.jpg'}, {'step_number': 2, 'description': '깻잎은 깨끗하게 세척해 물기를 빼 준비해 주시구요.우선 육수 한컵에 간장 2T. 간장1T.고춧가루1T.설탕1T. 통깨.파.간마늘1t를 넣고 잘 저어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/13/abe60dd643c49e42e07bb4242174e2d41.jpg'}, {'step_number': 3, 'description': '그리고 깻잎 3-4장 사이에 양념장을 끼얹듯 올려 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/13/c5dae5c5f2271f33fa1614fd6123191e1.jpg'}, {'step_number': 4, 'description': '그럼 맛있는 깻잎김치 완성이랍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/13/497f045cf155e2927c34e7d729353ff71.jpg'}]"
26397,메인반찬,일상,채소류,무침,고추장 오이양파무침 만들기 남편아이 도시락밑반찬,고추장오이양파무침,303,10분 이내,아무나,4인분,"[('오이', '1개'), ('양파', '1/4개'), ('설탕', '1/2T'), ('고춧가루', '1.5스푼'), ('식초', '2T'), ('간장', '1T'), ('간마늘', '1t'), ('파', '1움큼'), ('통깨', '약간')]",여름반찬으로 너무 좋은 오이양파무침 만들기 해 볼께요.,"[{'step_number': 1, 'description': '아삭하고 맛있는 오이양파무침 만들어 볼께요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/19/94d274405d2e4e89ea415502cdf280461.jpg'}, {'step_number': 2, 'description': '그리고 거기에 설탕1/2T.고춧가루1스푼 반. 식초2T.간장1T.간마늘1t.파 한움큼.통깨약간을 넣고 손으로 말고 수저로 저어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/19/627e5dc504e0e15df24a4f360389f6001.jpg'}, {'step_number': 3, 'description': '손으로 무치면 온도 때문에 물기가 금방 생긴답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/19/9a89ad07587504229e33769b982530301.jpg'}, {'step_number': 4, 'description': '그럼 리얼 밥도둑 오이양파무침이 완성이랍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/19/1c2a38766fa955f673cf3e197fffee3a1.jpg'}]"
26398,메인반찬,일상,채소류,무침,여름철별미 아삭 새콤달콤한 도토리묵무침!,도토리묵무침,649,30분 이내,초급,2인분,"[('도토리묵', '1/2모'), ('양파', '1/2'), ('오이', '1/2'), ('당근', '1/2'), ('상추', '조금'), ('고추가루', '2스푼'), ('진간장', '3스푼'), ('매실액', '1스푼'), ('다진마늘', '1스푼'), ('식초', '1스푼'), ('설탕', '1스푼'), ('맛술', '1스푼')]",시장에서 산 도토리묵에 오이랑 야채넣고 여름에 아삭아삭 맛있을 거 같아 해먹었어요^^,"[{'step_number': 1, 'description': '데친 도토리묵을 사각형 모양으로 잘라 주세요!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/7704d7188695b944bcbfbd055b49c97c1.jpg'}, {'step_number': 2, 'description': '오이도 먹기좋게 잘라 주세요!! 도토리묵 무침에서 빠질수 없는 재료죠!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/fd8a0b99676606cf7ba69e78d65895f21.jpg'}, {'step_number': 3, 'description': '당근도 먹기 좋은 크기로 잘라 주시구요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/8db4dbc6f8f695a7b46c21acc5d692691.jpg'}, {'step_number': 4, 'description': '양파도 채썰어 양푼이에 담아 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/b87fb8c74968eb97080431d3db2b107f1.jpg'}, {'step_number': 5, 'description': '상추도 조금 썰어 넣어 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/c8c6ee19b016e6b4984a8a74f37e9a9b1.jpg'}, {'step_number': 6, 'description': '양념을 만드는데요! 고추가루 두스푼 넣어 주시구요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/adbf6a3f4e564229ecad59d9feee58451.jpg'}, {'step_number': 7, 'description': '다진마늘 한스푼 넣어줄게요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/8f402d39989c888c8fbb60920fad496b1.jpg'}, {'step_number': 8, 'description': '진간장 세스푼 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/229a020b2d1d79c8cf8d6e5d997dc1271.jpg'}, {'step_number': 9, 'description': '설탕도 빠질수없죠!! 조금더 달게 드시고 싶으신분은 반스푼 더 넣어 주셔도 좋을 것 같아요^^ 저는 한스푼만 넣었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/48e757ba615c84dec0f800292587a1511.jpg'}, {'step_number': 10, 'description': '매실액도한스푼 넣어주세요^^                    \n\n                        \n                            100% 하동산 매실 원액 & 매실 장아찌 특가 기획전', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/ce94ec57326c0bc89a34539f35e0697a1.jpg'}, {'step_number': 11, 'description': '새콤한맛 더 해줄 식초도 한스푼 더넣어 주세요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/53068d29f39e0ef1c5bf11e5ccf55dd41.jpg'}, {'step_number': 12, 'description': '맛술도 한스푼 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/1343b3348e834f5c5e9ee4d3f4ea10ff1.jpg'}, {'step_number': 13, 'description': '마지막으로 깨 넣어 주세요 모양도 맛스럽고 고소함을 더해주죠^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/608a0c4d46f9b968493f731b014d6a881.jpg'}, {'step_number': 14, 'description': '만든 양념장 넣어서 이제 잘 섞어 주시면되요!!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/b84ad29de4d8ed0529d7fff00d5a28371.jpg'}, {'step_number': 15, 'description': '야채랑 묵에 양념 잘 베이게 골고루 섞어 주시는데요 묵 안깨지게 살살 섞어주시면 완성!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/30/743eb9211488cedb6214b9f4b618edcc1.jpg'}]"
26399,메인반찬,일상,채소류,무침,쌈알배기 배추겉절이 여름반찬 단배추김치양념,얼갈이배추겉절이,653,15분 이내,아무나,4인분,"[('배추', '1포기'), ('고춧가루', '2T'), ('액젓', '1t'), ('설탕', '1t'), ('파', '1움큼'), ('간마늘', '1t'), ('소금', '1/3컵')]",아삭하고 식감 좋은 알배추 겉절이 만들어 볼께요.,"[{'step_number': 1, 'description': '아삭하고 식감 좋은 알배추 겉절이 만들기 해 볼께요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/14/c1c7f35644dacc4052c200efccdb5ed51.jpg'}, {'step_number': 2, 'description': '우선 너무 짜지 않게 소금을 넣고 세척한 배추를 절여서 적당히 절여지면 물기를 짜서 준비해 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/14/d62cc205d15dccc57dd5a25423d140911.jpg'}, {'step_number': 3, 'description': '그리고 위에 적힌대로 고춧가루 2T. 액젓 1t. 설 탕1t. 파 한움큼 .간마늘 1t 분량의 양념을 넣고 조물 조물 잘 무쳐 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/14/15886ca1195d83d27f6e21ed0039e96c1.jpg'}, {'step_number': 4, 'description': '그럼 아삭하고 맛있는 알배추 겉절이 완성이랍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/14/0511938300cc931f6ccc537a932d00561.jpg'}]"
26400,메인반찬,일상,채소류,무침,도토리묵무침,도토리묵무침,678,20분 이내,초급,2인분,"[('도토리묵', '1팩'), ('양파', '1개'), ('오이', '1/3개'), ('당근', '1/2개'), ('상추', '넉넉히'), ('깻잎', '3장'), ('홍고추', '1개'), ('대파', '약간'), ('진간장', '5스푼'), ('설탕', '2스푼'), ('참기름', '2스푼'), ('매실액', '1스푼'), ('다진마늘', '1스푼'), ('고춧가루', '2스푼')]",고혈압예방에도 좋은 도토리묵으로 맛있게 도토리묵무침을 만들었습니다.,"[{'step_number': 1, 'description': '도토리묵무침을 소개합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/23/c6063af2c6239646a36a788c4c6453791.jpg'}, {'step_number': 2, 'description': '도토리묵은 묵칼을 이용해서 정사각형으로 썰어서 준비합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/23/a36e576e7e206105cd771311b57fd4061.jpg'}, {'step_number': 3, 'description': '상추,오이,깻잎,당근,양파,대파,홍고추를 준비해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/23/47953ebf4b39fd01d5a250d7322865841.jpg'}, {'step_number': 4, 'description': '도토리묵양념장(진간장5,설탕2,고춧가루2,참기름2,매실액1,다진마늘1) 만들어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/23/a52f86c898ebcafd0ecf058eea7cf0bb1.jpg'}, {'step_number': 5, 'description': '상추,깻잎,당근,홍고추,오이,양파,대파를 함께 넣어주세요.양파는 매운맛이 있기때문에 찬물에 30분간 담궈둔후 사용하면 더 좋습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/23/c7b985ccb9a03d5a3eac2c4b0f8b50ea1.jpg'}, {'step_number': 6, 'description': '볼에 준비한 야채들을 넣어준후 양념장 1/2정도를 넣어서 먼저 버무려주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/23/31535ec401e55ae1224814f0ac467c8e1.jpg'}, {'step_number': 7, 'description': '도토리묵을 넣어서 남은 양념장 1/2정도를 넣어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/23/cce83f84d105e1e28d45458c143917811.jpg'}, {'step_number': 8, 'description': '위생장갑을 이용해서 조심조심 버무려준후 통깨를 솔솔 뿌려주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/23/3ff51b53ca3534914aa2957dfff92b541.jpg'}, {'step_number': 9, 'description': '도토리묵무침이 완성이 되었습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/23/22689ed84eba467aca95b6db55f28ec81.jpg'}]"
26401,메인반찬,일상,채소류,무침,"입맛 돋우는 초무침 반찬 만들기, 미나리오징어오이 초무침",미나리오징어오이초무침,404,60분 이내,중급,3인분,"[('\u200b오이', '2~3개'), ('오징어', '2마리'), ('미나리', '180~200g'), ('대파', '1/2개'), ('깨', '조금'), ('고추장', '1/2큰술'), ('고춧가루', '3~4큰술'), ('다진 마늘', '1큰술'), ('매실액', '2큰술'), ('설탕', '1.5큰술'), ('소금', '1큰술'), ('식초', '2~3큰술')]","더운날씨에 입맛 살리는 초무침 반찬 밥반찬, 술안주 둘다 좋은 초무침이에요","[{'step_number': 1, 'description': '오이는 두껍지 않게 채 썰어 준비해서 소금 넣고 10분 정도 절여 물기 짜내고 준비해 둡니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/27/c04a14111d0bcbedc3252a2a014d51fd1.jpg'}, {'step_number': 2, 'description': '오징어 끓는물에 3분정도 데쳐서 냉수에 헹구어 식혀 먹기 좋게 잘라요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/27/ddf2eefa392ed9546e77fe68ceb277691.jpg'}, {'step_number': 3, 'description': '볼에 절인 오이와 데친 오징어 담기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/27/9b5b1ea90674c5e196b5dd34a3f4194e1.jpg'}, {'step_number': 4, 'description': '양념 넣고 조물조물 버무리기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/27/ff412adab82da42d563da50471162bff1.jpg'}, {'step_number': 5, 'description': '향긋한 미나리는 줄기부분을 주로 사용해 넣어줍니다 살살 버무려요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/27/7ce908eaafa63396442fcf94954e64301.jpg'}, {'step_number': 6, 'description': '대파까지 넣고 살살 버무려주고 깨 솔솔 뿌려줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/27/ab0304e84d269183a33db8a6328c71e01.jpg'}, {'step_number': 7, 'description': '미나리오징어오이 초무침', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/27/540ed866a11856576d021ef73c439a861.jpg'}]"
26402,메인반찬,일상,채소류,무침,훈제오리 참나물 겉절이 만들기 참나물 샐러드 황금레시피,훈제오리참나물겉절이,492,20분 이내,초급,3인분,"[('훈제오리', '400g'), ('참나물', '300g'), ('양파', '1/2개'), ('당근', '3cm'), ('고춧가루', '1큰술'), ('집간장                                                                                또는 진간장', '1큰술'), ('사과 식초', '1.5큰술'), ('매실액', '1.5큰술'), ('깨소금', '1큰술'), ('들기름', '1큰술')]","맛있는 음식 상큼한 참나물 겉절이에 훈제 오리 곁들여서 먹을 수 있는 요리 준비했어요 참나물은 비타민 A, C가 풍부하다고 해요","[{'step_number': 1, 'description': '참나물 300g을 식초 2 큰술 넣고 물에 10분 담가 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/d3e0b6ec60d98ef2516a1141bcf429721.jpg'}, {'step_number': 2, 'description': '물에 2~3번 헹궈 건져주시고 물기를 제거해주신후 3센치 크기로 먹기좋게 잘라 주세요 (끝에 시들은 부분은 1센치정도 잘라 주었어요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/2217abfef1849e534e4ba343a9902da41.jpg'}, {'step_number': 3, 'description': '양파를 썰어주세요 (사진과 같이 얇게 썰어주세요 두껍게 썰면 씹었을때 매워용)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/781023935ffabe28e061475dd014cde21.jpg'}, {'step_number': 4, 'description': '당근도 채썰어 주세요 없으면 안넣어 줘도 돼요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/615f684c8464eb716110deee1dac93901.jpg'}, {'step_number': 5, 'description': '양념해줄께요 집간장 한큰술', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/18f5885c050268e92530406aecde24171.jpg'}, {'step_number': 6, 'description': '식초 한큰술 반', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/7a3a48686d195b16785e837a868d446f1.jpg'}, {'step_number': 7, 'description': '고춧가루 1 큰술', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/0657c108d4ca179ab196a4460ade4c4e1.jpg'}, {'step_number': 8, 'description': '깨소금 1 큰술', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/6b80ee6ffde6d9fcacf1355f1694cd631.jpg'}, {'step_number': 9, 'description': '매실액 1 큰술 반', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/772600362e50420f692fb8f346caca211.jpg'}, {'step_number': 10, 'description': '액젓 반큰술 넣어 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/3ad5e793a7be0f0f56a9be4babf6ef9e1.jpg'}, {'step_number': 11, 'description': '들기름 한큰술 넣어 주었어요 . 상큼하게 드실분은 안넣어주셔도 좋습니다. 잘 버무려 주세요(세게 버무리면 무릅니다. 살살 젖가락으로 버무렸어요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/696a00b7a0c16e8495b340a3ff5a2b9b1.jpg'}, {'step_number': 12, 'description': '훈제 오리 400g 프라이팬에 노릇하게 구워 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/d92674944d407246c7bab320b5d4b4f51.jpg'}, {'step_number': 13, 'description': '훈제오리는 참나물과 같이 곁들여 플레이팅 해주면 완성입니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/04/a59823af8396a1677f8beea8876712121.jpg'}]"
26403,메인반찬,일상,채소류,무침,겨울 제철요리 파래무침 간단한 밑반찬 만들기,파래무침,791,15분 이내,아무나,4인분,"[('파래(물)', '1팩'), ('무', '1/4개'), ('간장', '1T'), ('소금', '1t'), ('설탕', '1t'), ('통깨', '약간'), ('굵은소금', '1움큼'), ('식초', '1T'), ('고춧가루', '1t')]","겨울엔 물파래 먹어 줘야지요
제철 물파래무침 만들어 볼께요.","[{'step_number': 1, 'description': '요 계절에만 먹을 수 있는 물파래무침 만들어 볼께요,', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/53dd692a315ac819cb4ee655b56fecef1.jpg'}, {'step_number': 2, 'description': '우선 씁쓰름한 맛을 없애기 위해서 굵은 소금을 넣어서 여러번 헹구어 세척해서 물기를 꽉 짜주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/8c8a59378fb8a5c2f239eca6b8de9e071.jpg'}, {'step_number': 3, 'description': '그리고 채를 썬 무를 넣어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/2bb4b34fca222c9f36d3e2b6c08628431.jpg'}, {'step_number': 4, 'description': '간장1T.소금1t.설탕1t.통깨 약간.식초1T.\n을 넣고 조물 조물 무쳐 주세요.\n중간에 뭉쳐져 있는 건 분리하면서 무쳐 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/476481203c3b76628d37d4f8d48375a81.jpg'}, {'step_number': 5, 'description': '그럼 맛있는 밑반찬 물파래무침 완성이네요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/01/28/6604de824aacf20fcdb88e46f1ba00ad1.jpg'}]"
26404,메인반찬,일상,채소류,무침,<찌망 레시피> 아스파라거스 레시피! 아스파라거스 잡채!!,아스파라거스잡채,"1,590",30분 이내,초급,3인분,"[('아스파라거스', '4줄기'), ('양파', '1/2개'), ('당근', '1/2개'), ('새송이버섯', '2개'), ('소고기', '250g'), ('당면', '1주먹'), ('간장', '1.5숟갈'), ('설탕', '1/2숟갈'), ('소금', '약간'), ('후추', '약간')]","아빠의 당뇨에 좋은 아스파라거스로 잡채하기!!
그냥 잡채하실분들은 레시피에서 아스파라거스만 빼시면 되요~","[{'step_number': 1, 'description': '야채를 씻어서 채썰어주세요.아스파라거스 4줄기, 양파 반개, 당근 1/2개, 새송이버섯 2개, 두께는 원하는데로 하시면 되는데 너무 두꺼우면 나중에 볶기힘들어요..ㅠㅠ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/18/2f2ed51d87e0e4b7371ffcb496c55e7b1.jpg'}, {'step_number': 2, 'description': '야채를 다 따로 볶아주세요.중불야채 볶을때마다 소금 반티스푼씩 넣고 같이 볶아주세요!!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/18/cf58383d63482a865f65576c1cf2c66e1.jpg'}, {'step_number': 3, 'description': '고기를 구워주세요.소금 2꼬집, 후추 조금소고기는 조금만 볶아주세요!! 안그럼 질겨져요!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/18/e4be4fb509e2741b4edf69e7b8d3a4f91.jpg'}, {'step_number': 4, 'description': '당면을 11분간 삶은 뒤 찬물에 씻어준뒤 양념해주세요.간장 2숟갈, 설탕 반숟갈더 쉽게 하실려면 야채 볶기전에 물에 불려놓으셔도 좋아요~\n/ 양념하시고 간보셔서 싱거우면 간장을 조금더 넣어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/18/357d458a146dce65ec743ca6b18f4d361.jpg'}, {'step_number': 5, 'description': '볶아준 당면과 채소들을 넣고 주물주물해주세요.다 버무리고 난뒤 간을 보시고 2%로 부족하다 싶으시면 설탕과 간장을 조금씩 더 넣어주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/18/cd7d012e431a32c869ff52ae21dc4d631.jpg'}, {'step_number': 6, 'description': '짠!! 완성입니다~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/18/901388b6b6db2e9cabe22e17af394e601.jpg'}]"
26405,메인반찬,일상,채소류,무침,"봄향기를 식탁에서 느껴요, 봄나물 반찬 3가지",봄나물무침,"1,000",30분 이내,초급,2인분,"[('냉이', '150g'), ('된장', '1T'), ('참기름', '약간'), ('깨소금', '약간'), ('광대나물', '150g'), ('멸치액젓', '1T'), ('참기름', '약간'), ('깨소금', '약간'), ('실파', '200g'), ('멸치액젓', '2T'), ('고춧가루', '2T'), ('마늘', '1T'), ('참기름', '약간'), ('깨소금', '약간')]","통영 사계사 봉사활동 갔다가 텃밭에서 캐 온 냉이, 광대나물 적당히 자란 실파도 뽑아 왔습니다.","[{'step_number': 1, 'description': '나물은 이물질을 제거하고 깨끗하게 씻어 물기를 빼둔다.\n끓는 물에 소금을 넣고 색을 살려 살짝 데쳐낸 후 찬물에 헹궈준다.냄비', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/03/13/dfb4f6379b2c1f51c82a20b1cddb49741.jpg'}, {'step_number': 2, 'description': '[냉이된장무침]\n데쳐낸 냉이는 먹기 좋은 크기로 잘라준다.도마 , 요리용나이프', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/03/16/163e7d592a6aa41c6c40eea3d5eb73521.jpg'}, {'step_number': 3, 'description': '된장, 참기름, 깨소금을 넣고 무쳐준다.요리용스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/03/16/8942b9c274a7fd73e0b2e6ff067282571.jpg'}, {'step_number': 4, 'description': '[광대나물]\n데쳐낸 광대나물은 먹기 좋은 크기로 잘라준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/03/16/f3aed0d189e27f02db5a592814fddc0b1.jpg'}, {'step_number': 5, 'description': '액젓, 참기름, 깨소금을 넣고 무쳐준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/03/16/b113c0da5f4b130264cc42635a34861f1.jpg'}, {'step_number': 6, 'description': '[실파무침]\n데쳐낸 실파도 먹기 좋은 크기로 잘라준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/03/16/078e52599efc98f8b1a4c2749e489dfd1.jpg'}, {'step_number': 7, 'description': '액젓, 고춧가루, 마늘, 참기름, 깨소금을 넣고 무쳐준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/03/16/28957a5caafeac0657ca7acc621ffe8e1.jpg'}]"
