index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
7638,밑반찬,일상,달걀/유제품,부침,"초록초록하니 예쁘네, 세발나물달걀말이",세발나물달걀말이,702,5분 이내,아무나,3인분,"[('세발나물', '1줌'), ('달걀', '3개'), ('소금', '1꼬집')]","만만한 반찬 중 하나가 달걀말이지요

오늘은 세발나물 넣고 휘리릭 말았어요 

초록초록하니 예쁘기도 하네요 ㅎㅎ","[{'step_number': 1, 'description': '세발나물은 손질해서 씻어 건져 먹기좋게 썰어요세발나물 손질법 레시피', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/05/28/70c0898301143deb3602a742688dd6c81.jpg'}, {'step_number': 2, 'description': '달걀 3개 준비해서 잘 풀어 줍니다\n세발나물 넣고 소금으로 간 해요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/05/28/dcab286a8a0242fe9ad4e5b3b1abce581.jpg'}, {'step_number': 3, 'description': '계란말이팬 사용 하는데요\n오일둘러 키친타올로 닦고 약불로 달걀말이 합니다계란말이팬', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/05/28/3d2b5d4f18c64f826f5c6448f224d7ed1.jpg'}, {'step_number': 4, 'description': '돌돌 말아주기 3~4차례 반복하면\n두툼하니 맛있는 달걀말이 완성이지요\n달걀물 부을때 끝까지 부어야 잘 접착이 됩니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/05/28/7b852ce37af439d2a465c27aeeee5e3f1.jpg'}, {'step_number': 5, 'description': '잠시 뜸까지 들이고..', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/05/28/590df21ee5d16f38e87a3a0c5a0c502b1.jpg'}, {'step_number': 6, 'description': '먹기좋게 썰어 줍니다\n세발나물 달걀말이 완성입니다\n특별한 재료는 없지만 \n초록초록하니 보는재미에 맛까지.. ㅎ\n세발나물 특유의 식감이 더해져 맛이 좋은 달걀말이네요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/05/28/6cee4191a0103080bb26046505d25dd01.jpg'}]"
7639,밑반찬,일상,달걀/유제품,부침,김치계란말이 냉장고 파먹기 이거 어때요?,김치계란말이,"1,500",15분 이내,아무나,1인분,"[('김치', ''), ('계란', ''), ('맛술', ''), ('설탕', ''), ('고춧가루', ''), ('참기름', ''), ('기름', '')]",김치계란말이 냉장고 파먹기 장을 안 봤더니 냉장고가 텅~ 그래서 오늘은 냉장고 파먹기를 해봤어요. 어느 집이나 있을법한 김치와 계란으로 반찬을 만들었습니다.,"[{'step_number': 1, 'description': '팬에 기름을 두른 후 쫑쫑 썰은 김치를 넣고 설탕, 고춧가루, 참기름을 넣고 볶았어요. 고춧가루를 넣으면 물기를 쫙 빨아드리니 넣으시면 좋을 거 같아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/06/08/937eca0faef23d1742fa450f92bff5961.jpg'}, {'step_number': 2, 'description': '저는 계란이 작아서 4개를 풀고 맛술 살짝 넣고 거름망에 걸러서 알끈을 제거했어요. 거름망은 거르는 과정을 패스하셔도 된답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/06/08/edbd7668d70bc736519dad05289ba4e91.jpg'}, {'step_number': 3, 'description': '팬에 기름을 두르고 볶은 김치로 넣어줍니다. 계란물로 돌돌 말아줍니다. 안쪽에 계란이 찢어져도 괜찮아요. 계란물을 계속 부어서 감싸줄 거니까요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/06/08/915443c237dc3554b80a43106e41f1ae1.jpg'}, {'step_number': 4, 'description': '김발로 김치계란말이를 감싸서 식혀줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/06/08/93a824ec8a2bb7656a70fdc7f3116e991.jpg'}, {'step_number': 5, 'description': '이건 제가 해보니 사각 팬보다는 동그란 팬에 해서 볶은 김치는 안쪽에만 있어야 이렇게 삐져나오지 않겠더라고요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/06/08/8bc418efe3bc658519749190454e9d851.jpg'}, {'step_number': 6, 'description': '김치계란말이가 어느 정도 식으면 잘라줍니다. 뜨거울 때보다 식었을 때 잘라야 모양이 잡히면서 잘 썰어집니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/06/08/ff4d84576087256d39a777cde1fa438c1.jpg'}]"
7640,밑반찬,일상,달걀/유제품,부침,모듬야채 계란말이~~~~@@,야채계란말이,"3,703",30분 이내,초급,3인분,"[('계란', '7개'), ('양파', '1/4개'), ('당근', '1/4개'), ('파프리카                                                                                혹은 피망', '1/4개'), ('청양고추', '1개'), ('맛소금', '2꼬집'), ('우유                                                                                안 넣어도 무관', '3큰술'), ('파슬리가루                                                                                선택사항', '약간')]","딱히 해먹을게 없어서
계란이랑 집에있는 야채 긁어모아서
계란말이를 했네요ㅎㅎ
비도오고 따끈할때 썰어서 먹으니 꿀맛입니다^^","[{'step_number': 1, 'description': '계란은잘풀어요\n파슬리가루 있으시면 넣어주세요\n넣으나 안넣으나 똑같더라구요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/31/220cf8096b6d2318cfeb3bf3ec78a0f31.jpg'}, {'step_number': 2, 'description': '우유도 넣어주시고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/31/c2413970229faa2e55eb47a2d29046581.jpg'}, {'step_number': 3, 'description': '야채를 입자가 작게 다져요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/31/b4a8628d54518c2db4f871fba20994b51.jpg'}, {'step_number': 4, 'description': '다진야채를 계란에 넣고 섞어주어요\n이때 소금이나 후추로\n적당히 간을해줍니다\n전 소금만2꼬집 넣어주었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/31/524448d7a4edadfdfac8f94d30bb5def1.jpg'}, {'step_number': 5, 'description': '팬에 기름이 많다 싶을정도로\n둘러주시고\n계란을 부어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/31/154dd2acd8b447fb5d58649c8dad415f1.jpg'}, {'step_number': 6, 'description': '계란밑바닥이 살짝 익었다싶으면 그때부터 그냥 말기 시작해야되요\n위에 익지않은 계란들이 막 흐르거든요\n그것들을 말고있는 반대쪽으로 몰아주면서 계속 말아 나가시면 되요^^\n(계란말이 전용틀에서 하시는게 편한데\n익숙해지시면 그냥 후라이팬도 괜찮아요^^)\n많이익히고 말으려고하면 안접히고 찢어지기만 하거든요ㅎ\n(우유를넣으니 더 부드럽게 말리는듯해요^^ 맛도부드럽고)\n암튼 각지게 잘 말았다면\n1~2분정도 약불에 속까지 잘 익혀주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/31/a92894dce235d0d41e7cbcbe954fce181.jpg'}, {'step_number': 7, 'description': '김밥말이틀을이용해서 모양을잡아주어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/31/db7653e50adedd2a3102298575ea949c1.jpg'}, {'step_number': 8, 'description': '무게나가는 접시를 올려두고 한김식혔어요ㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/31/f1ef0dbe664a4f554ae17eb44f668ae11.jpg'}, {'step_number': 9, 'description': '접시에 담고 케찹을뿌려 마무리^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/31/39211ab60137c64de18a2aa9c66370dd1.jpg'}]"
7641,밑반찬,일상,달걀/유제품,부침,계란말이 도시락반찬으로 좋아요~,계란말이,"4,209",15분 이내,초급,2인분,"[('계란', '6~8개'), ('소금', '2꼬집'), ('기름', '')]","냉장고에 계란 떨어지면 금단증세 나타난다는~ㅋㅋ 암튼 냉장고에 늘 쟁여 있어야 든든한 달걀 인데요. 찜이나 계란말이, 후라이 등등.. 반찬 없을때 만만이 만들어 먹기 좋은 식재료지요. 딸램 학원 도시락 반찬으로 만들어 본 후다닥 계란말이 랍니다.","[{'step_number': 1, 'description': '계란은 알끈을 제거하고 골고루 잘 풀어 줍니다. 햄이나 야채 등 부재료를 잘게 썰어 넣어도 좋습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/19/7368bedc6b83049bd67a8bd2b34f94781.jpg'}, {'step_number': 2, 'description': '중불로 달군 팬에 기름을 소량으로 두르고계란의 반을 붓고 둘둘 말아서 한쪽으로 옮겨 놓고 다시 기름을 두른 후 남은 계란물을 부어 둘둘 말아 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/19/dbacc8f45fe6166656be1c6e5f3b4afa1.jpg'}, {'step_number': 3, 'description': '김발에 고정시켜서 먹기 좋은 크기로 썰어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/19/758e472857cd3d68679b94cb20ea33cb1.jpg'}, {'step_number': 4, 'description': '예나 지금이나 도시락반찬으로 인기짱인 국민반찬 계란말이 랍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/19/ef773f2b03210db843075dc349ac6e141.jpg'}]"
7642,밑반찬,일상,달걀/유제품,부침,참치계란말이 청양고추 넣어 매콤하게,참치계란말이,"4,012",15분 이내,초급,2인분,"[('달걀', '4개'), ('참치 캔', '1개'), ('청양고추', '3개'), ('소금', '1/2t'), ('맛술', '2큰술')]","계란말이는 다양한 
재료를 넣어 만들 수 있는 요리라
자주 먹어도 질리지가 않는다

저녁에 tv 보다가
갑자기 맥주 한잔하고 싶다는 남편

간단한 안주를 만들어 본다
참치계란말이 청양고추 넣어
매콤하게~","[{'step_number': 1, 'description': '달걀과 참치는 기본~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/61f22384b1c3d763ea4515c4a218c9131.jpg'}, {'step_number': 2, 'description': '달걀에 소금 조금 넣고\n잘 섞어주고\n참치캔에 맛술 2큰 술과\n청양고추 넣어 섞어준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/9b359ff4c6beb37d5ec2bac16c8e0f461.jpg'}, {'step_number': 3, 'description': '달걀을 부치고\n한쪽에 참치와 청양고추를\n올린 뒤\n돌돌 말아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/8b5f64c58b57b3eb2cc6641c674ed02f1.jpg'}, {'step_number': 4, 'description': '계란말이는 잘 말아주는 게\n젤로 중요하다~!\n요리 초보는 지단을 크게 만들기 보다는 작게 만드는게 훨씬 편하다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/b7c46c2a8c7211fc2d818245c2b25fc61.jpg'}, {'step_number': 5, 'description': '속이 터지거나 찢어지지 않게\n조심조심~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/ad63ece9d43e1f77829f5b64d91fb8311.jpg'}, {'step_number': 6, 'description': '뜨거운 열기를 살짝 식혀준 뒤\n썰어주기~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/c8a95aca13e85efdb419b10dc10425a21.jpg'}, {'step_number': 7, 'description': '초간단 안주도 10분 안에\n만들어내기!!!\n성격이 급해서 후다닥 만들어야\n속이 후련해진다 ^^;;ㅋ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/d281a1d17c11fc3e9cd39bf9bf32d31d1.jpg'}]"
7643,밑반찬,일상,달걀/유제품,부침,파계란말이,파계란말이,"1,682",30분 이내,초급,3인분,"[('대파', '1개'), ('달걀', '5개'), ('다시다', '1~2t'), ('소금', '1t')]","반찬으로 파계란말이를...
유아식 반찬으로도 Gooood!","[{'step_number': 1, 'description': '*재료 준비\n달걀5개와 사진에는 없지만 대파1개준비한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/09cb52f1cb696432e215b5bd527482291.jpg'}, {'step_number': 2, 'description': '큰 그릇에 달걀5개를 깨트려서 풀어둔다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/03909c9dce412db92986d96bf6cb60811.jpg'}, {'step_number': 3, 'description': '풀어둔 계란에 다듬어 어슷썰기한 대파를 약간 넣는다. 다시다1~2t를 넣고 소금1t를 넣는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/4d5f6ad627f5b03f5873b311e6ba78711.jpg'}, {'step_number': 4, 'description': '식용유 두르고 예열한 후라이팬에 풀어둔 계란물과 대파를 모두 부어서 팬에 가득 차도록 원형이되도록 만든다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/ec8b907c8a301f746d86779f1ed2bb1d1.jpg'}, {'step_number': 5, 'description': '가스불은 센불유지로 계란 가장자리가 먼저 잘익어서 일어날 때\n뒤집개와 숟가락으로 양손에 하나씩 들고 익은 계란을잘1/3정도 접는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/8090664ea188f772e90350e124928be21.jpg'}, {'step_number': 6, 'description': '옆의 사진처럼 1/3정도 잘접은 계란을 정돈하여 뒤집개로 계란위를 잘 눌러준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/adc1926fb51863d61e2aee5ce85331411.jpg'}, {'step_number': 7, 'description': '또 두번째 계란을 양끝을 맞추어서 한손에 뒤집개와 다른 한손에 숟가락으로 접어말아서 정돈하여 눌러준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/68f24ef0635a0b3a73731875ecefb1401.jpg'}, {'step_number': 8, 'description': '세번째 말이는 약간남은 계란이라 마주 보며 접어서 잘뒤집어서 계란말이 양끝과 가운데위를 눌러준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/e6d09af8882eb3ff7810b391744b4e261.jpg'}, {'step_number': 9, 'description': '드디어 완성된 계란말이를 도마위에 놓고 ..', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/8024fa8dadcd8bfe917dae6e2059ae5c1.jpg'}, {'step_number': 10, 'description': '가지런히 칼로 간격맞추어서 썰어놓는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/3cf042932efc3a84a3ea243893d1bb261.jpg'}, {'step_number': 11, 'description': '썰어놓은 계란말이를 긴접시에 플레이팅하여 완성한다.\n맛은 향긋한 대파와 고소한계란이 잘어우러져 맛Gooood!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/28/5f7e063aa26e72f199489f72ebd4a9dd1.jpg'}]"
7644,밑반찬,일상,달걀/유제품,부침,만두품은 계란말이 - 아이들반찬으로 쵝오죠~~~,계란말이,"5,278",30분 이내,아무나,4인분,"[('계란', '4개'), ('대파초록부분', '적당량'), ('당근', '조금'), ('손만두', '4개'), ('소금', '약간')]",오늘아침은 우리쥰이 반찬으로 계란말이를 만들어보았는데요~~ 그냥 계란말이가 이니고 ㅋㅋㅋ 만두를 품은 계란말이를 만들어주었답니다 ㅋㅋㅋ 이쁘고 영양만점인 만두품은 계란말이~~~ 성준맘의 정성을 담아 이쁘고 맛나게 만들어보았답니다 ㅋㅋㅋ 이힛~~~~ 아침부터 이쁘게 만든다고 만든~~~ 만두품은 계란말이 입니다!!!! 항상 계란과 야채로만 계란말이를 했었는데~~ 오늘아침엔 만두를 계란말이 속에 넣어보았다죠 ㅋㅋㅋ 영양만점 만두품은 계란말이라서 그런지~~~ 다 먹고나니까 든든하고 좋더라구요^^,"[{'step_number': 1, 'description': '대파와 당근은 쫑쫑~ 썰어주시구요~~ 손만두는 반으로 잘라줍니다^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/12/9c0ca5a69769415b8254cef95fa353dd1.jpg'}, {'step_number': 2, 'description': '볼에 계란 4개와 파, 당근을 먼저 담고~~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/12/be06b8cdbdaedbe3137b804d1aea78131.jpg'}, {'step_number': 3, 'description': '소금간 조금 하셔서 골고루 섞어줍니다~~~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/12/ae253b20b79161545bd5dfd7fd8fa7b81.jpg'}, {'step_number': 4, 'description': '후라이팬에 기름두르시구요~~~ 계란물 3분의 2올리고 넓게 펴줍니다~~~ 가장자리가 익기시작하면 손만두 사진처럼 올리시구요~~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/12/0fbab55b36a3b0e5f265e4884bb431731.jpg'}, {'step_number': 5, 'description': '돌돌 말아주세요~~~ 약간 볼록한 만두라서리 약간의 스킬을 요하는 동작이라ㅋㅋㅋㅋ 약불로 해놓고 신중하게 말아보았답니다 ㅋㅋㅋ 만두있는쪽을 한번 말았어요~~~ 나머지 계란물도 넣으시고~~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/12/5c65e71411562ae7b20afa122b1495811.jpg'}, {'step_number': 6, 'description': '돌돌돌~~~ 말아줍니다~~~ 약불에서 돌려가면서 노릇하게 말아주세요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/12/281b5527774de68fe0a86f3e7af8af2d1.jpg'}, {'step_number': 7, 'description': '완성된 계란말이를 칼판위에 올리고 좀 식혀주세요~~~ 바로 썰면 모양이 흐트러지기 때문에~~ 식힌다음 썰어줍니다 ㅋㅋㅋ 그래야 모양이 이쁘게 나오거든요 ㅋㅋㅋ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/12/2dcf52f188fe83899a23121409a5cba11.jpg'}, {'step_number': 8, 'description': '오홍~~~~ 만두품은 계란말이를 접시에 담고 식탁위에 올립니다~~~~ 우리 쥰이 아침에 요렇게 만들어주니까 좋아하네요~~~ 쥰이왈 : 엄마!!! 계란말이에 뭐 넣으셨어요???? 성준맘 : 응~~ 손만두 넣었단다~~~~ 먹어보렴~~~맛있어~~~ ㅋㅋㅋ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/12/2f793a03bd7f495bb48f7faf5e74bd351.jpg'}]"
7645,밑반찬,일상,달걀/유제품,부침,계란말이만드는법,계란말이,"7,102",30분 이내,아무나,3인분,"[('백봉오골 계란', '6알'), ('대파', '1/2대'), ('소금', '약간'), ('후추', '약간'), ('식용유', '약간'), ('치즈', '1/2컵')]",계란말이 쉽고도 어려운(?) 밥도둑 반찬,"[{'step_number': 1, 'description': '요즘 조류독감으로 계란들이 상한가를 갱신하고 있는데요 \n그렇다고 안먹을수는 없고 평상시 금액보다 배가 뛰기도 한 계란을 먹자니 뭔가 찜찜하기도 하지요 \n이럴때는 조류독감따위 무섭지 않은\n백봉오골계 유정란으로 식탁을 풍성하게 ~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/09/5e1bd4efacfc28f4bf3c55b94d64c5b81.jpg'}, {'step_number': 2, 'description': '샛노랗고 통통 탱탱한 노른자 \n6알 깨서 쉑쉑', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/09/52fe76326fe3dffec375bbe74c630e8f1.jpg'}, {'step_number': 3, 'description': '우리집 요훼남 등장\n엄마를 도와준다고 자랑스럽게(?) 말하는 녀석\n열심히 계란을 풀어줍니다\n(실력이 조금은 는거 같기도 해요 안튀는거보면)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/09/e228426d5857bc1484513a00c73966171.jpg'}, {'step_number': 4, 'description': '잘 다진 파를 넣고 소금 후추 살짝 \n톡톡', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/09/d35c57795cb43c347a570489826f26981.jpg'}, {'step_number': 5, 'description': '풀어둔 계란 2/3 정도 부어줍니다\n약한불 로 해야해요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/09/ce724598f80310499a668762163683d31.jpg'}, {'step_number': 6, 'description': '준비한 치즈를 송송 올려주구요 \n약한불에 2/3 정도 익었을때 뒤집어 줘야한다능', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/09/d13f5f9b17f67937a46d77df1bbb9ff01.jpg'}, {'step_number': 7, 'description': '두번 정도 뒤집었을때 남은 계란물을 붓고 살살 잘 뒤집어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/09/b904f92dc48da82ab19061bc270ffedf1.jpg'}, {'step_number': 8, 'description': '두께도 적당껏 두툼하게 말렸어요\n다음엔 두알 더 깨서 만들어도 될듯', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/09/0ccaf4043376b3ba7c942551d49c9b591.jpg'}, {'step_number': 9, 'description': '뜨거우니 조금 식은뒤 살살 잘라보았어요\n치즈 콕콕 파 송송 맛있다 맛있다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/09/225abc397ca9bf52a5cfd49ddc4925031.jpg'}]"
7646,밑반찬,일상,달걀/유제품,부침,간단계란말이,계란말이,"3,178",10분 이내,아무나,3인분,"[('계란', '5개'), ('홍고추', '1/3개'), ('풋고추', '1/3개'), ('양파', '1/6쪽'), ('소금', '1/2작은술'), ('흑후추가루', '약간')]",마땅한 반찬이 없을때는 계란에 남은채소 넣고 말아주세요♡,"[{'step_number': 1, 'description': '볼에 계란을 5개 깨주고 홍고추,풋고추,양파는 곱게 다져 넣고,양념을 넣어준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/21/3f62e2c7084f7a0b6393c7fb32d49ca01.jpg'}, {'step_number': 2, 'description': '전부 섞어 잘 풀어준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/21/ac7bb9f811d508b7275eb14f2b41e9291.jpg'}, {'step_number': 3, 'description': '팬에 달걀을 얇게 펼쳐 익혀주고 계란이 80%정도 익으면 말아 다시한번 계란을 펼쳐 반복하여 말아준다.\n다익은 계란말이는 도마에 올려 먹기좋은크기로 썰어준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/21/6237d44139893c0ddd9a7a2f3e2168901.jpg'}, {'step_number': 4, 'description': '식사할때 먹을 양만 덜어 먹는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/12/21/6dbc1f0431039fab8bbd2f0d88d645051.jpg'}]"
7647,밑반찬,일상,달걀/유제품,부침,#달걀말이 #계란말이 #시금치달걀말이만들기 #시금치나물을 넣은 달걀말이~~ 초록색과 노랑색의 조화~~,시금치달걀말이,"3,042",10분 이내,아무나,1인분,"[('달걀', '5개'), ('시금치나물', '3줄기'), ('계란간장', '1작은술')]","시금치나물을 한 이유는 동파육과 곁들여서 먹기 위해서 였는데

조금 아주 조금 남아 있어서는 멸치김치찌개와 함께 시금치를 넣고는 만든 달걀말이입니다.

​

노란색의 계란과 시금치의 초록색이 어울어지면서

건강한 계란말이가 되었습니다. 매콤한 음식과 곁들여서 드시면 더욱 좋겠지요.","[{'step_number': 1, 'description': '샘표에서 구입한 계란이 맛있어지는 간장이예요. 이걸 샀더니 청양초를 참기름을 덤으로 주더라구요. 그래서 구입했습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/15/0ed2324fadd28841da7a99ad32dc824b1.jpg'}, {'step_number': 2, 'description': '달걀을 잘 풀어서는 간으로는 계란간장을 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/15/c1b3f10886b3c6d77ccd81a6d11f7e461.jpg'}, {'step_number': 3, 'description': '그리고 조금 남은 시금치나물이예요. 시금치를 데쳐서는 다른 것없이 그냥 소금간만 해준 시금치나물입니다. 동파육과 함께 먹기 위해서 만든 것이라 간을 약하게 해 준 것이죠.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/15/bcaa43e133a193e1860628c63ac5ee541.jpg'}, {'step_number': 4, 'description': '달걀 푼 것을 1/3쯤 넣어 주시고 한번 말아 주고는 거기에 시금치나물을 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/15/ff91d7c37224d4bf5bb2be14591d8f4c1.jpg'}, {'step_number': 5, 'description': '그리고 계속해서 말아 주세요. 남은 달걀 푼 것을1/2씩 나눠서 넣어서 두툼하게 계란말이를 만들어 줍니다. 앞뒤로 노른노른하게 구워 주시고요. 그리고 옆면도 세워서는 노른노른하게 부쳐 주세요. 부치는 것과 굽는것과 비슷한 과정이지요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/15/b9ab039ed81181ff816b56c274d748531.jpg'}, {'step_number': 6, 'description': '조금 식은 후에 썰어주시면 좀더 썰기에 편하실꺼예요. 먹기 좋게 두툼하게 썰어서는 완성접시에 담아 줍니다. 시금치나물이 들어간 달걀말이~~ 계란말이 완성입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/15/6140f28583385a46a845de9358a5ccbe1.jpg'}]"
