index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
58784,디저트,간식,밀가루,굽기,취향따라 다양하게 만들어 먹는! 모둠식빵스틱,식빵스틱,"27,016",30분 이내,아무나,4인분,"[('식빵', '3개'), ('버터', '4T'), ('꿀', '2T'), ('계피가루', '1/2T'), ('파마산치즈가루', '2T'), ('흑임자', '2T'), ('베이컨', '2장'), ('다진 마늘', '1T')]","취향따라 다양하게 만드는
간편간식 모둠식빵스틱♥

세상의 모든 레시피 만개의레시피","[{'step_number': 1, 'description': '식빵은 굵게 채 썬다.식빵 3개', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/30/25bf24e1b127b1ca0540a1d64a09daf81.png'}, {'step_number': 2, 'description': '180℃로 예열한 오븐에 넣고 3분간 굽는다.오븐뜨겁게 달군 프라이팬에서 구워도 OK!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/30/b622d18056cea56832272570b8fb059c1.png'}, {'step_number': 3, 'description': '녹인 버터에 꿀을 넣고 섞는다.버터 4T, 꿀 2T', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/30/3f9aa4b1ec73889d195caac85a37c35c1.png'}, {'step_number': 4, 'description': '1차로 구운 식빵에 꿀버터를 발라 토핑을 종류별로 묻히거나 베이컨으로 돌돌 만다.계피가루 1/2T, 파마산치즈가루 2T, 흑임자 2T, 베이컨 2장, 다진 마늘 1T', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/30/9c3313014699561adb4709f802cb292e1.png'}, {'step_number': 5, 'description': '180℃로 예열한 오븐에 넣고 5분간 한 번 더 구워 꺼낸다.뜨겁게 달군 프라이팬에서 구워도 OK!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/30/0eedb2a30cf9269cc2afa448f39fcc601.png'}]"
58785,디저트,간식,밀가루,굽기,직접 반죽까지 벨기에 와플 리에주 와플 만들기,벨기에와플,"5,027",90분 이내,중급,6인분 이상,"[('중력분                                                                                or 강력분', '250g'), ('설탕', '40g'), ('소금', '3g'), ('이스트', '6g'), ('버터', '60g'), ('계란', '1개'), ('따뜻한 물', '100g'), ('바닐라아이스크림                                                                                선택 / or 데코재료', '')]",와플메이커를 구매해 직접 반죽까지 만들어 수제와플을 만들어봤어요!!!,"[{'step_number': 1, 'description': '중력분or강력분200g 위에 3군데로 나눠 이스트6g, 설탕40g, 소금3g 넣어주기이스트와 소금이 직접적으로 닿으면 발효가 잘 안된다함', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/a37bae23a93f2d262e388eacf311e2281.jpg'}, {'step_number': 2, 'description': '이스트, 설탕, 소금을 각각 밀가루로 코팅 시킨 후 전체적으로 섞어주기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/7e835cd51b7f159eefbb1d755b5b72271.gif'}, {'step_number': 3, 'description': '계란1개 넣기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/aa36397b11d964e0a821a959c221f0b11.gif'}, {'step_number': 4, 'description': '따뜻한 물100g 넣기물 대신 우유 사용도 가능하나 동일하게 따뜻하게 데워 넣기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/fbce20c8401773a7910a3967d6d3bc061.gif'}, {'step_number': 5, 'description': '반죽기로 대충 한덩이가 되게 반죽하기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/944cadfc02207107b9be6c600305ce511.gif'}, {'step_number': 6, 'description': '한덩이가 되면 버터60g 넣고 반죽하기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/10c026f264ff25c184cff02a2d4c77041.gif'}, {'step_number': 7, 'description': '버터가 전체적으로 스며들은 반죽 상태가 되면 윗면을 덮은 후1시간 발효하기실온 발효도 가능하나 전자레인지or오븐에 뜨거운 물 한컵 넣고 윗면을 덮은 후 발효하면 더 잘됨', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/26f0776688db77cd546f4487c06011811.gif'}, {'step_number': 8, 'description': '완성된 반죽은 50~70g 정도씩 나눠서 윗면 덮고 중간발효 15분 하기중간발효는 생략해도 무관할거 같음', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/65280421a6e0714f248ce943bf87d7d21.gif'}, {'step_number': 9, 'description': '와플메이커에 버터 살짝 바르기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/2427210bc50150e4d9a9eb635d04131a1.gif'}, {'step_number': 10, 'description': '발효가 끝난 반죽 올리기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/85eaff7f9de8e1ea1a9de772b64b49b51.jpg'}, {'step_number': 11, 'description': '3~5분정도 구우면 완성구움색에 따라 시간은 살짝씩 조절하면됨', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/05/e9e690dd8ddb79a4d4793606846817cc1.gif'}]"
58786,디저트,간식,밀가루,굽기,와플반죽 만들기,와플,"10,566",60분 이내,초급,2인분,"[('밀가루박력분', '1C'), ('딸기우유                                                                                또는 우유', '100ml'), ('자일리톨 설탕', '1/2T'), ('소금', '1꼬집'), ('베이킹파우더', '1/2T'), ('버터', '1T'), ('달걀', '2개'), ('식용유', ''), ('복숭아잼', ''), ('복숭아병조림', ''), ('자두에이드', ''), ('시나몬가루', ''), ('사이다', ''), ('어린잎채소', '')]","고대 그리스 로마가 기원이라는 와플. 과자의 한 종류인 와플은
간식으로도 좋고 한끼 식사로도 충분하다. 아들들을 생각하며 
만들어 본 맛있는 와플.","[{'step_number': 1, 'description': '재료 준비.\n집에 있는 재료들로 충분한 한 끼를 \n만들수 있겠다. 흰우유가 없어 딸기우유를\n사용 하였는데 반죽색이 붉지는 않다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/31/919c9dbaf2ffd5f64cdfb0304c27c1f81.jpg'}, {'step_number': 2, 'description': '박력분 1C, 딸기 우유 100mL, 설탕 1/2T.\n소금 한 꼬집, 베이킹 파우더 1/2T 로\n골고루 섞어 반죽한다. 우유 한 팩이 200mL\n라서 반만 사용 하였다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/31/0d4837c32715395a9f4d623a12a0bed81.jpg'}, {'step_number': 3, 'description': '버터 1T와 달걀 2개도 넣어 골고루 섞어준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/31/026fdb38c2d035e2038511be0735015f1.jpg'}, {'step_number': 4, 'description': '반죽이 걸죽하게 만들어져 \n보기만 하여도 맛있어 보인다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/31/0dcc6010595ac974f9b4d344ad70636e1.jpg'}, {'step_number': 5, 'description': '미리 예열을 시킨 와플기에 \n반죽이 달라붙지 않게 식용유나 물을 \n입힌 뒤에 반죽을 올린다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/31/fecfe7becec959ad727ef3234cff82e81.jpg'}, {'step_number': 6, 'description': '반죽은 끝까지 붓지않고 2/3 정도만 \n부어서 구워준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/31/24d80779a6b7a8f3b2a6ba057340ef601.jpg'}, {'step_number': 7, 'description': '잘 구워진 와플 위에 짐에 있는 복숭잼 \n입히고 복숭아 병조림도 올렸다. \n시나몬 가루를 뿌려주니 맛이 훨씬\n좋은 것 같다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/31/2b6eda1681442094753918f42e906bda1.jpg'}, {'step_number': 8, 'description': '그 위에 블루베리와 어린잎 채소를 올리니\n비주얼이 파는 것 이상인것 같다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/31/997d80e96827444c891656a8e5f35d291.jpg'}, {'step_number': 9, 'description': '손수 만든 자두 에이드를 곁들여 내니\n우리집이 카페네 *^^*\n학교에서 돌아온 아이들에게 이렇게 \n만들어 주면 좋을 것 같다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/31/f438097f73170a868cad47d77d7f6e491.jpg'}]"
58787,디저트,간식,밀가루,굽기,None,None,None,None,None,None,[],,[]
58788,디저트,간식,밀가루,굽기,None,None,None,None,None,None,[],,[]
58789,디저트,간식,밀가루,굽기,우유전병,우유전병,74,30분 이내,아무나,4인분,"[('우유', '300ml'), ('우리밀 밀가루                                                                                중력분', '160g'), ('소금', '1꼬집'), ('식용유', '적당량'), ('팥앙금', '250g'), ('호두 분태', '30g')]",우유와 밀가루를 이용해 펜케이크 처럼 만들고 팥앙금을 넣어봤어요.^^,"[{'step_number': 1, 'description': '볼에 밀가루, 소금을 넣고 우유를 조금씩 부어가며 섞는다.볼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/20/93e4aefe7e2dfd21bd369e791a5f9c8c1.jpg'}, {'step_number': 2, 'description': '섞은 반죽을 체에 한번 거른다.채반 , 실리콘주걱', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/20/f3bade630f895cad8e6c087dc1a5b0ec1.jpg'}, {'step_number': 3, 'description': '팬에 기름을 살짝 두르고 반죽을 펼친다.후라이팬 , 뒤집개', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/20/a33d729bf9fc41b3f31c2f8c3980577f1.jpg'}, {'step_number': 4, 'description': '약불에서 한 장씩 부친 후 잠깐 식혀둔다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/20/679bf3c387432e01a239a33e3c51e7e81.jpg'}, {'step_number': 5, 'description': '볼에 팥앙금을 풀어준 후 호두 분태를 넣고 섞는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/20/be218d8b00608bd8b398b0110db36aa61.jpg'}, {'step_number': 6, 'description': '전병에 속 재료를 넓게 펼쳐 올린다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/20/67eba3ec8828136137ba02e8bd5a68731.jpg'}, {'step_number': 7, 'description': '돌돌 말아 한 입 크기로 자른다.도마 , 조리용나이프', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/20/9ff170f7be1b99aa45efdab36180418a1.jpg'}]"
58790,디저트,간식,밀가루,굽기,sesame ball,볼,"2,121",90분 이내,중급,6인분 이상,"[('버터', '50g'), ('박력분', '70g'), ('슈가파우더', '1.5Ts'), ('아몬드가루', '34g'), ('소금', '약간')]",계란이 들어가지 않아 더욱더 바삭바삭한 고소한 검은깨와 참깨를 붙여 알록달록한 색과 고소함을 함께 느껴보아요.,"[{'step_number': 1, 'description': '실온상태의 말랑한 버터를 거품기로 풀어 마요네즈 상태로 만들어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/11/10a84db6c5d47ef0b27b2ae2094166071.jpg'}, {'step_number': 2, 'description': '아몬드가루, 박력분, 슈가파우더, 소금을 체쳐 넣고 주걱으로 한덩어리로 뭉치도록 섞어주세요. 반죽한 바로 뒤는 살짝 질수도 있어요. 작업하기 쉽도록 단단해지게 냉장고에 30분정도 넣어 휴지시켜주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/11/73e9cff37c1d569afe988f51c13835091.jpg'}, {'step_number': 3, 'description': '냉장고에서 꺼내면 작업하기 쉬운 상태의 반죽이 되는데, 15g씩 분할해 동글동글 하게 빚어주세요. ( 반죽이 다시 말랑해지면 냉장고에 다시 휴지시켜 단단하게 해주세요. )', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/11/f2c674da366ebcdbf641867a39509e861.jpg'}, {'step_number': 4, 'description': '동글동글한 반죽에 물을 묻히고 참깨와', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/11/5bef44c9b4d1306dc6608f687d98dce21.jpg'}, {'step_number': 5, 'description': '검은깨를 붙여주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/11/b9a01a12a2179ad546b258d7d3068c571.jpg'}, {'step_number': 6, 'description': ""오븐팬위에 깨가 떨어지지 않도록 조심스럽게 놓고 190'c에서 18~20분동안 구워주세요. 주의할점이 바로 오븐열에 구우면 깨가 타버릴수도 있으니 오븐에 넣을때부터 우에 호일이나 테프론시트지를 덮어 색이 나지 않도록 해주세요.오븐"", 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/11/77d09df42fa42c119dddb20360063b531.jpg'}, {'step_number': 7, 'description': '뎅글뎅글한 11개의 스노우볼 아니 swsame ball이 구워져 나왔어요. 스노우볼 레시피로 구웠지만 깨가 붙어서 구워져서 그런지 살짝 주저앉으면서 사이사이 쿠키의 뽀얀 속살을 공개하는, 섹시한가요? 한과라는 만드는 법도 맛도 다르지만 고소한 맛덕에 거부감없이 드실수 있어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/11/1f8ab258a28a127a5020a15fa6c8dbdb1.jpg'}]"
58791,디저트,간식,밀가루,굽기,부드러운 바나나두유 식빵 푸딩,식빵푸딩,"4,091",60분 이내,초급,4인분,"[('곡물식빵 3장', '155g'), ('두유 1병', '225ml'), ('계란', '2개'), ('바나나 1개', '200g'), ('건포도', '25g'), ('아몬드 슬라이스', '20g'), ('황설탕', '1큰술'), ('소금', '0.5작은술'), ('바닐라에센스', '1작은술')]",부드러운 바나나두유 식빵 푸딩입니다.,"[{'step_number': 1, 'description': '건포도는 럼주 2큰술에 잠시 재워 부드럽게 해주고 나머지 재료를 준비했어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/5c3604eb752d99cfb5903db8ff6299121.jpg'}, {'step_number': 2, 'description': '곡물식빵은 한 입 크기로 자르고 바나나는 슬라이스해둡니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/6847c139a14d081b445569a1c8ebc8211.jpg'}, {'step_number': 3, 'description': '오븐용 그릇에 곡물 식빵과 바나나, 건포도를 켜켜이 담아둡니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/6ba8c295f08a6ad2e0281b31525b33701.jpg'}, {'step_number': 4, 'description': '계란 2개와 두유 1병, 설탕과 소금, 바닐라액을 잘 섞어서 준비한 오븐 용기에 부어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/7a7800a5b995ee949085a0e68942197b1.jpg'}, {'step_number': 5, 'description': '위에 아몬드 슬라이스도 뿌리고..이 상태로 2~3시간 정도 냉장실에 두면 빵에 두유가 스며들어 충분히 촉촉해질 거에요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/5f3937564fdaa95fffc67d88281361f31.jpg'}, {'step_number': 6, 'description': '170도 컨벡션 오븐 받드에 물을 붓고 30분간 구워냅니다. 오븐 종류에 따라 시간은 가감하세요. 두유가 그대로 출렁이면 안돼요. 계란과 함께 말랑하게 익어야 합니다.오븐', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/898ccd560ee0ec47b951fd361888005c1.jpg'}]"
58792,디저트,간식,밀가루,굽기,♬ 바게트빵 과일치즈구이 간식* 후식으로 좋아요,None,"4,129",None,None,None,[],,[]
58793,디저트,간식,밀가루,굽기,부들부들 촉촉 베이글 푸딩,베이글푸딩,"2,170",90분 이내,초급,2인분,"[('레이즌 시나몬 베이글', '3개'), ('생크림', '150ml'), ('우유', '150ml'), ('계란', '2개'), ('설탕', '2큰술'), ('넛맥', '1/4ts'), ('소금', '1/4ts'), ('건포도', '50g'), ('아몬드 슬라이스', '50g'), ('슈가파우더', '1큰술'), ('시나몬 파우더', '1/2ts')]","레이즌 시나몬 베이글이라서 그냥 먹어도 맛있지만 냉동실에 오래 두기도 했고, 부들부들 촉촉한게 먹고 싶길래 베이글로 브레드 푸딩을 만들어 봤어요.","[{'step_number': 1, 'description': '계란에 넛맥과 소금, 설탕을 넣고 거품기로 잘 풀어 줍니다. 계란이 풀어지면 생크림과 우유를 넣고 잘 섞어 푸딩액을 만들어서 준비 합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/1938fcfdb8e60048e16fa8bceef1bc571.jpg'}, {'step_number': 2, 'description': '베이글은 먹기 좋은 크기로 잘라서 준비 합니다. 볼에 베이글과 건포도, 아몬드 슬라이스를 넣고 섞어 줍니다. 베이글에 푸딩액을 붓고 잘 섞어 30분~1시간 정도 재워 둡니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/eaee46a9ee852f28a76d87c7e0fbb8861.jpg'}, {'step_number': 3, 'description': '촉촉히 적신 베이글은 내열용기에 적당량을 넣어 줍니다. 190도로 예열된 오븐에 25~30분 정도 구워 줍니다. (굽는 용기의 크기나 양에 따라 굽는 시간을 30~1시간 사이로 조절해 주세요.)오븐', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/42bccbc4a6e62b70cd703dc48116505d1.jpg'}, {'step_number': 4, 'description': '향긋하고 달콤한 향기가 솔솔 풍기는 노릇노릇 잘 구워진 베이글 푸딩.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/6a53ff4262584c189719e658e903fcd21.jpg'}, {'step_number': 5, 'description': '이건 데코 스노우를 솔솔 뿌린 베이글 푸딩. 위에 하얀눈이 내린것 같아서 더 이쁘네요. 제가 상상하던 브레드 푸딩은 투명한 오븐용기에 구워 겉은 노릇하고 속은 촉촉해 보이는 또 브레드 푸딩 위에는 슈가 파우더를 솔솔 뿌린 그런 모습이었는데 상상한 그대로 실현. 혼자서 매우 만족. 이렇게 보니 정말 유럽 어느 가정에서 막 구워낸 홈스타일의 브레드 푸딩 같아서 혼자 막 감동했어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/f36ac7e38d767419f56763dc0d07b83c1.jpg'}, {'step_number': 6, 'description': '부들부들하고 쫀득하고 촉촉한 베이글 푸딩 한입 맛 보실래요? 베이글에 건포도와 시나몬이 들어가 향긋하고 달콤한, 고소한 아몬드와 새콤달콤 건포도도 씹히구요. 부들부들 촉촉하니 너무 맛있던 베이글 푸딩이었어요. 베이글은 특성상 겉이 좀 딱딱해서 굽고난뒤 오래 보관하면 속까지 딱딱해져서 맛이 없는데 이렇게 푸딩으로 만들어 먹으니 너무 물렁거리는 식감도 아니고 적당히 쫀득 하면서도 부들부들 촉촉해서 더욱 맛있더라구요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/30/55465a3515a1eb243aa53ea86b13d38d1.jpg'}]"
