index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
5963,밑반찬,일상,해물류,부침,오늘의요리] 명란달걀말이 ...풍미 up,None,443,None,None,None,"[('달걀', '4개'), ('참기름', '3ml'), ('비정제 원당', '5g'), ('명란', '1.5개'), ('오일', '적당량')]",,[]
5964,밑반찬,일상,해물류,부침,갑오징어전 만들기 통째로 부치는 갑오징어전 만드는법 갑오징어 손질법 포함 갑오징어요리,갑오징어전,"1,893",60분 이내,아무나,2인분,"[('갑오징어', '5마리'), ('밀가루', '적당량'), ('계란', '3개'), ('미림', '조금'), ('식용유', '적당량')]","일전에 한국인의 밥상, 갑오징어편에서 나온 갑오징어전.

갑오징어를 통째로 부쳐먹는 갑오징어전은
변산반도 식도에서는 큰 일이 있을때, 잔치있을때,
빠지지 않고 밥상에 올라갔다고 합니다.

특히 변산반도 식도에서는 주로 봄에 홍합도 잘 나와서
홍합도 같이 넣어서 갑오징어홍합전을 했다고 하네요.

갑오징어전을 해보았는데 완전 간단한데, 엄청 맛있네요.
고소하면서 촉촉해요. 완전 술안주감입니다.
앉은자리에서 순삭입니다.","[{'step_number': 1, 'description': '갑오징어 몸을 반으로 가릅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/7c0749725b5063e9ba39ef428b484df31.jpg'}, {'step_number': 2, 'description': '아가미와 내장을 제거합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/182defeb17033e9d998f94db98c916ed1.jpg'}, {'step_number': 3, 'description': '뼈를 제거합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/83671c9fee495ccc4936638ef29914f81.jpg'}, {'step_number': 4, 'description': '내장 나머지를 제거합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/3c0cc13d5b4cc44d4f267e823c50ff971.jpg'}, {'step_number': 5, 'description': '머리를 반으로 가릅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/5cc6c5cb169fc3edf42340f9588592471.jpg'}, {'step_number': 6, 'description': '갑오징어 이빨을 제거합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/f70a1c3cb332a6984b005ede36080e291.jpg'}, {'step_number': 7, 'description': '갑오징어 눈을 제거합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/6b34e52c2659c603b1eaddd67186d0f91.jpg'}, {'step_number': 8, 'description': '밀가루 뿌린 후, 빡빡 문지릅니다.소금은 필요하지 않습니다.\n밀가루만으로도 충분합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/bd9a2dcdaee0eba73477b75ac712d4b91.jpg'}, {'step_number': 9, 'description': '찬물로 씻습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/3ae99ddacf86d0c5fe38edfbb0f2d5c41.jpg'}, {'step_number': 10, 'description': '물기를 빼기 위해 체에 밭쳐둡니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/75795f5e32c9521ba29e2118d75c25521.jpg'}, {'step_number': 11, 'description': '해동지나 키친타올로 갑오징어 물기를 제거합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/acc75c8efef2e4874d08224414b32cb01.jpg'}, {'step_number': 12, 'description': '갑오징어 껍질 부분에 칼집을 냅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/5df5cca8cdab6dbb2e89dc18e22721171.jpg'}, {'step_number': 13, 'description': '몸통, 머리, 다리도 한번 칼로 쳐줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/d8786841b0fee6a7bae685caeb27936a1.jpg'}, {'step_number': 14, 'description': '갑오징어에 밀가루를 꼼꼼하게 입힙니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/16434db3099c77fc67c0b955ba2269ed1.jpg'}, {'step_number': 15, 'description': '계란을 풀고 미림을 조금 넣어서 계란물을 만듭니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/9dc658177e9abdb0b557b6d04009962e1.jpg'}, {'step_number': 16, 'description': '달군팬에 식용유를 충분히 두른후,\n계란물에 갑오징어를 넣었다가 팬에 놓습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/0a10b5ad2ac524826974eca5e2ff2d051.jpg'}, {'step_number': 17, 'description': '갑오징어 끝이 말릴때쯤 뒤집습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/bfb3e01a6b0c3277ef04260fb20681b11.jpg'}, {'step_number': 18, 'description': '부족한 부분은 계란물을 추가하시면 됩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/2fe02d62c591152de280888d163d6ee11.jpg'}, {'step_number': 19, 'description': '갑오징어 끝이 말릴때쯤 또 뒤집으면서\n압력을 주시면서 눌러주시면 됩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/0cdff61beb959b743583da242fd9cc351.jpg'}, {'step_number': 20, 'description': '그릇에 담습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/207f661673ca07fe03511a779fc7bb9d1.jpg'}, {'step_number': 21, 'description': '먹기 좋게 가위로 썹니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/11/14/1d23da7e94086f0781d3820435ae0fb71.jpg'}]"
5965,밑반찬,일상,해물류,부침,애호박 멘보샤 만들기,애호박멘보샤,924,30분 이내,초급,4인분,"[('새우', '130g'), ('애호박', '1개'), ('다진당근', '1스푼'), ('다진대파', '1스푼'), ('다진 표고버섯', '1스푼'), ('전분가루', '1스푼'), ('계란', '1개'), ('소금', '1/5스푼'), ('후춧가루', '톡톡'), ('톡 마늘', '1/2스푼')]","멘보샤 하면 식빵에 넣은 새우살 생각 나시죠 멘보샤 (面包虾, 면포하)의 멘보는 빵, 샤는 새우를 뜻하는 중국요리예요 오늘은 빵 대신 애호박으로 감싸서 멘보샤 만들었어요 정확히는 씨후루(西葫芦) 샤인 거죠 달달한 새우와 애호박의 콜라보 너무 맛있겠죠 재료 말씀드릴게요","[{'step_number': 1, 'description': '재료들입니다 새우는 크기와는 상관없이 준비해 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/05/24/1efe5c762bb42d2752bd38963141529e1.jpg'}, {'step_number': 2, 'description': '냉동새우는 물에 담가서 해동 후 물기를 제거해 주세요볼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/05/24/e1f4bdfec4b3a1486abe4a3c269c44b61.jpg'}, {'step_number': 3, 'description': '당근과 표고 대파는 다지듯 썰어 볼에 담아주세요 애호박은 0.5cm로 자르고 새우살은 다져주세요\n도마 , 조리용나이프', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/05/24/14fab629c98353287a518c52ecd06dc21.png'}, {'step_number': 4, 'description': '볼에 다진 야채와 다진 새우를 넣고 소금과 후추로 간을 한 후 전분가루 1스푼을 넣고 잘 섞어서 마늘도 반 스푼도 넣고 새우살 반죽을 완성해 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/05/24/a228e897119615616a21fc5bf8fa058d1.png'}, {'step_number': 5, 'description': '애호박 사이에 양념된 새우살을 넣어 샌드위치처럼 만들어 놓아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/05/24/a862451cf37ca617355e021bd6f5439a1.png'}, {'step_number': 6, 'description': '샌드위치처럼 만든 애호박은 계란물을 입혀서 예열된 팬에 식용유를 충분히 두른 후 앞뒤로 노릇에 구워주세요 자칫하면 애호박만 탈수 있으니 새우살이 익도록 뚜껑을 덮고 구워주세요프라이팬 , 뒤집개', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/05/24/0ee98eb043fafb1e794d2f9cf39a789b1.png'}, {'step_number': 7, 'description': '달달한 새우와 애호박이 조화롭고 맛있어요\n플레이팅접시', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/05/24/a3101bb65ae8524ab9f7189e57dd1f701.jpg'}]"
5966,밑반찬,일상,해물류,부침,"아기 반찬, 새우양배추계란전 레시피",새우양배추계란전,"1,937",20분 이내,아무나,2인분,"[('냉동새우', '30g'), ('양배추', '50g'), ('계란', '1알'), ('부침가루', '1T'), ('물', '1T'), ('기름', '1T')]","아기 반찬, 새우양배추계란전 레시피 입니다.","[{'step_number': 1, 'description': '넓은볼(계량컵)에 채썰은 양배추 50g과 계란 1알을 넣어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/05/ce46995553f7e466453c3f98818896f21.jpg'}, {'step_number': 2, 'description': '부침가루 1T 넣어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/05/6823df698b905c8cc30fbe78a5484f111.jpg'}, {'step_number': 3, 'description': '물도 1T 넣어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/05/3783a3c64be36cb241c072dd73aa9b071.jpg'}, {'step_number': 4, 'description': '재료들이 골고루 섞이도록 저어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/05/3b97e5cdac4cb3880cedea081d25a36f1.jpg'}, {'step_number': 5, 'description': '새우는 해동한 다음, 깨끗하게 씻어 잘게 썰어 준비해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/05/cd01bfdba5497bcae9e11dbb5123640f1.jpg'}, {'step_number': 6, 'description': '팬이 기름 1T 둘러 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/05/2f5b189a533aac022c06c9f0d9e639d81.jpg'}, {'step_number': 7, 'description': '반죽물을 부어준 다음, 그 위에 잘게썬 새우를 올려주세요. \n가스레인지 약불에서 조리해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/05/0424c42aaa62f0f8c1b1b7f303a0c10b1.jpg'}, {'step_number': 8, 'description': '프라이팬 뚜껑을 덮고, 3~4분 정도 구워준 뒤, 뒤집어 1~2분 더 구워주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/05/02071d803afbdd922bf90c9082b5c9871.jpg'}, {'step_number': 9, 'description': '앞,뒷면이 노릇해지면 완성!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/05/9cbe234017069409293dafff69fd3d521.jpg'}]"
5967,밑반찬,일상,해물류,부침,꼬막달래무침 만드는 법,꼬막달래무침,656,10분 이내,초급,2인분,"[('꼬막 삶기전', '500g'), ('달래', '50g'), ('간장', '1T'), ('고춧가루', '1.5T'), ('식초', '1.5T'), ('올리고당', '1T'), ('다진마늘', '1/2T'), ('설탕', '1/2T'), ('참기름', '1/2T'), ('통깨', '1T')]",쫄깃한 꼬막과 향긋한 달래의 조합이 좋은 꼬막초무침이에요 새콤달콤한 초무침으로 꼬막장과는 다른 느낌이라 이 메뉴대로 맛이 좋답니다 요 초무침은 밥반찬이나 비빔밥으로도 좋지만 안주로도 참 좋아요 막걸리가 생각나는 새콤달콤 초무침 시작해 볼게요,"[{'step_number': 1, 'description': '@7018895  꼬막해감, 세척, 삶는 법 참고하여 해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/01/30/5c26f486811d1f0c090609939b294a951.jpg'}, {'step_number': 2, 'description': '껍질 모두 벗겨 사용할게요계량컵', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/01/30/d3e38fd9acc53c87143782869e8d9c911.jpg'}, {'step_number': 3, 'description': '달래 50g 사용하였어요 헐렁하게 한 줌 정도 되는 양이에요 두꺼운 알뿌리 부분을 칼등으로 눌러주어 으깨주면 잘 어우러지고 향도 더 향긋해져요도마 , 조리용나이프', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/01/30/383f309fe82df1633e2e99e1fc4f0d101.jpg'}, {'step_number': 4, 'description': '먹기좋은 크기로 잘라주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/01/30/b333bd06a88356feae2d50021e5d17db1.jpg'}, {'step_number': 5, 'description': '양념장 재료 모두 넣고 잘 섞어준 후간장 1T, 고춧가루 1.5T, 식초 1.5T 올리고당 1T, 다진마늘 1/2T, 설탕 1/2T 참기름 1/2T볼 , 요리스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/01/30/3aa98e9b5caaec496b6925819a6d1ef11.jpg'}, {'step_number': 6, 'description': '살만 발라낸 꼬막을 넣고 섞어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/01/30/900031e5f0d8ddbb2271254d0dd716391.jpg'}, {'step_number': 7, 'description': '달래와 통깨 1T를 넣어서 가볍게 버무려주면 완성', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/01/30/af3b358b4d0ef22493ace76408dbb84d1.jpg'}]"
5968,밑반찬,일상,해물류,부침,| 새우 야채전 | 새우X당근X애호박X표고버섯 찰떡궁합 레시피,새우야채전,972,30분 이내,초급,4인분,"[('다진새우살', '80g'), ('연두부', '90g'), ('애호박', '40g'), ('당근', '30g'), ('표고버섯', '15g'), ('달걀', '1개'), ('식용유', '적당량')]","새우와 궁합이 좋은 당근, 애호박, 표고버섯까지 몽땅 끌어다 쓴 영양반찬입니다. 따로 간을 더하지 않아도 새우와 두부가 만들어내는 짭짤한 감칠맛이 있어서, 무염식을 하는 아이 는 물론이고 엄마아빠 입맛에도 꼭 맞는 요리에요. 식단관리 중이신 분들께도 좋겠지요.","[{'step_number': 1, 'description': '표고버섯을 잘게 다져주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/01/26/9b0e1f63d36e8d19ff345d1779396a5e1.jpg'}, {'step_number': 2, 'description': '애호박을 잘게 다져주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/01/26/36e6db40d58449e8a85b8f48dc871d221.jpg'}, {'step_number': 3, 'description': '당근을 잘게 다져주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/01/26/b9631ff121df261118fac2336deb13241.jpg'}, {'step_number': 4, 'description': '볼에 다진 채소, 새우살, 연두부, 달걀을 넣고, 스푼으로 저어 골고루 섞어주세요.이 때 연두부 대신 두부를 사용하셔도 되는데요. 연두부를 사용하면 식감이 부드러워지고 좀 더 섬세한 맛을 내서, 돌지난 아기들의 유아식이나 큰 아이들의 반찬으로도 좋습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/01/26/b8a3fb9c8b3ee84dd4ece2e85557d82c1.jpg'}, {'step_number': 5, 'description': '기름을 두르고 약불(인덕션2)로 달군 팬에 반죽을 올려주세요.반죽을 떠올릴 때 계량스푼을 사용하면, 일정한 양과 크기로 모양을 내기 좋아요. 저는 5ml 계량스푼을 주로 사용합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/01/26/be33c5e4def91ed0fc344757b2188b871.jpg'}, {'step_number': 6, 'description': '앞뒤로 뒤집어가며 노릇노릇하게 부쳐주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/01/26/eb519ffc60de4159cbb989c29a27f0961.jpg'}]"
5969,밑반찬,일상,해물류,부침,명란계란말이 일본식 달걀말이 만드는 법,명란계란말이,"1,244",15분 이내,초급,2인분,"[('달걀', '4개'), ('저염 명란젓', '3개'), ('마요네즈', '1스푼'), ('파슬리가루', '1/2스푼'), ('설탕', '1스푼'), ('맛술', '1스푼'), ('소금', '2꼬집')]","저번에 오이명란토스트 만들 때
사놓은 명란젓이 좀 남아서
이걸로 뭘 만들어볼까 하다
제일 쉽고 간단한 달걀말이를
만들어 봤어요.","[{'step_number': 1, 'description': '달걀 4개를 풀어서 체에 걸러 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/14/ce37c239fb8a0ef6a0fe690f5f97a0401.jpg'}, {'step_number': 2, 'description': '달걀물에 설탕 1T, 소금 두 꼬집, 맛술 1T를 넣고 섞어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/14/9d80fbc24432e6a12e1db30af6082e1a1.jpg'}, {'step_number': 3, 'description': '명란젓은 세로로 칼집을 내 칼등으로 긁어 준비해 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/14/f920e60f2470541693a6155aa3b5564d1.jpg'}, {'step_number': 4, 'description': '팬에 식용유를 두른 후에 한번 닦아내고 달걀물을 붓고 그 위에 명란젓을 올려줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/14/68e4fb7e0d0ff9ef6ddb30b2b393ee681.jpg'}, {'step_number': 5, 'description': '끝부분부터 돌돌 말아 달걀물 붓고 말기를 반복해 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/14/daa0f90dfa041362d7135033c08b5aa01.jpg'}, {'step_number': 6, 'description': '한번 식힌 후에 적당한 두께로 썰어주고 마요네즈와 파슬리가루를 뿌려주면 완성입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/02/14/0566e348efd2b8211f9b61431c88d34f1.jpg'}]"
5970,밑반찬,일상,해물류,부침,해물 부추전,해물부추전,"6,438",30분 이내,초급,2인분,"[('해물', '2국자'), ('부추', '1줌'), ('당근', '3쪽'), ('호박', '3쪽'), ('청양고추', '1개'), ('밀가루                                                                                작은 국자', '4국자'), ('부침가루                                                                                작은 국자', '4국자'), ('계란', '1개'), ('물', '1컵'), ('기름', '적당량'), ('후추', '약간'), ('소금', '적당량')]",비오는 날에 생각나는 해물부추전 입니다.,"[{'step_number': 1, 'description': '해물은 골고루 준비해 주세요. 냉동 되었던 해물은 자연 해동 시켜서 물에 한번 씻어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/ce2f2742ecfd2c3d8a5d87bb7ca31d331.jpg'}, {'step_number': 2, 'description': '볼에 해물을 넣고 부추를 4cm정도의 길이로 썰어 주세요. 그보다 좀 짧게 하셔도 됩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/fce2f902a4f18369255e71fca8590e7f1.jpg'}, {'step_number': 3, 'description': '당근과 애호박은 얇게 채썰어 준비해 주고 청양고추는 다져서 섞어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/168798c337a3131a37199d031def09fe1.jpg'}, {'step_number': 4, 'description': '밀가루와 부침가루를 작은 국자로 4국자 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/5d5241fde0fb724a4d604fccada635a31.jpg'}, {'step_number': 5, 'description': '계란 1개를 넣고 재료를 골고루 섞이도록 한번 뒤집어 준 뒤 물을 부어 반죽이 잘 되도록 섞어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/5bf3cf6351c7f93fb6b72d7c2acfa78a1.jpg'}, {'step_number': 6, 'description': '소금과 후추로 간을 해주고 팬에 기름을 둘러 적당히 달구어지면 반죽을 올려 얇게 펴줍니다. 앞뒤로 노릇노릇 부쳐주면 완성!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/30a1ef42e863296f792ed60569f539821.jpg'}]"
5971,밑반찬,일상,해물류,부침,오징어 동그랑땡,오징어동그랑땡,"17,846",15분 이내,초급,2인분,"[('오징어', '1마리'), ('당근', '1/2개'), ('양파', '1/2개'), ('애호박', '1/3개'), ('맵쌀가루', '1/2컵'), ('달걀', '1개'), ('다진마늘', '1/2스푼'), ('소금', '1/4스푼'), ('후추', '약간'), ('식용유', '적당량')]",쫄깃한 식감이 고기보다 맛있는 오징어 동그랑땡입니다.,"[{'step_number': 1, 'description': '껍질 벗겨 손질한 오징어, 채소는 잘게 다져', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/349e1ff4e1ea8f1f459adc314f19e2601.jpg'}, {'step_number': 2, 'description': '맵쌀가루, 달걀, 마늘다진거, 소금, 후추 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/770146e5b0ff99df8dede5677211da3e1.jpg'}, {'step_number': 3, 'description': '고루 섞어서', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/39e0f687d5d8f842c798f3d703ef284d1.jpg'}, {'step_number': 4, 'description': '기름 두르고 달궈진 팬에 한수저씩 올려서고 동그랗게 모양을 만들어 중약불에서 노릇하게 부쳐 준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/f5bc6555f0fd5cae825d0b39f325c4a01.jpg'}, {'step_number': 5, 'description': '노릇노릇, 쫄깃한 오징어 동그랑땡 완성입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/eb10d31f7c386a4f3ecf707e5daf59961.jpg'}]"
5972,밑반찬,일상,해물류,부침,살이 부드러운 회전,전,"6,214",30분 이내,초급,2인분,"[('회', ''), ('당근', ''), ('부추', ''), ('계란', '1개'), ('밀가루', '2스푼'), ('다진 마늘', '0.5스푼'), ('소금', '약간')]",횟집에서 식사를 하고 남은 회를 모두 싸달라고 했어요. 아침에 일어나 회를 잘게 다져서 전을 지졌답니다. 보통 동태전이나 대구전보다 회를 다져서 전을 지지면 훨씬 살이 부드럽고 맛있어요. 이유는 살아있는 활어를 금방 회를 떠놓았기 때문에 살이 아주 부드럽거든요. 가끔 회를 드시고 살이 남아있다면 이렇게 전을 지져보세영~!! 먹을만하답니다.,"[{'step_number': 1, 'description': '당근과 부추 약간 그리고 회를 준비했어요. 파나 홍고추 풋고추를 넣어도 좋아요. 뭐든 집에 있는 야채 알록달록한거 아무거나 넣으세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/07/3c858aa1e4f3088f885139fef6def6ff1.jpg'}, {'step_number': 2, 'description': '준비한 재료를 모두 다 잘게 다져서 계란 1개, 다진 마늘 0.5스푼, 밀가루 2스푼, 소금 간(입맛에 맞게)을 넣고 반죽합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/07/4ff91b29425a067b336835930eb7ac611.jpg'}, {'step_number': 3, 'description': '팬에 기름을 두르고 한 스픈씩 떠놓고 노릇하게 지지면 되지요. 한쪽면이 충분히 익은 다음에 반대쪽을 익혀 딱 한번만 뒤집어야 전이 지저분해지지 않아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/07/92535e5fec8f830c0b523ff79ee451d61.jpg'}]"
