index,종류별,상황별,재료별,방법별,글 제목,레시피이름,조회수,조리시간,난이도,인분,재료,소개글,조리순서
56948,디저트,간식,채소류,튀김,오독오독 바삭한 고구마 스틱 만들기!,고구마스틱,"7,513",30분 이내,초급,2인분,"[('고구마', '4개')]","한박스나 생긴 고구마!! 
삶아도 먹고 구워먹기도 하고.. 
고구마에 질렸다면 얇게 썰어 고구마 스틱을 만들어 보세요!!
오독오독 고소하고 달달한 집에서 만드는 고구마과자♥","[{'step_number': 1, 'description': '큼직한 고구마 4개를 골라서 깨끗이 씻어 준비합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/11/24/22025cac81cf9d3032e5bf0daf4931061.jpg'}, {'step_number': 2, 'description': '껍질은 깨끗이 제거해줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/11/24/d880b18b28f459e80bc7b25b04536df41.jpg'}, {'step_number': 3, 'description': '고구마는 최대한 얇고 길게 채썰어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/11/24/7f0bb329bb5dde10ae004e1ea376f3701.jpg'}, {'step_number': 4, 'description': '달군팬에 기름을 넣고 약불에서 고구마 표면이 노릇해 질때까지 튀겨줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/11/24/c99a56b214613ee5b67cd8483ab5f9681.jpg'}, {'step_number': 5, 'description': '노릇하게 튀겨진 고구마는 키친타월을 깔은 쟁반 위에 놓고 \n한김 식혀줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/11/24/eee5b5dc6879ce04d1949193b7c5c6951.jpg'}]"
56949,디저트,간식,채소류,튀김,고구마튀김,고구마튀김,"7,009",30분 이내,아무나,3인분,"[('고구마', '3개'), ('튀김가루', '3컵'), ('물', '2.5컵'), ('식용유', '3/2컵'), ('소금', '1꼬집')]",바삭바삭 고구마튀김 만들어 먹어요,"[{'step_number': 1, 'description': '튀김가루 집앞에서 아무거나\n샀어요 딱히 선호하는 브랜드는 없어용 ㅎㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/27/efa6309aff7d150e80e437ab74df031e1.jpg'}, {'step_number': 2, 'description': '반죽은 종이컵기준으로\n튀김가루3컵 냉수로 물2컵 했어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/27/24604a10481adaac05ee5248e0c43f9f1.jpg'}, {'step_number': 3, 'description': '그리고 식용유 3/2컵 정도 넣었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/27/a1709c4bc43f78b5cb303e86e074b4b31.jpg'}, {'step_number': 4, 'description': '고구마는 껍질벗겨서\n슬라이스 해주고 키친타올로 물기 제거해 뒀어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/27/da1d71373bc38d55171fbd21fbd3628e1.jpg'}, {'step_number': 5, 'description': '그리고 식용유 끓여서 \n튀김가루에 고구마 퐁당시켜\n바로 튀겨줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/27/4ba83f12ef2dabea402e0ffdf249855b1.jpg'}, {'step_number': 6, 'description': '고구마는 밤고구마로 했구요\n남은 맛살도 반건조 오징어도 같이 튀겨줬어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/27/dc90edd9b24aa61777887a35e99b056e1.jpg'}, {'step_number': 7, 'description': '아이들 간식으로 드시고 우리부부는 술안주로 먹었다네요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/27/e20ca85bb7aa76b1cf98f2235a3d6e421.jpg'}]"
56950,디저트,간식,채소류,튀김,"영화관 간식은 고급지면 안되나요?
말린고구마 튀김과 수삼튀김",고구마튀김,"3,561",10분 이내,초급,2인분,"[('말린고구마', '10개'), ('인삼', '1뿌리'), ('튀김가루', '1컵'), ('물', '1컵'), ('식용유', '2컵'), ('머스타드소스', '2큰술')]","우리 남편은 cgv을 너무 좋아해요.
개봉하는 영화는 거의 다 보는 편인데 
때로는 출출할때 허기를 달래줄 간식 거리가 생각 나곤 했어요.
cgv 이벤트를 보자 곧바로 말린고구마 튀김과 수삼튀김이 좋을것같다는 생각에 올렸습니다.
어른 아이 다 좋아 하는 간식이죠.
겉은 바삭 속은 쫄깃 한 말린고구마 튀김과 건강에도 좋은 수삼튀김은 향긋한 수삼향이 고급스러움을 안겨주네요.
그냥 먹어도 맛있지만 머스타소스에 찍어 먹어도 색다른 맛입니다
식어도 바삭하고 맛있답니다.","[{'step_number': 1, 'description': '고구마를 쪄서 건조기에 말린후 밀봉해서 냉장고에 보관했던것 입니다.완전히 딱딱하게 말린것이 아니고 약80%정도 건조시킵니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/31/40b91d8f051a52b575f38dce2f3d6ca11.jpg'}, {'step_number': 2, 'description': '인삼 한뿌리는 깨끗히 씻어 잔뿌리와 머리는 제거합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/31/dab0e1dd1ba1baed610addd6bd35024e1.jpg'}, {'step_number': 3, 'description': '인삼은 고구마 크기 와 비슷하게 썰어 놓습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/31/cfd8d3a0db9576e635dd733ec340c3b41.jpg'}, {'step_number': 4, 'description': '말린고구마와 인삼은 튀김가루을 묻혀 놓습니다.(비닐봉지에 넣고 흔들면 쉽습니다.)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/31/692e8fc052d8524b704b6121e453a3dd1.jpg'}, {'step_number': 5, 'description': '튀김가루에 찬물(1:1) 을넣고 살살 저어 줍니다. (튀김웃을 두껍게 입히려면 물양을 조금 적게 넣으면 됩니다.)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/31/49a73d1d5736fa5ce9eb7eda2f80ef091.jpg'}, {'step_number': 6, 'description': '팬에 식용유를 붓고 가열한후 튀김가루을 묻힌 고구마와 인삼은 5번 튀김반죽을 입혀 노릇하게 튀기면 됩니다.\n(기름온도는 반죽을 한방울 떨어 뜨린후1~ 2초 정도 있다 떠오르면 됩니다.)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/31/805ab7f2f98be1c18eec2768dccdc9ad1.jpg'}, {'step_number': 7, 'description': '노릇 노릇 하게 튀긴 고구마와 인삼입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/10/31/d1595d3ecd6cf9661da8ead2bd180b4a1.jpg'}]"
56951,디저트,간식,채소류,튀김,바삭바삭 고구마튀김 만들기,고구마튀김,"13,949",30분 이내,아무나,4인분,"[('고구마 큰 것', '1개'), ('튀김가루', '1컵'), ('빵가루', '1/2컵'), ('차가운 물', '1.5컵'), ('밀가루', '1컵')]",남녀노소 모두 좋아하는 고구마튀김 만들어봤어요~,"[{'step_number': 1, 'description': '고구마는 껍질을 벗겨 준비한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/634a36564bee46d5594927f2c0c07ca91.jpg'}, {'step_number': 2, 'description': '7mm정도의 두께로 슬라이스해준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/672dd920636d348b5b5b133dbd8a97991.jpg'}, {'step_number': 3, 'description': '믹싱볼에 튀감가루 한컵과 빵가루 반컵을 넣고 차가운물 한컵반을 넣어 잘 섞어준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/c7da320434d01612b88de85fdcf52e241.jpg'}, {'step_number': 4, 'description': '위생백에 밀가루 한컵을 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/22507dd6546f5cbfaf28c17264a91e951.jpg'}, {'step_number': 5, 'description': '슬라이스해둔 고구마를 모두 넣어', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/e208f918e386bec3aca8ed775b13e0851.jpg'}, {'step_number': 6, 'description': '비닐에 공기를 넣고 위를 막아 살살 흔들어주며', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/fd389db6922ef12cda06d16cf9b90e211.jpg'}, {'step_number': 7, 'description': '고구마하나하나에 밀가루 옷을 입혀준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/a6ab644c710391fd9455480c57a1f9101.jpg'}, {'step_number': 8, 'description': '깊이감있는 팬에 기름을 다량넣어 중불로 달궈준다. 만들어둔 반죽을 살짝 떨어트려서 바로 위로 뜨면 적당한 기름온도.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/692fb5f9b87c8f3b5366262a728365fe1.jpg'}, {'step_number': 9, 'description': '밀가루옷이 너무 두껍지 않게 살살 털어내고 반죽에 퐁당~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/79fa18e758aedb179a55f3787499facd1.jpg'}, {'step_number': 10, 'description': '살짝 노르스름해지도록 한번 튀겨주고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/5eb4376e1f548203d507f73325ff15f41.gif'}, {'step_number': 11, 'description': '건져냈다가 한김식혀준후', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/4d1473417af8ce5bb16f89bdea813c2b1.jpg'}, {'step_number': 12, 'description': '한번 더 살짝 튀겨내준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/17/04166f77e6628c4ad0125f87c39a1ee51.jpg'}]"
56952,디저트,간식,채소류,튀김,영양만점 '감자새우콘치즈볼',감자새우콘치즈볼,"2,845",90분 이내,초급,3인분,"[('감자', '6개'), ('콘옥수수', '1통'), ('생새우', '300g'), ('마요네즈', '4스푼'), ('후추', ''), ('소금', ''), ('파슬리가루', ''), ('청주', ''), ('레몬즙', ''), ('밀가루', ''), ('계란', ''), ('빵가루', ''), ('기름', ''), ('케챱', ''), ('고추장', ''), ('설탕', ''), ('물', ''), ('식초', '')]",영양만점 식사대용으로 1개만 먹어도 허기진 배를 채울 수 있어요! 톡톡 씹히고 자극적이지 않은 맛으로 남녀노소 아이 어른 누구나 좋아할 맛이랍니다~,"[{'step_number': 1, 'description': '찐감자를 마요네즈, 후추, 소금, 파슬리 가루, 데친 새우, 콘옥수수를 넣어 반죽합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/18/6b0bdfd2401f3aea1a5e804c9b4c7d4e1.jpg'}, {'step_number': 2, 'description': '반죽한 감자를 볼을 만들어 치즈를 넣어 빚어줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/18/4d49af0f87476074784cc43582c281221.jpg'}, {'step_number': 3, 'description': '빚어진 볼을 밀가루-계란-빵가루에 묻혀 튀겨줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/18/644c2e5f7729a910318ba166d002c9971.jpg'}, {'step_number': 4, 'description': '칠리소스를 만들어 치즈볼과 함께 놓아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/18/56c726f2daca136ac7a8e6ee016fe49a1.jpg'}]"
56953,디저트,간식,채소류,튀김,송편 고구마 맛탕,고구마송편맛탕,686,30분 이내,중급,4인분,"[('송편', '6 개'), ('고구마', '150 g'), ('백설해바라기유', '적당량'), ('호두', '1 큰술'), ('땅콩', '1 큰술'), ('아몬드', '1 큰술'), ('흑임자', '1 작은술'), ('백설스위트리자일로스설탕', '4 큰술'), ('백설올리고당', '1 큰술'), ('물', '4 큰술')]",달콤하고 송편에 한 번 더 달콤함을 입혀 보자! 금세 딱딱해지는 송편을 고구마와 함께 노릇하게 튀겨서 달콤한 맛탕소스에 버무려 견과류와 흑임자로 고소함을 더했다. 살짝 굳은 송편이나 냉동실에 얼렸던 송편도 처음보다 더 맛있게 먹을 수 있는 비법 레시피로 이번 추석 달콤한 간식을 만들어 보자.,"[{'step_number': 1, 'description': '고구마는 껍질을 벗기고 송편과 비슷한 크기로 잘라 찬 물에 약 5분 간 담가 전분을 뺀 뒤 물기를 제거한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/06/368d4975da9deb20a7c2dc310e48aaf2.jpg'}, {'step_number': 2, 'description': '호두, 땅콩, 아몬드는 마른 팬에 살짝 구운 후 굵게 다진다. 좋아하는 견과류 어떤 것이든 넣어도 좋다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/06/1e3d9b361c42f178f96768b99ccc7a65.jpg'}, {'step_number': 3, 'description': '깊은 팬에 백설 해바라기유를 넣고 170°C까지 가열한 뒤 고구마를 넣고 약 2분 간 튀겨낸 후 체에 받쳐 기름을 뺀다. 송편은 약 1분 30초 간 노릇하게 튀겨낸 후 체에 받쳐 기름을 뺀다. 튀겨낸 고구마는 다시 약 1분 간 바삭하게 튀겨 체에 받친다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/06/66571fdb1da8594bcf074ca0446c2efd.jpg'}, {'step_number': 4, 'description': '팬에 분량의 양념재료를 넣어 젓지 않고 중불에서 끓이다 점성이 생기면 송편, 고구마를 넣어 고루 섞은 후 견과류, 흑임자를 뿌려 고루 섞는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/06/98ce72e5d51ee82fd616a2fc30b928df.jpg'}, {'step_number': 5, 'description': '접시에 백설 해바라기유를 얇게 바르고 송편 고구마 맛탕을 담아 완성한다. 이렇게 하면 맛탕이 식어도 그릇에 붙지 않는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/06/f691903549df43227ad1a838dee8f219.jpg'}]"
56954,디저트,간식,채소류,튀김,큰 고구마 왕창 달콤한 맛탕으로 변신,고구마맛탕,"1,539",30분 이내,아무나,4인분,"[('고구마 큰것', '3~4개'), ('포도씨유', '넉넉하게'), ('대추                                                                                있으면', '4~5개'), ('물엿', '2숟가락'), ('올리고당', '1숟가락')]","어릴적 요맘때가 되면 엄마가

고구마 왕창 손질해서..맛탕을 만들어 주었어요..

그 맛을 찾아 보렵니다.","[{'step_number': 1, 'description': '형님이 가져다준 속노란 고구마..\n왕고구마인데요..요렇게 썩은것들이\n있어요...', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/2c28871a7da272776e9a494b63f56f811.jpg'}, {'step_number': 2, 'description': '썩은것들이 있어서.. 씻지 않고 껍질을 까고 씻었어요..\n* 상태가 좋은 고구마는 껍질째 그냥...', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/31f036c75f2929f971c67fed5845ee291.jpg'}, {'step_number': 3, 'description': '깨끗하게 씻은 고구마를 먹기 좋은 사이즈로 잘라 주어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/fd7c6c81d61381a026ef29ff9a52a1c81.jpg'}, {'step_number': 4, 'description': '팬에 포도씨유 넉넉하게 두르고..\n자른 고무마를 노릇노릇 튀기듯 구어주어요.\n(중불에서 약불로 조절)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/b9440d5d4a19f3e02843d0c30284206d1.jpg'}, {'step_number': 5, 'description': '고구마가 익어가는 모습이 보이죠?', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/964cfe1e9b2cb831416b970fe92661351.jpg'}, {'step_number': 6, 'description': '고구마가 익어가는 중에...\n대추를 깨끗하게 씻어 썰어 준비해두어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/7633b65f74672c2d905339992b6423591.jpg'}, {'step_number': 7, 'description': '조금 타기는 했어요...ㅎㅎ\n노릇노릇 잘 구어졌죠?', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/99e6795af466e1d27baf7d57583d71c01.jpg'}, {'step_number': 8, 'description': '잘 구어진 고구마에..\n물엿이랑 올리고당을 넣어서..\n살살 조려 주어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/d9b905ca9dc33abfe0c7b7758b95992a1.jpg'}, {'step_number': 9, 'description': '맛난 맛탕이 되었어요..\n요렇게만 먹어도 되지만..\n냉동실에 대추가 있어요..', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/be6af12152f85ad570379db3879dde641.jpg'}, {'step_number': 10, 'description': '썰어 놓은 대추를 넣어주면...\n더 맛난듯 해요..비주얼도 이뿌고..', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/63303a21c9143a785536981ed222af181.jpg'}, {'step_number': 11, 'description': '짜잔... 달달한 맛탕 완성요..', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/0834e155b6fda36eede35248272f6b5f1.jpg'}, {'step_number': 12, 'description': '너무 뜨거울수가 있으니..\n주의를 해야해요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/f9e3829308c75633cc6452988b3d91791.jpg'}]"
56955,디저트,간식,채소류,튀김,고구마맛탕 with 도라지조청,고구마맛탕,"2,851",60분 이내,초급,4인분,"[('밤고구마                                                                                10cm정도 크기', '10개'), ('도라지 조청                                                                                or 조청', '3아빠숟가락'), ('올리고당                                                                                또는 꿀', '7아빠숟가락'), ('식용유', '')]",환절기가 되면 황사에 미세먼지에 기관지 건강에 신경 쓰이시죠? 도라지가 기관지 건강에 도움이 되는걸 알지만 특유의 쓴맛때문에 아이들한테 먹이기는 쉽지 않고... 기관지 건강에 도움이 되는 도라지조청을 이용한 고구마 맛탕을 만들어 볼께요.,"[{'step_number': 1, 'description': '고구마를 껍질채 깨끗히 씻은 후 5분정도 살짝 삶아주세요.\n고구마를 먹기 좋은 크기로 잘라주세요. 대부분의 과일, 채소는 껍질에 영양성분이 더 많다는거 알고 계시죠?', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/142ca432a13305b3e8e332dd89330c7c1.jpg'}, {'step_number': 2, 'description': '충분히 달궈진 기름에 20분 정도 튀겨주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/bed0862c88ce6ef462a5c0a5545d3f671.jpg'}, {'step_number': 3, 'description': '보통은 설탕을 팬에 녹여 버무려 내지만 전 고구마 튀김위에 소스처럼 뿌려주었습니다. 그냥 고구마를 조청에 찍어먹어도 맛있어요. ㅎㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/2a1fe805cfa68d444b1943df1a7dc99b1.jpg'}, {'step_number': 4, 'description': '도라지조청과 올리고당 또는 꿀을 튀겨낸 고구마위에 골고루 뿌려주면 완성. 아이들 간식으로 준비하시는거라면 올리고당이나 꿀등을 더 넣어 단맛을 조절해 주시면 되요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/08406ddc774c2717c16eacb2db9e68561.jpg'}]"
56956,디저트,간식,채소류,튀김,[유아간식]고구마 야채튀김 만들기,고구마야채튀김,"12,534",60분 이내,아무나,3인분,"[('고구마', '2개'), ('양파', '1/2개'), ('당근', '1/3개'), ('튀김가루', '2큰술'), ('부침가루', '1큰술'), ('물', '5큰술')]",집에 고구마 한박스가 선물로 들어와 쪄주는것말고 뭐~없을까 생각하다 튀김을 만들어보기로 했어요. 아이들이 너무 맛있게 잘먹어주더라고요^^,"[{'step_number': 1, 'description': '먼저 재료를 씻어서 준비해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/06/68e3743d8f0d200b6f032239dcc9d3051.jpg'}, {'step_number': 2, 'description': '양파랑 당근을 채썰어 준비해주시고요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/06/28f8bae195fbb1ecc69a27ee03aa03b61.jpg'}, {'step_number': 3, 'description': '고구마는 필러로 껍질을 벗겨 채썰어 준비해주심 됩니다\n(껍질째 사용하셔도 되요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/06/62ca11f2e4214db71f6da5ba4c8a8ecb1.jpg'}, {'step_number': 4, 'description': '믹싱볼에 채썬 야채들을 한곳에 모아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/06/68f4830f74f296c6c6859a0c29255deb1.jpg'}, {'step_number': 5, 'description': '부침가루1큰술,튀김가루2큰술 그리고 물5큰술을 넣으신 후 잘 뒤섞어 버무려주세요\n(전 아이들이 먹을거라 튀김옷이 살짝 묻는 정도로만 했어요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/06/c7db09b4bd1beeae96dc4bb055717d591.jpg'}, {'step_number': 6, 'description': '미리 달궈둔 기름팬에 수저를 이용하여 떼서 넣어주세요\n(뜨거우니 조심하시고요 수저 두개를 이용하심 편해요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/06/01065219b7a58ab69f62cc64c251469b1.jpg'}, {'step_number': 7, 'description': '어느정도 익으면 뒤집어 한번 더 튀겨주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/06/f7533f70e2f51b58540321ce6145d72e1.jpg'}, {'step_number': 8, 'description': '기름기 한번 제거후 살짝 한번 더 튀겨주심 맛있는 고구마야채튀김 완성입니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/06/b5c2d573e93e7fdf67412e312551aa241.jpg'}]"
56957,디저트,간식,채소류,튀김,"달콤하고 부드러운 간식 밤호박강정, 밤호박요리, 밤호박강정 만드는 법, 밤호박의 효능",밤호박강정,"20,852",None,None,None,"[('밤호박', '1/2개'), ('아몬드', '30g'), ('찹쌀가루', '1큰술'), ('녹말가루', '1큰술'), ('흑임자', '약간'), ('올리고당', '1큰술'), ('설탕', '1큰술'), ('식용유', '약간'), ('물', '2큰술')]",휴일 가족들 간식으로 친환경농산물 미니밤호박으로 만들어 주었던 밤호박강정인데요. 달콤하면서도 부드럽게 즐길 수 있었던 간식 밤호박강정 소개합니다.,"[{'step_number': 1, 'description': '밤호박은 흐르는 물에 깨끗하게 씻은 후 반으로 썰어서 씨를 제거해줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/18/07e812596d99c0e56889c0139f3c551b1.jpg'}, {'step_number': 2, 'description': '밤호박은 6등분으로 잘라서 먹기 좋은 크기로 썰어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/18/eccce02de4f0d28ce741762857aa88ed1.jpg'}, {'step_number': 3, 'description': '썰어 놓은 밤호박은 1회용 위생봉지에 담고 찹쌀가루와 녹말가루를 넣어 흔들어서 튀김 옷을 입혀줍니다. 위생봉지를 사용하면 손에 찹쌀가루와 녹말가루가 묻지 않아서 좋답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/18/fde6b68ecf685f8108c78786d56b25f41.jpg'}, {'step_number': 4, 'description': '달군 프라이팬에 식용유을 붓고 튀김 옷을 입힌 밤호박을 넣어서 노릇노릇하게 튀겨서 접시에 키친타월을 깔고 건져냅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/18/9f50c69b0c8edab4e13efbeb3eb7df371.jpg'}, {'step_number': 5, 'description': '분량의 시럽 재료 올리고당, 설탕, 식용유, 물을 붓고 보글보글 끓여줍니다. 설탕이 녹을 때까지 저어주지 말아주세요. 올리고당과 설탕의 비율은 1:1이랍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/18/2c77e292ea7c6bd85f251ea4393a176a1.jpg'}, {'step_number': 6, 'description': '아몬드를 준비합니다. 시럽에 튀겨낸 밤호박을 넣어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/18/a46578a25fc5ffa0028a3810b51ae8b01.jpg'}, {'step_number': 7, 'description': '아몬드를 넣고 시럽이 골고루 묻도록 버무린 후 불에서 내려요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/18/adfcbfe8ac37586c1d95b220470c725f1.jpg'}, {'step_number': 8, 'description': '밤호박강정을 접시에 담고 흑임자를 조금 뿌려냅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/18/187ca9499e1b4ebcaafd83a4e54e15e91.jpg'}]"
